GEOID,Year,variable,mean,up,low
Kent-SE,2002,Prevalence of 2-person household among Owners,0.3272898559212006,0.35204803243481275,0.3037406336831868
Kent-West,2002,Prevalence of 2-person household among Owners,0.352840763291322,0.3784028176976679,0.3283320243116068
Kirkland,2002,Prevalence of 2-person household among Owners,0.37409274641881995,0.4002094510817255,0.34886171934670285
Kirkland North,2002,Prevalence of 2-person household among Owners,0.35480359293815283,0.38042900121114154,0.33021818788209256
Mercer Isle/Pt Cities,2002,Prevalence of 2-person household among Owners,0.3931373710442284,0.4196755388055452,0.3673413954649826
NE Seattle,2002,Prevalence of 2-person household among Owners,0.3731243883461384,0.39922513727223063,0.3479135813459565
Newcastle/Four Creeks,2002,Prevalence of 2-person household among Owners,0.38477452510890814,0.41114804746220956,0.3592283107237043
North Highline,2002,Prevalence of 2-person household among Owners,0.3387503894447004,0.36388207783577653,0.3147562593603538
North Seattle,2002,Prevalence of 2-person household among Owners,0.3810877252775987,0.40736495920480753,0.35564877316612453
NW Seattle,2002,Prevalence of 2-person household among Owners,0.384964285724779,0.4113331009465576,0.3594026717363431
QA/Magnolia,2002,Prevalence of 2-person household among Owners,0.3872524814177295,0.4136640822994106,0.3616343497138307
Redmond,2002,Prevalence of 2-person household among Owners,0.3545560051210345,0.3801796731364385,0.3299761515287404
Renton-East,2002,Prevalence of 2-person household among Owners,0.3543675756356742,0.37997671470660627,0.32979024359044873
Renton-North,2002,Prevalence of 2-person household among Owners,0.38431797670817064,0.41066566977652663,0.35878380818365996
Renton-South,2002,Prevalence of 2-person household among Owners,0.3463404930536843,0.37170904970945207,0.32206445745843465
Sammamish,2002,Prevalence of 2-person household among Owners,0.3267940430590841,0.3515515335686329,0.30325837979878667
SE Seattle,2002,Prevalence of 2-person household among Owners,0.33471824863757477,0.3597302330974008,0.31087766442594855
SeaTac/Tukwila,2002,Prevalence of 2-person household among Owners,0.3329575906038424,0.35789730635099376,0.3091908135964542
Shoreline,2002,Prevalence of 2-person household among Owners,0.36275797374763225,0.3886068360814996,0.3378785701144783
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 2-person household among Owners,0.3306355124309421,0.3555142480180767,0.3069501424330305
Vashon Island,2002,Prevalence of 2-person household among Owners,0.4361287532905513,0.46330329920848295,0.4093386801243814
West Seattle,2002,Prevalence of 2-person household among Owners,0.4013104641825131,0.42800845444632407,0.3753097733618782
Auburn-North,2003,Prevalence of 2-person household among Owners,0.35936887420809405,0.38717700823451284,0.3332269416357057
Auburn-South,2003,Prevalence of 2-person household among Owners,0.34576886912562677,0.3731500504524493,0.3201285670172607
Ballard,2003,Prevalence of 2-person household among Owners,0.3933576185285005,0.42201592699857077,0.36609228129410343
Beacon/Gtown/S.Park,2003,Prevalence of 2-person household among Owners,0.30168955815772264,0.3273915219836259,0.2779624833028012
Bear Creek/Carnation/Duvall,2003,Prevalence of 2-person household among Owners,0.3351393785892503,0.36218370738097255,0.30993215027935117
Bellevue-Central,2003,Prevalence of 2-person household among Owners,0.37269085195266966,0.40086047454153517,0.346065918236394
Bellevue-NE,2003,Prevalence of 2-person household among Owners,0.3857277159541791,0.41422046652328837,0.35870719719941574
Bellevue-South,2003,Prevalence of 2-person household among Owners,0.37403201676269493,0.40224074600793935,0.34736319996135834
Bellevue-West,2003,Prevalence of 2-person household among Owners,0.40174064583677177,0.4305564678219832,0.37425849042691106
Black Diamond/Enumclaw/SE County,2003,Prevalence of 2-person household among Owners,0.3679560830705073,0.39601953307705656,0.34150375393176374
Bothell/Woodinville,2003,Prevalence of 2-person household among Owners,0.34928216070194756,0.37679770934179957,0.3235106482360676
Burien,2003,Prevalence of 2-person household among Owners,0.3772043175043401,0.405492217414425,0.350447580260609
Capitol Hill/E.lake,2003,Prevalence of 2-person household among Owners,0.3859833257730035,0.41446492221899145,0.35896352348539395
Central Seattle,2003,Prevalence of 2-person household among Owners,0.37612964395744874,0.40438093835231803,0.34942165813545745
Covington/Maple Valley,2003,Prevalence of 2-person household among Owners,0.3537711653710118,0.3814293586819286,0.3278261647390437
Delridge,2003,Prevalence of 2-person household among Owners,0.35171817147255635,0.3792937386888292,0.3258633313429543
Des Moines/Normandy Park,2003,Prevalence of 2-person household among Owners,0.3845767083019361,0.41304139348589347,0.35758273328480383
Downtown,2003,Prevalence of 2-person household among Owners,0.3715678974368971,0.399692613901135,0.34502220015410884
East Federal Way,2003,Prevalence of 2-person household among Owners,0.3456990785282514,0.3730730780789139,0.32007048853925735
Fairwood,2003,Prevalence of 2-person household among Owners,0.35655995506089583,0.3843042624678666,0.33050626301499647
Fed Way-Central/Military Rd,2003,Prevalence of 2-person household among Owners,0.32950043064074935,0.3563381360702538,0.3045205494465376
Fed Way-Dash Point/Woodmont,2003,Prevalence of 2-person household among Owners,0.38578365748600857,0.41427530392620326,0.35875534060418895
Fremont/Greenlake,2003,Prevalence of 2-person household among Owners,0.38024809626951983,0.4085940478797245,0.353388843978004
Issaquah,2003,Prevalence of 2-person household among Owners,0.3615038654069468,0.3893737678935577,0.33527935799746544
Kenmore/LFP,2003,Prevalence of 2-person household among Owners,0.3738709412839385,0.4020906095883338,0.3472227086635771
Kent-East,2003,Prevalence of 2-person household among Owners,0.32289266647187537,0.34947743960240163,0.2982082734963792
Kent-SE,2003,Prevalence of 2-person household among Owners,0.3275577263944056,0.3543068624122097,0.3026659213237682
Kent-West,2003,Prevalence of 2-person household among Owners,0.3531187253998334,0.3807325862914365,0.3272134583155455
Kirkland,2003,Prevalence of 2-person household among Owners,0.3743780085876859,0.4025896915559226,0.34770909352153706
Kirkland North,2003,Prevalence of 2-person household among Owners,0.35508236380902275,0.3827648656230654,0.3290938616808682
Mercer Isle/Pt Cities,2003,Prevalence of 2-person household among Owners,0.39342812681369754,0.4220938352583589,0.36616262522448295
NE Seattle,2003,Prevalence of 2-person household among Owners,0.3734094458691667,0.4016025280446196,0.3467618903622481
Newcastle/Four Creeks,2003,Prevalence of 2-person household among Owners,0.38506291343307325,0.41355206151503193,0.35805934592897265
North Highline,2003,Prevalence of 2-person household among Owners,0.3390230477494115,0.3661717347265809,0.31366238311376665
North Seattle,2003,Prevalence of 2-person household among Owners,0.3813751832866038,0.4097557976893885,0.3544880853945071
NW Seattle,2003,Prevalence of 2-person household among Owners,0.3852529234860478,0.41373205844481037,0.3582358121817915
QA/Magnolia,2003,Prevalence of 2-person household among Owners,0.3875417541665438,0.416064025236049,0.3604672956369654
Redmond,2003,Prevalence of 2-person household among Owners,0.35483467927350326,0.3825155016730581,0.3288520864588764
Renton-East,2003,Prevalence of 2-person household among Owners,0.35464615470481226,0.3823104180440738,0.32866909429873276
Renton-North,2003,Prevalence of 2-person household among Owners,0.3846062559448086,0.4130641717792582,0.3576198692932322
Renton-South,2003,Prevalence of 2-person household among Owners,0.3466160883331307,0.3740204092188663,0.3209571270531763
Sammamish,2003,Prevalence of 2-person household among Owners,0.3270618003296965,0.35381069204384197,0.30218138956684676
SE Seattle,2003,Prevalence of 2-person household among Owners,0.33498932056479186,0.3620099864380215,0.30978870088604216
SeaTac/Tukwila,2003,Prevalence of 2-person household among Owners,0.3332278973765925,0.3601707585163495,0.308106599640489
Shoreline,2003,Prevalence of 2-person household among Owners,0.36303964152154805,0.3909611786841788,0.336741947834159
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 2-person household among Owners,0.33090484376188956,0.35778450855829547,0.305867351497133
Vashon Island,2003,Prevalence of 2-person household among Owners,0.43642867311133754,0.4657736462319675,0.4081187828943474
West Seattle,2003,Prevalence of 2-person household among Owners,0.40160323392180375,0.4304358435420372,0.3741253917525199
Auburn-North,2004,Prevalence of 2-person household among Owners,0.359055890658892,0.38556856386559724,0.3335586894914822
Auburn-South,2004,Prevalence of 2-person household among Owners,0.3454613931224532,0.37156703341105163,0.32045191915295795
Ballard,2004,Prevalence of 2-person household among Owners,0.3930328692358861,0.42036335306852113,0.3664374716552984
Beacon/Gtown/S.Park,2004,Prevalence of 2-person household among Owners,0.30140327798436395,0.32590288958857133,0.2782625606251188
Bear Creek/Carnation/Duvall,2004,Prevalence of 2-person household among Owners,0.33483647287305446,0.3606169893404191,0.31025464167512157
Bellevue-Central,2004,Prevalence of 2-person household among Owners,0.37237284157057504,0.39923351538951257,0.34640290036360927
Bellevue-NE,2004,Prevalence of 2-person household among Owners,0.38540540380621324,0.4125743104858163,0.35905104872842875
Bellevue-South,2004,Prevalence of 2-person household among Owners,0.37371357422901896,0.4006082278469651,0.34770376310250617
Bellevue-West,2004,Prevalence of 2-person household among Owners,0.4014136507483412,0.4288926951604732,0.37460758714717035
Black Diamond/Enumclaw/SE County,2004,Prevalence of 2-person household among Owners,0.367639871671733,0.39439551786546534,0.3418411350892104
Bothell/Woodinville,2004,Prevalence of 2-person household among Owners,0.3489731253625348,0.37520743517381683,0.32383763596611287
Burien,2004,Prevalence of 2-person household among Owners,0.37688483933638856,0.40385749142536914,0.3507871247042088
Capitol Hill/E.lake,2004,Prevalence of 2-person household among Owners,0.38566088729681464,0.4128227456289004,0.35930444257289984
Central Seattle,2004,Prevalence of 2-person household among Owners,0.37581045322997814,0.4027517646287177,0.3497579985444428
Covington/Maple Valley,2004,Prevalence of 2-person household among Owners,0.35346036764185257,0.3798257074729342,0.32815957254674394
Delridge,2004,Prevalence of 2-person household among Owners,0.3514081549005273,0.37770093845895075,0.32618973880116997
Des Moines/Normandy Park,2004,Prevalence of 2-person household among Owners,0.38425482683672846,0.4113965112402943,0.3579253050741448
Downtown,2004,Prevalence of 2-person household among Owners,0.3712502742228636,0.39807316844002455,0.3453543045132215
East Federal Way,2004,Prevalence of 2-person household among Owners,0.34539162026983394,0.37148985410164126,0.3203943346280551
Fairwood,2004,Prevalence of 2-person household among Owners,0.3562480264725882,0.3826960652384183,0.3308409070064883
Fed Way-Central/Military Rd,2004,Prevalence of 2-person household among Owners,0.3292001687091757,0.35478515989738935,0.3048369154535466
Fed Way-Dash Point/Woodmont,2004,Prevalence of 2-person household among Owners,0.38546141987397325,0.41263012199325494,0.3590969799221372
Fremont/Greenlake,2004,Prevalence of 2-person household among Owners,0.3799274751793625,0.4069583917925092,0.3537281748760926
Issaquah,2004,Prevalence of 2-person household among Owners,0.3611899878489163,0.38776182022177974,0.3356129509008275
Kenmore/LFP,2004,Prevalence of 2-person household among Owners,0.3735525334309594,0.4004590687727596,0.34756313087648466
Kent-East,2004,Prevalence of 2-person household among Owners,0.3225955516952578,0.3479370050789859,0.2985229190588355
Kent-SE,2004,Prevalence of 2-person household among Owners,0.327258387935148,0.35275759506862964,0.3029818032232326
Kent-West,2004,Prevalence of 2-person household among Owners,0.35280818327363067,0.37913573961683694,0.32754172642019974
Kirkland,2004,Prevalence of 2-person household among Owners,0.37405944099397087,0.4009583457798479,0.3480486368133022
Kirkland North,2004,Prevalence of 2-person household among Owners,0.35477098556010994,0.3811629976988323,0.32942531154767773
Mercer Isle/Pt Cities,2004,Prevalence of 2-person household among Owners,0.3931034740990801,0.4204363713002852,0.36651100046613383
NE Seattle,2004,Prevalence of 2-person household among Owners,0.3730911474553113,0.39997280539781854,0.34710123839152407
Newcastle/Four Creeks,2004,Prevalence of 2-person household among Owners,0.3847408443586963,0.41190401399160165,0.35840501376396283
North Highline,2004,Prevalence of 2-person household among Owners,0.33871841812142206,0.36460215998344914,0.31398257119205947
North Seattle,2004,Prevalence of 2-person household among Owners,0.3810542088649659,0.4081180666014308,0.3548282675635805
NW Seattle,2004,Prevalence of 2-person household among Owners,0.38493067240626383,0.41208829421835413,0.3585786976606828
QA/Magnolia,2004,Prevalence of 2-person household among Owners,0.3872187947722248,0.4144207097322971,0.36080822412112584
Redmond,2004,Prevalence of 2-person household among Owners,0.3545233897127078,0.3809134952791677,0.32918364732808053
Renton-East,2004,Prevalence of 2-person household among Owners,0.3543349649468308,0.3807108062658319,0.3289983779751088
Renton-North,2004,Prevalence of 2-person household among Owners,0.3842843252753185,0.41142151358337825,0.3579611335116463
Renton-South,2004,Prevalence of 2-person household among Owners,0.3463081950812066,0.3724362858524568,0.32128140716919523
Sammamish,2004,Prevalence of 2-person household among Owners,0.32676263810659756,0.3522599115547725,0.3024998338885438
SE Seattle,2004,Prevalence of 2-person household among Owners,0.33468648193121214,0.36044630922058857,0.3101087739829109
SeaTac/Tukwila,2004,Prevalence of 2-person household among Owners,0.3329258938725837,0.3586120387389127,0.3084242913576207
Shoreline,2004,Prevalence of 2-person household among Owners,0.3627250938487395,0.38934671395090176,0.33707699306193484
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 2-person household among Owners,0.3306039037134288,0.3562268260311923,0.30618675136853185
Vashon Island,2004,Prevalence of 2-person household among Owners,0.43609391494724714,0.46408245770906975,0.40847792509668174
West Seattle,2004,Prevalence of 2-person household among Owners,0.40127631200804514,0.4287735152368261,0.3744725987152422
Auburn-North,2005,Prevalence of 2-person household among Owners,0.35941108841294916,0.3872451627939388,0.333293104092755
Auburn-South,2005,Prevalence of 2-person household among Owners,0.3458103628476609,0.3732170149161245,0.3201935279088803
Ballard,2005,Prevalence of 2-person household among Owners,0.3934013972760924,0.4220858805464881,0.3661614488022094
Beacon/Gtown/S.Park,2005,Prevalence of 2-person household among Owners,0.3017281853650812,0.32745423558861025,0.27802212372390506
Bear Creek/Carnation/Duvall,2005,Prevalence of 2-person household among Owners,0.3351802299080344,0.3622497060970897,0.309995812018788
Bellevue-Central,2005,Prevalence of 2-person household among Owners,0.37273373328898585,0.4009292934743344,0.34613336626736485
Bellevue-NE,2005,Prevalence of 2-person household among Owners,0.3857711759814406,0.4142901983750847,0.35877572028544136
Bellevue-South,2005,Prevalence of 2-person household among Owners,0.3740749586111498,0.4023097697798387,0.34743071618685833
Bellevue-West,2005,Prevalence of 2-person household among Owners,0.4017847363120484,0.4306272122781949,0.37432817009200914
Black Diamond/Enumclaw/SE County,2005,Prevalence of 2-person household among Owners,0.3679987292911493,0.39608825299037903,0.3415708347426629
Bothell/Woodinville,2005,Prevalence of 2-person household among Owners,0.34932385146771094,0.37686477072969576,0.3235759659655612
Burien,2005,Prevalence of 2-person household among Owners,0.37724741592779043,0.40556159713793977,0.3505153448261353
Capitol Hill/E.lake,2005,Prevalence of 2-person household among Owners,0.38602679802445294,0.4145347469883769,0.3590318280731733
Central Seattle,2005,Prevalence of 2-person household among Owners,0.37617268728002823,0.40445018807911615,0.34948924291566663
