GEOID,Year,variable,mean,up,low
West Seattle,2000,Prevalence of 4-person household,0.014651810000865288,0.016177756267695485,0.013272188118623195
Auburn-North,2001,Prevalence of 4-person household,0.03193267091876741,0.060507543992328036,0.017686067625952075
Auburn-South,2001,Prevalence of 4-person household,0.0238600948038628,0.04554461210337597,0.01316552893182638
Ballard,2001,Prevalence of 4-person household,0.025340253339382824,0.0483091284586749,0.013991260464881035
Beacon/Gtown/S.Park,2001,Prevalence of 4-person household,0.02135202106928929,0.04086057318728775,0.01176897091457029
Bear Creek/Carnation/Duvall,2001,Prevalence of 4-person household,0.026237717067996325,0.049981522552494155,0.01449335272173682
Bellevue-Central,2001,Prevalence of 4-person household,0.03505417337506959,0.06622628149713752,0.019441629164529736
Bellevue-NE,2001,Prevalence of 4-person household,0.026600223383692542,0.050656312609054,0.014697680883506509
Bellevue-South,2001,Prevalence of 4-person household,0.04467166572572522,0.08364475916153598,0.02488492918794415
Bellevue-West,2001,Prevalence of 4-person household,0.01997721100148526,0.03827941163509609,0.011004739831443976
Black Diamond/Enumclaw/SE County,2001,Prevalence of 4-person household,0.028101971107321645,0.0534437085832408,0.015537591444436939
Bothell/Woodinville,2001,Prevalence of 4-person household,0.008393187708935065,0.01625955551797383,0.004598723693768041
Burien,2001,Prevalence of 4-person household,0.0355845703888937,0.06719756803402839,0.019740931456063208
Capitol Hill/E.lake,2001,Prevalence of 4-person household,0.019577787140020626,0.03752337284419211,0.01078173346999248
Central Seattle,2001,Prevalence of 4-person household,0.02091460859899274,0.04004013565462621,0.011524488424869106
Covington/Maple Valley,2001,Prevalence of 4-person household,0.033097751355853106,0.06264766436973285,0.018342185486502453
Delridge,2001,Prevalence of 4-person household,0.01826946432962732,0.035064253186554026,0.010055248705318074
Des Moines/Normandy Park,2001,Prevalence of 4-person household,0.0404531430099689,0.07604590136626517,0.022492675657807056
Downtown,2001,Prevalence of 4-person household,0.02017858776811184,0.03865694579773512,0.011115757849357111
East Federal Way,2001,Prevalence of 4-person household,0.029402546588816227,0.05583916338189818,0.01626646111639342
Fairwood,2001,Prevalence of 4-person household,0.0449425203276562,0.08413952455207126,0.025042506229792472
Fed Way-Central/Military Rd,2001,Prevalence of 4-person household,0.04291689408243792,0.08050830424298482,0.02388926793558515
Fed Way-Dash Point/Woodmont,2001,Prevalence of 4-person household,0.03929558011229231,0.0739413982083209,0.021837449881864375
Fremont/Greenlake,2001,Prevalence of 4-person household,0.02471392082651678,0.0471445813477503,0.013642305502117896
Issaquah,2001,Prevalence of 4-person household,0.034930694072285495,0.0659913427248649,0.019373321787711558
Kenmore/LFP,2001,Prevalence of 4-person household,0.013552198571422045,0.026121801065926587,0.007442431062399995
Kent-East,2001,Prevalence of 4-person household,0.04082547246335881,0.07672508863606793,0.02270435904863858
Kent-SE,2001,Prevalence of 4-person household,0.039538691483896556,0.07439284896987836,0.02197542661011671
Kent-West,2001,Prevalence of 4-person household,0.03351465614615831,0.06339905840371571,0.018576452912068383
Kirkland,2001,Prevalence of 4-person household,0.02360891675426919,0.0450835825857728,0.013026208403190255
Kirkland North,2001,Prevalence of 4-person household,0.014308274972492145,0.027560845734460448,0.007861035941256107
Mercer Isle/Pt Cities,2001,Prevalence of 4-person household,0.042520427730154256,0.07977366552735281,0.023661217213308338
NE Seattle,2001,Prevalence of 4-person household,0.02178729511344595,0.04167883976199586,0.012010754868994262
Newcastle/Four Creeks,2001,Prevalence of 4-person household,0.03554650725083815,0.06712861639234442,0.01972139354873839
North Highline,2001,Prevalence of 4-person household,0.04317733243267645,0.08095891082414926,0.024035102475506925
North Seattle,2001,Prevalence of 4-person household,0.022943126230876944,0.04383429413362869,0.012653796133779559
NW Seattle,2001,Prevalence of 4-person household,0.02394530236250183,0.04571004876226709,0.013212755982797092
QA/Magnolia,2001,Prevalence of 4-person household,0.025046520131579455,0.04775989906449294,0.013827454009486626
Redmond,2001,Prevalence of 4-person household,0.025270463126384493,0.048181224300762326,0.013953103654246849
Renton-East,2001,Prevalence of 4-person household,0.03218794010736357,0.06097487644526498,0.017829662215590028
Renton-North,2001,Prevalence of 4-person household,0.0359265002344655,0.06781616102076624,0.019934093153451956
Renton-South,2001,Prevalence of 4-person household,0.039232018249860355,0.073827984039804,0.02180223105534306
Sammamish,2001,Prevalence of 4-person household,0.03798136182171142,0.07156127911828357,0.021096272272174012
SE Seattle,2001,Prevalence of 4-person household,0.009001961841944668,0.01743065342360832,0.00493403310805423
SeaTac/Tukwila,2001,Prevalence of 4-person household,0.036377789178590296,0.06864794348668077,0.020189017814334152
Shoreline,2001,Prevalence of 4-person household,0.0133860565996773,0.025805481295716255,0.007350719512090943
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 4-person household,0.039123747263772275,0.07360627774446465,0.02174012480714047
Vashon Island,2001,Prevalence of 4-person household,0.03203569218112596,0.0605083239852509,0.01773704810190353
West Seattle,2001,Prevalence of 4-person household,0.015451329564173992,0.029731364936048436,0.008493463628470577
Auburn-North,2002,Prevalence of 4-person household,0.03137603551620365,0.05814971163998739,0.017720518037448268
Auburn-South,2002,Prevalence of 4-person household,0.023440777745035807,0.04374299739783868,0.013190895078607595
Ballard,2002,Prevalence of 4-person household,0.02489558149693831,0.046403055602549495,0.014018604783395911
Beacon/Gtown/S.Park,2002,Prevalence of 4-person household,0.020975828671778742,0.03923588468419304,0.011792146638857907
Bear Creek/Carnation/Duvall,2002,Prevalence of 4-person household,0.025777719088931176,0.04801270581159628,0.014521928182684026
Bellevue-Central,2002,Prevalence of 4-person household,0.034445067300863684,0.06366157991589548,0.01947922554948077
Bellevue-NE,2002,Prevalence of 4-person household,0.026134030778293665,0.0486620233134841,0.014726336788679009
Bellevue-South,2002,Prevalence of 4-person household,0.043903054539166965,0.08046429599752158,0.024932852988831865
Bellevue-West,2002,Prevalence of 4-person household,0.019624749001888004,0.036752803652516514,0.011026067824247305
Black Diamond/Enumclaw/SE County,2002,Prevalence of 4-person household,0.027610202401891725,0.051345368080478446,0.01556801262768766
Bothell/Woodinville,2002,Prevalence of 4-person household,0.008243387862607077,0.015596809869483943,0.004607796838147214
Burien,2002,Prevalence of 4-person household,0.03496658893643787,0.06459742121566397,0.01977925016401514
Capitol Hill/E.lake,2002,Prevalence of 4-person household,0.019232241262211316,0.03602640361474566,0.010802782916680197
Central Seattle,2002,Prevalence of 4-person household,0.02054596198895285,0.038446811399365566,0.011547319461429163
Covington/Maple Valley,2002,Prevalence of 4-person household,0.03252148306946575,0.06021156714482608,0.018377712727973936
Delridge,2002,Prevalence of 4-person household,0.017946592792776408,0.03366183732226599,0.010075044545485409
Des Moines/Normandy Park,2002,Prevalence of 4-person household,0.03975408794641133,0.07313108053153625,0.02253587926402567
Downtown,2002,Prevalence of 4-person household,0.019822653801521078,0.03711665511041911,0.01113758092781747
East Federal Way,2002,Prevalence of 4-person household,0.028888703053084896,0.05365301864940215,0.016297766906273697
Fairwood,2002,Prevalence of 4-person household,0.044169452822040954,0.08094359287196785,0.025090255844602973
Fed Way-Central/Military Rd,2002,Prevalence of 4-person household,0.0421771361756347,0.07743637932732636,0.023935566369508086
Fed Way-Dash Point/Woodmont,2002,Prevalence of 4-person household,0.03861573055614058,0.0711016769880233,0.02187902076667757
Fremont/Greenlake,2002,Prevalence of 4-person household,0.02427996861271237,0.0452819316161018,0.013669149312723904
Issaquah,2002,Prevalence of 4-person household,0.03432366181902462,0.06343597479047691,0.019410157879641322
Kenmore/LFP,2002,Prevalence of 4-person household,0.013311559950980927,0.02506771140411554,0.007457088186348069
Kent-East,2002,Prevalence of 4-person household,0.040120246642985365,0.07378573633346726,0.02274820751697293
Kent-SE,2002,Prevalence of 4-person household,0.038854795164091065,0.07153595584523284,0.02201802162005999
Kent-West,2002,Prevalence of 4-person household,0.03293138657087256,0.06093687101890831,0.018611782935465882
Kirkland,2002,Prevalence of 4-person household,0.023193904422992698,0.0432985847542818,0.01305177454350743
Kirkland North,2002,Prevalence of 4-person household,0.014054399000894608,0.026449954532948475,0.007876455980099452
Mercer Isle/Pt Cities,2002,Prevalence of 4-person household,0.041787221729597764,0.07672831602201781,0.023707143379794317
NE Seattle,2002,Prevalence of 4-person household,0.02140360322113978,0.04002289075502077,0.012034465545542897
Newcastle/Four Creeks,2002,Prevalence of 4-person household,0.034929153225183016,0.06453080821773796,0.019759569411581038
North Highline,2002,Prevalence of 4-person household,0.042433305188369276,0.07787276956348799,0.024081631477415474
North Seattle,2002,Prevalence of 4-person household,0.022539552715351588,0.04209699424855485,0.012678690375531482
NW Seattle,2002,Prevalence of 4-person household,0.02352451839674086,0.04390164985601692,0.013238726619241933
QA/Magnolia,2002,Prevalence of 4-person household,0.024606878809605583,0.04587470154333323,0.013854427120237366
Redmond,2002,Prevalence of 4-person household,0.02482698277599911,0.04627957111558586,0.013980491409338726
Renton-East,2002,Prevalence of 4-person household,0.031627007910375975,0.05860026728855776,0.01786406672877569
Renton-North,2002,Prevalence of 4-person household,0.03530278702316338,0.06519401760351462,0.019972512026980527
Renton-South,2002,Prevalence of 4-person household,0.03855321485229353,0.07099280769450478,0.021844027829091294
Sammamish,2002,Prevalence of 4-person household,0.037323354435236,0.06880810741437227,0.02113643854947031
SE Seattle,2002,Prevalence of 4-person household,0.008841392431414515,0.016720728664203675,0.004943631187934679
SeaTac/Tukwila,2002,Prevalence of 4-person household,0.03574653888791644,0.0659956468913998,0.02022851062001459
Shoreline,2002,Prevalence of 4-person household,0.013148333622109628,0.02476385703601016,0.00736509731995849
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 4-person household,0.038446756576060476,0.07078099915766824,0.02178051378391693
Vashon Island,2002,Prevalence of 4-person household,0.03147736714075467,0.05816772429613217,0.017762842392523504
West Seattle,2002,Prevalence of 4-person household,0.015177484583738394,0.028535742656860538,0.00851000444494743
Auburn-North,2003,Prevalence of 4-person household,0.031985740584129924,0.06215989970917164,0.017385586660534916
Auburn-South,2003,Prevalence of 4-person household,0.02390007532022747,0.046808500106468406,0.012940698842342196
Ballard,2003,Prevalence of 4-person household,0.025382644331467273,0.04964531020583301,0.013752622169415741
Beacon/Gtown/S.Park,2003,Prevalence of 4-person household,0.0213879010889194,0.04200065150273957,0.011567876249408525
Bear Creek/Carnation/Duvall,2003,Prevalence of 4-person household,0.026281594280635017,0.051362676906610276,0.014246474447988104
Bellevue-Central,2003,Prevalence of 4-person household,0.035112231657658234,0.06802304727670098,0.019111837262289426
Bellevue-NE,2003,Prevalence of 4-person household,0.02664466793316433,0.052053883712065416,0.014447123763138791
Bellevue-South,2003,Prevalence of 4-person household,0.04474491543099606,0.08587182320000852,0.02446514392510613
Bellevue-West,2003,Prevalence of 4-person household,0.0200108098852273,0.03934866297753552,0.01081628702775145
Black Diamond/Enumclaw/SE County,2003,Prevalence of 4-person household,0.02814885588525034,0.05491384447872363,0.01527302471875747
Bothell/Woodinville,2003,Prevalence of 4-person household,0.008407478603214027,0.016724974881954333,0.0045195746325618685
Burien,2003,Prevalence of 4-person household,0.03564348013260381,0.0690189515204714,0.019406215988016652
Capitol Hill/E.lake,2003,Prevalence of 4-person household,0.019610736381637944,0.03857356212181449,0.010597203403222557
Central Seattle,2003,Prevalence of 4-person household,0.02094977177038307,0.0411584646925916,0.011327612798668197
Covington/Maple Valley,2003,Prevalence of 4-person household,0.033152680465807376,0.0643537898403438,0.01803061102785134
Delridge,2003,Prevalence of 4-person household,0.018300262990336085,0.03604824182867601,0.009883139488540431
Des Moines/Normandy Park,2003,Prevalence of 4-person household,0.04051976612722555,0.07808690070786548,0.022112236160235027
Downtown,2003,Prevalence of 4-person household,0.020212533836666408,0.039737780637042086,0.010925682292479942
East Federal Way,2003,Prevalence of 4-person household,0.029451529277460527,0.05737124871315688,0.015989486151843053
Fairwood,2003,Prevalence of 4-person household,0.04501618797818703,0.08637832319566,0.024620135447947163
Fed Way-Central/Military Rd,2003,Prevalence of 4-person household,0.0429873986742803,0.08265795147089636,0.023486018819941005
Fed Way-Dash Point/Woodmont,2003,Prevalence of 4-person household,0.03936036949431296,0.07593051887025662,0.02146770800228566
Fremont/Greenlake,2003,Prevalence of 4-person household,0.0247552998829013,0.04845077384851183,0.013409609548570603
Issaquah,2003,Prevalence of 4-person household,0.034988548068528344,0.0677822106335687,0.01904440858208698
Kenmore/LFP,2003,Prevalence of 4-person household,0.013575158593335959,0.026862277501562115,0.0073147107811175486
Kent-East,2003,Prevalence of 4-person household,0.04089268664620189,0.07878281602690865,0.022320496720290288
Kent-SE,2003,Prevalence of 4-person household,0.039603881488937044,0.07639392385100721,0.02160369448383701
Kent-West,2003,Prevalence of 4-person household,0.03357024520753317,0.06512432192925242,0.018260756199349693
Kirkland,2003,Prevalence of 4-person household,0.02364849082306963,0.046335386653417646,0.012803851596075673
Kirkland North,2003,Prevalence of 4-person household,0.01433248647638062,0.028340477215019,0.007726106421964112
Mercer Isle/Pt Cities,2003,Prevalence of 4-person household,0.04259032386513587,0.08190782917584653,0.023261843009529205
NE Seattle,2003,Prevalence of 4-person household,0.021823885555519743,0.04284019445550627,0.011805586043138052
Newcastle/Four Creeks,2003,Prevalence of 4-person household,0.03560535972487554,0.0689482172648522,0.019386890710782048
North Highline,2003,Prevalence of 4-person household,0.04324826432276569,0.08312223298869655,0.02362962987088225
North Seattle,2003,Prevalence of 4-person household,0.022981615970418586,0.04505381425168974,0.012437800583240151
NW Seattle,2003,Prevalence of 4-person household,0.02398542559803627,0.04697841250549166,0.012987302438631068
QA/Magnolia,2003,Prevalence of 4-person household,0.02508843839417788,0.04908217898200136,0.013591584960286238
Redmond,2003,Prevalence of 4-person household,0.02531275085396843,0.04951465975037577,0.013715170674806178
Renton-East,2003,Prevalence of 4-person household,0.03224140583138653,0.0626381508980777,0.017526605128962758
Renton-North,2003,Prevalence of 4-person household,0.035985948541153175,0.06965307388425755,0.019596029766440707
Renton-South,2003,Prevalence of 4-person household,0.03929671377555807,0.07581571696190657,0.021433286490402763
Sammamish,2003,Prevalence of 4-person household,0.038044088649674235,0.07349269838357882,0.02073908373415042
SE Seattle,2003,Prevalence of 4-person household,0.00901727018414577,0.01792804430612397,0.004849023736220731
SeaTac/Tukwila,2003,Prevalence of 4-person household,0.03643797331479675,0.07050668100384615,0.019847025047250687
Shoreline,2003,Prevalence of 4-person household,0.013408732874745049,0.02653675194147446,0.0072244922277617685
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 4-person household,0.039188262232256715,0.0755883634613128,0.021371748158559738
Vashon Island,2003,Prevalence of 4-person household,0.032088823130764776,0.06216311015244677,0.017432797097660067
West Seattle,2003,Prevalence of 4-person household,0.015477447308808248,0.03056999219630308,0.008347726354930581
Auburn-North,2004,Prevalence of 4-person household,0.031367721278273315,0.059353191586421133,0.017450761764701807
Auburn-South,2004,Prevalence of 4-person household,0.023434510344982833,0.044662179508720416,0.012989190469616644
Ballard,2004,Prevalence of 4-person household,0.024888934574113213,0.04737543522975314,0.013804409617993452
Beacon/Gtown/S.Park,2004,Prevalence of 4-person household,0.020970213677574488,0.040064698261861084,0.011611587821571151
Bear Creek/Carnation/Duvall,2004,Prevalence of 4-person household,0.025770853060297822,0.04901751303151227,0.014300197243693542
Bellevue-Central,2004,Prevalence of 4-person household,0.03443596253043194,0.06497103755411084,0.0191831964468882
Bellevue-NE,2004,Prevalence of 4-person household,0.026127065763430497,0.049679403122992176,0.014501463849722031
Bellevue-South,2004,Prevalence of 4-person household,0.04389156902872778,0.08208932722701852,0.024555997297882777
Bellevue-West,2004,Prevalence of 4-person household,0.01961948450779726,0.03753067237328485,0.01085708338045979
Black Diamond/Enumclaw/SE County,2004,Prevalence of 4-person household,0.027602857620351494,0.05241577036667997,0.015330520696458533
Bothell/Woodinville,2004,Prevalence of 4-person household,0.008241154144249046,0.015934426295720703,0.00453677234875243
Burien,2004,Prevalence of 4-person household,0.034957352363165446,0.06592494353794298,0.019478771128493576
Capitol Hill/E.lake,2004,Prevalence of 4-person household,0.01922707717640612,0.036789787428785664,0.010637195310301818
Central Seattle,2004,Prevalence of 4-person household,0.02054046075403922,0.039259624747361124,0.01137050063972102
Covington/Maple Valley,2004,Prevalence of 4-person household,0.032512870031672324,0.061454835115738383,0.01809809058824157
Delridge,2004,Prevalence of 4-person household,0.01794177366305187,0.034376932537782456,0.009920545867446449
Des Moines/Normandy Park,2004,Prevalence of 4-person household,0.03974364443591994,0.07461984515408805,0.022194440865553524
Downtown,2004,Prevalence of 4-person household,0.019817339432690075,0.03790234308008199,0.010966946025651042
East Federal Way,2004,Prevalence of 4-person household,0.028881020772921668,0.054768611292432164,0.01604927495730074
Fairwood,2004,Prevalence of 4-person household,0.04415789836809165,0.08257755982927907,0.024711066617435357
Fed Way-Central/Military Rd,2004,Prevalence of 4-person household,0.04216608360397549,0.0790052707525543,0.023573500356719325
Fed Way-Dash Point/Woodmont,2004,Prevalence of 4-person household,0.038605559511072085,0.07255224495124835,0.021547260789152402
Fremont/Greenlake,2004,Prevalence of 4-person household,0.024273486910357692,0.0462322372037632,0.013460222703109767
Issaquah,2004,Prevalence of 4-person household,0.034314580578274835,0.06474101659124948,0.019115103830930423
Kenmore/LFP,2004,Prevalence of 4-person household,0.013307968173222181,0.02560513617257265,0.007342445735160107
Kent-East,2004,Prevalence of 4-person household,0.04010971469863531,0.07528691632171865,0.02240362235134357
Kent-SE,2004,Prevalence of 4-person household,0.038844575608853855,0.07299513691870756,0.02168425078696227
Kent-West,2004,Prevalence of 4-person household,0.0329226588919401,0.062193968258767336,0.018328610965914933
Kirkland,2004,Prevalence of 4-person household,0.023187706065828435,0.04420914512005027,0.012852158393787323
Kirkland North,2004,Prevalence of 4-person household,0.014050607557173788,0.027016119789093202,0.0077553937313642
Mercer Isle/Pt Cities,2004,Prevalence of 4-person household,0.041776265098166974,0.0782845303183554,0.02334844311783786
NE Seattle,2004,Prevalence of 4-person household,0.021397875277799,0.0408674898657915,0.01185025040568631
Newcastle/Four Creeks,2004,Prevalence of 4-person household,0.03491992476199762,0.0658571172588372,0.01945931186754372
North Highline,2004,Prevalence of 4-person household,0.042422191519163245,0.07945045342459106,0.023717406142461064
North Seattle,2004,Prevalence of 4-person household,0.022533526060501866,0.042983580280551936,0.012484729841458089
NW Seattle,2004,Prevalence of 4-person household,0.02351823956667287,0.0448242923033988,0.013036312991740863
QA/Magnolia,2004,Prevalence of 4-person household,0.024600308743059074,0.04683668324481957,0.013642705973447558
Redmond,2004,Prevalence of 4-person household,0.024820364680079202,0.04724972699198063,0.013766891113654676
Renton-East,2004,Prevalence of 4-person household,0.03161862168142434,0.05981214905242155,0.017592129438255236
Renton-North,2004,Prevalence of 4-person household,0.03529346108868718,0.06653285814749403,0.019669101640592282
Renton-South,2004,Prevalence of 4-person household,0.038543068453759294,0.0724418331532665,0.021512793909268413
Sammamish,2004,Prevalence of 4-person household,0.037313525021785275,0.0702159592264505,0.020815740102124232
SE Seattle,2004,Prevalence of 4-person household,0.008838994376541934,0.01708197041737624,0.004867439006836773
SeaTac/Tukwila,2004,Prevalence of 4-person household,0.03573711221348892,0.06735022559092117,0.01992134048957378
Shoreline,2004,Prevalence of 4-person household,0.013144782395601204,0.025294795230823414,0.00725184250489565
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 4-person household,0.03843661725324784,0.07222564229528483,0.021450128930040935
Vashon Island,2004,Prevalence of 4-person household,0.03146891135518241,0.05936912919107276,0.01749188691542865
West Seattle,2004,Prevalence of 4-person household,0.01517340066234632,0.029145045648204432,0.00837928501912199
Auburn-North,2005,Prevalence of 4-person household,0.03205177774026451,0.06231935493321649,0.017378242870457278
Auburn-South,2005,Prevalence of 4-person household,0.023949830503090973,0.046930550959159635,0.0129351641298585
Ballard,2005,Prevalence of 4-person household,0.0254354064576758,0.04977437220054273,0.013746776431997057
Beacon/Gtown/S.Park,2005,Prevalence of 4-person household,0.021432543601118455,0.04211074759457006,0.011562958109165621
Bear Creek/Carnation/Duvall,2005,Prevalence of 4-person household,0.026336176677552937,0.051496010762615285,0.014240451553951
Bellevue-Central,2005,Prevalence of 4-person household,0.03518448831400598,0.06819640165682908,0.01910377923475904
Bellevue-NE,2005,Prevalence of 4-person household,0.026699982245384554,0.05218878891623177,0.01444099803772511
Bellevue-South,2005,Prevalence of 4-person household,0.044836074495839304,0.08608660519210382,0.02445487652009735
Bellevue-West,2005,Prevalence of 4-person household,0.020052634624748777,0.03945201122657511,0.010811642162671806
Black Diamond/Enumclaw/SE County,2005,Prevalence of 4-person household,0.028207203472226623,0.0550557818854786,0.015266559089004754
Bothell/Woodinville,2005,Prevalence of 4-person household,0.008425262457817991,0.016769998208750476,0.004517626541677454
Burien,2005,Prevalence of 4-person household,0.03571678956686482,0.0691946775426933,0.01939803668467944
Capitol Hill/E.lake,2005,Prevalence of 4-person household,0.019651742199218326,0.03867503271312802,0.010592662315731494
Central Seattle,2005,Prevalence of 4-person household,0.02099351970564983,0.04126649501281799,0.011322802644914077
Covington/Maple Valley,2005,Prevalence of 4-person household,0.03322104384337019,0.06451840869741497,0.018022986112675957
Delridge,2005,Prevalence of 4-person household,0.01833857735943506,0.03614330525699702,0.0098789236442691
Des Moines/Normandy Park,2005,Prevalence of 4-person household,0.04060268109370446,0.07828371444830745,0.022102941169816846
Downtown,2005,Prevalence of 4-person household,0.020254777837425412,0.039842177135817336,0.01092103397285983
East Federal Way,2005,Prevalence of 4-person household,0.02951249387073041,0.05751911142594698,0.015982686714209556
Fairwood,2005,Prevalence of 4-person household,0.04510788427457732,0.08659389423701638,0.024609905946101733
Fed Way-Central/Military Rd,2005,Prevalence of 4-person household,0.04307513804488435,0.08286523277366088,0.02347622121483194
Fed Way-Dash Point/Woodmont,2005,Prevalence of 4-person household,0.03944101756272018,0.07612230169208704,0.021458658853268833
Fremont/Greenlake,2005,Prevalence of 4-person household,0.024806791406925755,0.04857691186961199,0.013403917448452082
Issaquah,2005,Prevalence of 4-person household,0.035060557578473456,0.06795491220415911,0.01903634270373274
Kenmore/LFP,2005,Prevalence of 4-person household,0.013603717084373733,0.0269338632064667,0.007311561268078392
Kent-East,2005,Prevalence of 4-person household,0.04097633426888731,0.07898122428489789,0.02231113614312634
Kent-SE,2005,Prevalence of 4-person household,0.03968500203787471,0.07658688294689403,0.02159463095195578
Kent-West,2005,Prevalence of 4-person household,0.0336394380811673,0.06529071627362291,0.018252992720815642
Kirkland,2005,Prevalence of 4-person household,0.02369773728247272,0.04645627655367976,0.012798408883114998
Kirkland North,2005,Prevalence of 4-person household,0.01436262149487623,0.0284158605643954,0.007722777088990224
Mercer Isle/Pt Cities,2005,Prevalence of 4-person household,0.042677291267388055,0.0821136729677451,0.023252094412547938
NE Seattle,2005,Prevalence of 4-person household,0.02186941742214731,0.04295237449294796,0.011800574706120781
Newcastle/Four Creeks,2005,Prevalence of 4-person household,0.03567859331099045,0.06912372690757086,0.01937871955287094
North Highline,2005,Prevalence of 4-person household,0.04333651473710947,0.0833307227648634,0.023619766363174782
