GEOID,Year,variable,mean,up,low
Kent-West,2000,Prevalence of 3-person household among Owners,0.15473466946742653,0.15932122416878688,0.15026009251297562
Kirkland,2000,Prevalence of 3-person household among Owners,0.1522696315437775,0.15679287595854818,0.14785649078108407
Kirkland North,2000,Prevalence of 3-person household among Owners,0.1841733558273954,0.18942493498691507,0.17903221579019832
Mercer Isle/Pt Cities,2000,Prevalence of 3-person household among Owners,0.1594739317492462,0.16416624261418147,0.15489052117265403
NE Seattle,2000,Prevalence of 3-person household among Owners,0.16684276032495368,0.17170752403540362,0.16208692143146064
Newcastle/Four Creeks,2000,Prevalence of 3-person household among Owners,0.17846159419149715,0.18359093468680165,0.1734438599384344
North Highline,2000,Prevalence of 3-person household among Owners,0.15773641166135915,0.1623834419198495,0.15319552110205809
North Seattle,2000,Prevalence of 3-person household among Owners,0.15199907780930472,0.15651250108166997,0.14759646805129692
NW Seattle,2000,Prevalence of 3-person household among Owners,0.15193321363693962,0.1564387250077243,0.14753665043118053
QA/Magnolia,2000,Prevalence of 3-person household among Owners,0.12710841812760468,0.13099411168596373,0.12332095565640057
Redmond,2000,Prevalence of 3-person household among Owners,0.1724887073749826,0.17748146128865655,0.1676084940072289
Renton-East,2000,Prevalence of 3-person household among Owners,0.1706660250507315,0.1756200336906671,0.16582270143425382
Renton-North,2000,Prevalence of 3-person household among Owners,0.16277079241210118,0.16753507546991556,0.1581180427681279
Renton-South,2000,Prevalence of 3-person household among Owners,0.16094181664560583,0.165660639372318,0.15633259237021718
Sammamish,2000,Prevalence of 3-person household among Owners,0.20167558824246232,0.20730408311877643,0.19615699126940325
SE Seattle,2000,Prevalence of 3-person household among Owners,0.16688358013806556,0.17175059008550547,0.1621260759869264
SeaTac/Tukwila,2000,Prevalence of 3-person household among Owners,0.1463766252667936,0.15074753590822026,0.14211223374559787
Shoreline,2000,Prevalence of 3-person household among Owners,0.17466577850520892,0.17971183429467008,0.16973045879449736
Snoqualmie/North Bend/Skykomish,2000,Prevalence of 3-person household among Owners,0.19791664408563733,0.20346219914713878,0.19248137220992487
Vashon Island,2000,Prevalence of 3-person household among Owners,0.14995885521381278,0.15442426832945433,0.14559825101580162
West Seattle,2000,Prevalence of 3-person household among Owners,0.14609069421445012,0.1504616958803598,0.1418267958769422
Auburn-North,2001,Prevalence of 3-person household among Owners,0.16607917901587715,0.18571012195704145,0.14909647123996778
Auburn-South,2001,Prevalence of 3-person household among Owners,0.17033927557988018,0.19035441848168796,0.1530022433035936
Ballard,2001,Prevalence of 3-person household among Owners,0.16111959256933625,0.1802826820650614,0.14455343319417996
Beacon/Gtown/S.Park,2001,Prevalence of 3-person household among Owners,0.16742575984400918,0.18715404837234123,0.15031534364972268
Bear Creek/Carnation/Duvall,2001,Prevalence of 3-person household among Owners,0.1954615768534384,0.2176635309082754,0.1761057755878138
Bellevue-Central,2001,Prevalence of 3-person household among Owners,0.1574740099535383,0.1762992783418809,0.14121895800406128
Bellevue-NE,2001,Prevalence of 3-person household among Owners,0.17466817288035846,0.19507388256965327,0.15696680519526135
Bellevue-South,2001,Prevalence of 3-person household among Owners,0.1926865631517085,0.21464402700966262,0.17354253516698465
Bellevue-West,2001,Prevalence of 3-person household among Owners,0.13883132757416625,0.15584681023248126,0.12422139074661451
Black Diamond/Enumclaw/SE County,2001,Prevalence of 3-person household among Owners,0.18192976492121496,0.20297823950500496,0.16364180896741748
Bothell/Woodinville,2001,Prevalence of 3-person household among Owners,0.17597438114030586,0.19649898599441565,0.15817052939342938
Burien,2001,Prevalence of 3-person household among Owners,0.1584216362222601,0.17733163916865502,0.14208573896785923
Capitol Hill/E.lake,2001,Prevalence of 3-person household among Owners,0.12532852739947611,0.14093800693493067,0.11193853775408473
Central Seattle,2001,Prevalence of 3-person household among Owners,0.16188362383812555,0.18109330635389279,0.14523746994321943
Covington/Maple Valley,2001,Prevalence of 3-person household among Owners,0.19004208266512723,0.2117910507065844,0.1711075909953398
Delridge,2001,Prevalence of 3-person household among Owners,0.16192586280137697,0.18116024950284704,0.14528999108255708
Des Moines/Normandy Park,2001,Prevalence of 3-person household among Owners,0.16112971003016174,0.18029650654901633,0.14456293721463134
Downtown,2001,Prevalence of 3-person household among Owners,0.035337911529063515,0.040271054147984035,0.031224884094298522
East Federal Way,2001,Prevalence of 3-person household among Owners,0.18632167773435726,0.20773959025946273,0.16768517264501476
Fairwood,2001,Prevalence of 3-person household among Owners,0.18924177484094132,0.21092750214450626,0.1703703396013847
Fed Way-Central/Military Rd,2001,Prevalence of 3-person household among Owners,0.17629109578651486,0.19684155812151657,0.15846023989875963
Fed Way-Dash Point/Woodmont,2001,Prevalence of 3-person household among Owners,0.17295976999188292,0.19320932228898235,0.1554045080537298
Fremont/Greenlake,2001,Prevalence of 3-person household among Owners,0.16349492623749265,0.1828715833934624,0.1467242916914497
Issaquah,2001,Prevalence of 3-person household among Owners,0.1548829916958005,0.17347641723296706,0.13885739865695254
Kenmore/LFP,2001,Prevalence of 3-person household among Owners,0.18875658940564957,0.21039014116559587,0.1699230784359141
Kent-East,2001,Prevalence of 3-person household among Owners,0.18405287203846687,0.20528453274637806,0.16559622934579107
Kent-SE,2001,Prevalence of 3-person household among Owners,0.17804918906159858,0.1987501620335244,0.1600770629080815
Kent-West,2001,Prevalence of 3-person household among Owners,0.15798674766231202,0.17687157232823905,0.14169411281503774
Kirkland,2001,Prevalence of 3-person household among Owners,0.15544433739431143,0.1740810470291074,0.1393647696964673
Kirkland North,2001,Prevalence of 3-person household among Owners,0.1878426253255114,0.20939404089026986,0.16908418382674992
Mercer Isle/Pt Cities,2001,Prevalence of 3-person household among Owners,0.16275310471846882,0.18207134854312645,0.14604611870562428
NE Seattle,2001,Prevalence of 3-person household among Owners,0.1702964821747446,0.19030639313738137,0.15295455758312784
Newcastle/Four Creeks,2001,Prevalence of 3-person household among Owners,0.1820678666902394,0.2031272165842562,0.1637668488278776
North Highline,2001,Prevalence of 3-person household among Owners,0.16094882757155696,0.18009691873479516,0.14439560254169312
North Seattle,2001,Prevalence of 3-person household among Owners,0.15520699875218427,0.17382014273326132,0.13915291085533468
NW Seattle,2001,Prevalence of 3-person household among Owners,0.15513537009762773,0.1737321236378009,0.13908706529301743
QA/Magnolia,2001,Prevalence of 3-person household among Owners,0.12985310641056602,0.14593677625037876,0.11604790311897609
Redmond,2001,Prevalence of 3-person household among Owners,0.1759990426639156,0.1965214632840885,0.15819467239740154
Renton-East,2001,Prevalence of 3-person household among Owners,0.17411058305902766,0.19446748033968064,0.15645856992478385
Renton-North,2001,Prevalence of 3-person household among Owners,0.16616877969412908,0.1857932135955167,0.14917483577911336
Renton-South,2001,Prevalence of 3-person household among Owners,0.1642403995644971,0.18369324202743528,0.14741699394053617
Sammamish,2001,Prevalence of 3-person household among Owners,0.20561337320343218,0.22863403920181083,0.1854820870672897
SE Seattle,2001,Prevalence of 3-person household among Owners,0.17033510482015427,0.19035195743122973,0.15299271428022587
SeaTac/Tukwila,2001,Prevalence of 3-person household among Owners,0.1494102332473091,0.16746052322997718,0.13386100301205833
Shoreline,2001,Prevalence of 3-person household among Owners,0.17820140428681236,0.19892043315742797,0.16021311179881842
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 3-person household among Owners,0.20179411127297875,0.2245046359031368,0.18195233639786343
Vashon Island,2001,Prevalence of 3-person household among Owners,0.15296939820499528,0.17136752601086963,0.13710457633157414
West Seattle,2001,Prevalence of 3-person household among Owners,0.14916734163580675,0.1671995446542976,0.13363696444582002
Auburn-North,2002,Prevalence of 3-person household among Owners,0.16501059095264245,0.183727574970534,0.14897804803896508
Auburn-South,2002,Prevalence of 3-person household among Owners,0.16924886668722253,0.18833580925141277,0.1528801520750631
Ballard,2002,Prevalence of 3-person household among Owners,0.16007675118829853,0.1783451981303972,0.14443770621674196
Beacon/Gtown/S.Park,2002,Prevalence of 3-person household among Owners,0.16635014964136582,0.18515681896751923,0.15019792380083186
Bear Creek/Carnation/Duvall,2002,Prevalence of 3-person household among Owners,0.1942479496923744,0.21542741114980227,0.17597180411419053
Bellevue-Central,2002,Prevalence of 3-person household among Owners,0.15645036997314765,0.1743945728958438,0.14110613930295665
Bellevue-NE,2002,Prevalence of 3-person household among Owners,0.1735557903142743,0.19301205292806273,0.15684503437383168
Bellevue-South,2002,Prevalence of 3-person household among Owners,0.19148603127953903,0.21243175179587775,0.17340953265412926
Bellevue-West,2002,Prevalence of 3-person household among Owners,0.137909084940459,0.1541224155601331,0.12411977757647881
Black Diamond/Enumclaw/SE County,2002,Prevalence of 3-person household among Owners,0.1807812728552051,0.20085538535521152,0.1635148766314132
Bothell/Woodinville,2002,Prevalence of 3-person household among Owners,0.1748554831322197,0.19442802601873374,0.15804688846630596
Burien,2002,Prevalence of 3-person household among Owners,0.1573929953060464,0.17541892557130467,0.14197210751706213
Capitol Hill/E.lake,2002,Prevalence of 3-person household among Owners,0.12448289240015215,0.13934741910849324,0.11184801226946053
Central Seattle,2002,Prevalence of 3-person household among Owners,0.16083672018176196,0.17914643678291556,0.14512335334768392
Covington/Maple Valley,2002,Prevalence of 3-person household among Owners,0.18885417143800035,0.209598384215262,0.1709767746465082
Delridge,2002,Prevalence of 3-person household among Owners,0.16087883609018203,0.17921457716278533,0.1451748323659012
Des Moines/Normandy Park,2002,Prevalence of 3-person household among Owners,0.16008684602594458,0.1783583824485051,0.1444478104181951
Downtown,2002,Prevalence of 3-person household among Owners,0.035075131646394565,0.039764106289050805,0.03119590488358972
East Federal Way,2002,Prevalence of 3-person household among Owners,0.1851517836067031,0.2055826231302294,0.16755440395460003
Fairwood,2002,Prevalence of 3-person household among Owners,0.18805770279816536,0.20874057136479016,0.17023999339444576
Fed Way-Central/Military Rd,2002,Prevalence of 3-person household among Owners,0.17517057602653338,0.19476780646808253,0.15833610932109046
Fed Way-Dash Point/Woodmont,2002,Prevalence of 3-person household among Owners,0.17185603394959836,0.19116673625943437,0.1552813640470373
Fremont/Greenlake,2002,Prevalence of 3-person household among Owners,0.16243968423493751,0.18091143921884106,0.1466081498079619
Issaquah,2002,Prevalence of 3-person household among Owners,0.15387314335222066,0.17159599696802683,0.1387456477049341
Kenmore/LFP,2002,Prevalence of 3-person household among Owners,0.1875748871285398,0.2082094181526296,0.16979275533313673
Kent-East,2002,Prevalence of 3-person household among Owners,0.18289400164580855,0.20314467326966434,0.16546741768807513
Kent-SE,2002,Prevalence of 3-person household among Owners,0.1769199504530409,0.19666274133315956,0.1599516354172198
Kent-West,2002,Prevalence of 3-person household among Owners,0.1569604188371632,0.1749630058489707,0.14157989966028153
Kirkland,2002,Prevalence of 3-person household among Owners,0.15443147572819324,0.17219441935513677,0.13925375967824466
Kirkland North,2002,Prevalence of 3-person household among Owners,0.18666536146944768,0.20722339120857555,0.1689531736319088
Mercer Isle/Pt Cities,2002,Prevalence of 3-person household among Owners,0.1617017381580849,0.1801173129451211,0.14593055076975509
NE Seattle,2002,Prevalence of 3-person household among Owners,0.1692062078070443,0.18828295206107595,0.15283497168208898
Newcastle/Four Creeks,2002,Prevalence of 3-person household among Owners,0.18091868264524472,0.20100195823721562,0.16364051267387353
North Highline,2002,Prevalence of 3-person household among Owners,0.15990687811020352,0.17815952037414162,0.14428107862241135
North Seattle,2002,Prevalence of 3-person household among Owners,0.1541954604736911,0.17193775925321073,0.13904101701349958
NW Seattle,2002,Prevalence of 3-person household among Owners,0.15412420601040838,0.17185237457097297,0.13897445726909285
QA/Magnolia,2002,Prevalence of 3-person household among Owners,0.12898145867671673,0.14430018446584134,0.11595329867919496
Redmond,2002,Prevalence of 3-person household among Owners,0.17488003938655847,0.19445195200469656,0.15807027313214395
Renton-East,2002,Prevalence of 3-person household among Owners,0.17300101460341147,0.19241266837639248,0.15633580013456744
Renton-North,2002,Prevalence of 3-person household among Owners,0.1650997462561584,0.1838113281394421,0.14905635252387503
Renton-South,2002,Prevalence of 3-person household among Owners,0.163181386997293,0.18173063510044474,0.14729818380245288
Sammamish,2002,Prevalence of 3-person household among Owners,0.20435271517453657,0.2263186395534319,0.18534233463135982
SE Seattle,2002,Prevalence of 3-person household among Owners,0.16924464821127824,0.1883290131918416,0.15287239233081296
SeaTac/Tukwila,2002,Prevalence of 3-person household among Owners,0.14842984480392252,0.16563480486698512,0.1337518819719128
Shoreline,2002,Prevalence of 3-person household among Owners,0.17707135848561467,0.19682946841916651,0.16008843725824895
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 3-person household among Owners,0.20055096357267074,0.22221941144561297,0.18181469152518207
Vashon Island,2002,Prevalence of 3-person household among Owners,0.1519697586129137,0.16950541328781582,0.13699412925668392
West Seattle,2002,Prevalence of 3-person household among Owners,0.14818822389970185,0.1653738893110293,0.13352861419207257
Auburn-North,2003,Prevalence of 3-person household among Owners,0.16589475592376418,0.18572231668788036,0.14868904280952958
Auburn-South,2003,Prevalence of 3-person household among Owners,0.17015109412015228,0.19036719076758413,0.1525860905597064
Ballard,2003,Prevalence of 3-person household among Owners,0.1609396106962684,0.18029505191289621,0.14415659560988583
Beacon/Gtown/S.Park,2003,Prevalence of 3-person household among Owners,0.16724018123152937,0.18716759384279114,0.14990545569580227
Bear Creek/Carnation/Duvall,2003,Prevalence of 3-person household among Owners,0.19525214196742685,0.21767667136569993,0.17563989870425534
Bellevue-Central,2003,Prevalence of 3-person household among Owners,0.15729733192831233,0.17631132708451566,0.14082943415018823
Bellevue-NE,2003,Prevalence of 3-person household among Owners,0.17447620831673435,0.19508665722778284,0.15654184818772687
Bellevue-South,2003,Prevalence of 3-person household among Owners,0.19247940007636577,0.2146578831045001,0.17308210010718522
Bellevue-West,2003,Prevalence of 3-person household among Owners,0.1386721289422968,0.1558574516609169,0.12387192190882514
Black Diamond/Enumclaw/SE County,2003,Prevalence of 3-person household among Owners,0.18173155186994772,0.20299111700552602,0.163202316255285
Bothell/Woodinville,2003,Prevalence of 3-person household among Owners,0.17578127623972678,0.19651155998842604,0.1577428847576939
Burien,2003,Prevalence of 3-person household among Owners,0.15824410165548722,0.17734388807667972,0.14169437270279553
Capitol Hill/E.lake,2003,Prevalence of 3-person household among Owners,0.12518257549895134,0.1409486128047123,0.11161945313521722
Central Seattle,2003,Prevalence of 3-person household among Owners,0.1617030045101371,0.18110680283370656,0.14483925476142778
Covington/Maple Valley,2003,Prevalence of 3-person household among Owners,0.1898370665580324,0.21180398170285492,0.17065217738843835
Delridge,2003,Prevalence of 3-person household among Owners,0.1617451781039096,0.18117288245021382,0.1448913794617415
Des Moines/Normandy Park,2003,Prevalence of 3-person household among Owners,0.16094973422719505,0.18030886267872775,0.14416582939998496
Downtown,2003,Prevalence of 3-person household among Owners,0.03529251977514843,0.040274282987038425,0.031127396382409505
East Federal Way,2003,Prevalence of 3-person household among Owners,0.18611981259112487,0.2077535155677406,0.16723707784716454
Fairwood,2003,Prevalence of 3-person household among Owners,0.18903743236243412,0.21094026851942113,0.169916466336366
Fed Way-Central/Military Rd,2003,Prevalence of 3-person household among Owners,0.1760977054156522,0.1968543849708906,0.1580320067223001
Fed Way-Dash Point/Woodmont,2003,Prevalence of 3-person household among Owners,0.17276930057536333,0.19322227413917745,0.1549830981244879
Fremont/Greenlake,2003,Prevalence of 3-person household among Owners,0.16331282068760938,0.18288454280238897,0.14632249972054107
Issaquah,2003,Prevalence of 3-person household among Owners,0.15470865976477707,0.17348759779115733,0.13847322974794055
Kenmore/LFP,2003,Prevalence of 3-person household among Owners,0.18855266471066387,0.21040324845246797,0.16947022123602165
Kent-East,2003,Prevalence of 3-person household among Owners,0.18385289004512095,0.20529768576447172,0.16515260030403345
Kent-SE,2003,Prevalence of 3-person household among Owners,0.17785432123375264,0.19876340776164303,0.15964535276365235
Kent-West,2003,Prevalence of 3-person household among Owners,0.15780958519744484,0.1768831809840547,0.14130349787114674
Kirkland,2003,Prevalence of 3-person household among Owners,0.15526950522913208,0.17409264154087672,0.1389795428449444
Kirkland North,2003,Prevalence of 3-person household among Owners,0.18763947802159345,0.2094075303937519,0.16863312824199223
Mercer Isle/Pt Cities,2003,Prevalence of 3-person household among Owners,0.16257166079541394,0.1820836844495636,0.14564564223617718
NE Seattle,2003,Prevalence of 3-person household among Owners,0.170108337856913,0.19031905445255629,0.1525387230279624
Newcastle/Four Creeks,2003,Prevalence of 3-person household among Owners,0.18186953932972563,0.20314020779829894,0.16332710518578838
North Highline,2003,Prevalence of 3-person household among Owners,0.1607690124878538,0.18010921544347475,0.1439990236145697
North Seattle,2003,Prevalence of 3-person household among Owners,0.15503240970160537,0.17383196439018325,0.13876823578651323
NW Seattle,2003,Prevalence of 3-person household among Owners,0.1549608501904788,0.1737444569596805,0.13870259210178149
QA/Magnolia,2003,Prevalence of 3-person household among Owners,0.12970268052755057,0.14594792788604538,0.11571859735066928
Redmond,2003,Prevalence of 3-person household among Owners,0.17580592850655408,0.19653433774105672,0.15776708095470318
Renton-East,2003,Prevalence of 3-person household among Owners,0.17391908164584233,0.19448013635444825,0.15603477505316937
Renton-North,2003,Prevalence of 3-person household among Owners,0.16598429937105083,0.18580600766285252,0.14876736244823394
Renton-South,2003,Prevalence of 3-person household among Owners,0.1640576399846001,0.18370611550441623,0.14701345617742825
Sammamish,2003,Prevalence of 3-person household among Owners,0.20539584888497014,0.2286479261141939,0.1849971169263084
SE Seattle,2003,Prevalence of 3-person household among Owners,0.17014692261141331,0.19036451998465573,0.15257683438046096
SeaTac/Tukwila,2003,Prevalence of 3-person household among Owners,0.14924102607402084,0.16747237623920685,0.13348875906611263
Shoreline,2003,Prevalence of 3-person household among Owners,0.17800638287876422,0.1989331054317018,0.15978114670203075
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 3-person household among Owners,0.20157961305789546,0.22451867526348232,0.18147448996123955
Vashon Island,2003,Prevalence of 3-person household among Owners,0.15279685496250714,0.17137920846823482,0.13672463860258494
West Seattle,2003,Prevalence of 3-person household among Owners,0.1489983486347748,0.1672110692921066,0.13326524198266326
Auburn-North,2004,Prevalence of 3-person household among Owners,0.16529889135080242,0.18423572925811507,0.14882075714603582
Auburn-South,2004,Prevalence of 3-person household among Owners,0.16954305966876135,0.18885361312992072,0.152719408904398
Ballard,2004,Prevalence of 3-person household among Owners,0.16035808535814505,0.17884165696223306,0.14428458441883074
Beacon/Gtown/S.Park,2004,Prevalence of 3-person household among Owners,0.16664030497669963,0.1856672740209389,0.15003931113385427
Bear Creek/Carnation/Duvall,2004,Prevalence of 3-person household among Owners,0.194575439662867,0.21600043383148174,0.1757919366787999
Bellevue-Central,2004,Prevalence of 3-person household among Owners,0.1567265185018458,0.17488219019328038,0.1409559380289061
Bellevue-NE,2004,Prevalence of 3-person household among Owners,0.1738559157392251,0.1935396736669692,0.15668115204713198
Bellevue-South,2004,Prevalence of 3-person household among Owners,0.19180995154251831,0.21299840501195502,0.1732317737310887
Bellevue-West,2004,Prevalence of 3-person household among Owners,0.13815787332778817,0.1545641446197959,0.12398496260346205
Black Diamond/Enumclaw/SE County,2004,Prevalence of 3-person household among Owners,0.18109115472516205,0.20139931782489642,0.16334523143500554
Bothell/Woodinville,2004,Prevalence of 3-person household among Owners,0.17515738266792394,0.1949588710591535,0.15788189986991336
Burien,2004,Prevalence of 3-person household among Owners,0.15767049817968393,0.17590885860762787,0.14182116463800287
Capitol Hill/E.lake,2004,Prevalence of 3-person household among Owners,0.12471095922556005,0.1397531949884846,0.11172488222578965
Central Seattle,2004,Prevalence of 3-person household among Owners,0.16111912065215017,0.17964386891838272,0.1449684835023753
Covington/Maple Valley,2004,Prevalence of 3-person household among Owners,0.18917469910305906,0.21015992285541812,0.17080092488248838
Delridge,2004,Prevalence of 3-person household among Owners,0.16116131340609174,0.1797128562654063,0.14502130065829769
Des Moines/Normandy Park,2004,Prevalence of 3-person household among Owners,0.16036819486449083,0.1788547364116655,0.14429465241237155
Downtown,2004,Prevalence of 3-person household among Owners,0.035145974070588594,0.03989331951489516,0.031158440394271666
East Federal Way,2004,Prevalence of 3-person household among Owners,0.18546744236139795,0.2061356889670074,0.16738135727885242
Fairwood,2004,Prevalence of 3-person household among Owners,0.18837719739607153,0.2093005118575631,0.17006473915121578
Fed Way-Central/Military Rd,2004,Prevalence of 3-person household among Owners,0.1754729015106289,0.19529921570074962,0.15817093241863336
Fed Way-Dash Point/Woodmont,2004,Prevalence of 3-person household among Owners,0.17215382005252816,0.19169049411213832,0.1551186312901034
Fremont/Greenlake,2004,Prevalence of 3-person household among Owners,0.16272436053902273,0.1814131688375381,0.1464533013038883
Issaquah,2004,Prevalence of 3-person household among Owners,0.15414558642747164,0.17207786959908397,0.13859733847450087
Kenmore/LFP,2004,Prevalence of 3-person household among Owners,0.1878937460701466,0.208768205110601,0.16961797988008842
Kent-East,2004,Prevalence of 3-person household among Owners,0.18320668781537794,0.2036931956699274,0.16529606792509677
Kent-SE,2004,Prevalence of 3-person household among Owners,0.17722463649119133,0.19719789281190228,0.15978502274744363
Kent-West,2004,Prevalence of 3-person household among Owners,0.15723730109367634,0.17545218678478394,0.14142895794319482
Kirkland,2004,Prevalence of 3-person household among Owners,0.15470472245391495,0.17267737104704917,0.13910519397878296
Kirkland North,2004,Prevalence of 3-person household among Owners,0.18698301788170663,0.20777999248113957,0.16877894091073445
Mercer Isle/Pt Cities,2004,Prevalence of 3-person household among Owners,0.1619853780116722,0.18061748662053193,0.14577611842218155
NE Seattle,2004,Prevalence of 3-person household among Owners,0.1695003528630863,0.18880073450595308,0.1526746212147695
Newcastle/Four Creeks,2004,Prevalence of 3-person household among Owners,0.18122874174863282,0.20154608937445898,0.16347081031456578
North Highline,2004,Prevalence of 3-person household among Owners,0.1601879742896159,0.1786555298781292,0.1441281673290972
North Seattle,2004,Prevalence of 3-person household among Owners,0.15446836139526193,0.17242021575424257,0.13889262657864354
NW Seattle,2004,Prevalence of 3-person household among Owners,0.15439699848999122,0.172334414070677,0.13882617248203422
QA/Magnolia,2004,Prevalence of 3-person household among Owners,0.1292165429144241,0.1447178763303341,0.11582655169987374
Redmond,2004,Prevalence of 3-person household among Owners,0.1751819658009725,0.1949827008773213,0.15790519464474648
Renton-East,2004,Prevalence of 3-person household among Owners,0.1733003820316806,0.19293917612711622,0.15617224410001304
Renton-North,2004,Prevalence of 3-person household among Owners,0.165388162881893,0.18431935016741668,0.1488991212865725
Renton-South,2004,Prevalence of 3-person household among Owners,0.16346710562580624,0.1822342326865522,0.14714234016336056
Sammamish,2004,Prevalence of 3-person household among Owners,0.20469290417005245,0.22691209784570332,0.18515501886758942
SE Seattle,2004,Prevalence of 3-person household among Owners,0.16953882810634283,0.1888469322912458,0.15271186178805896
SeaTac/Tukwila,2004,Prevalence of 3-person household among Owners,0.14869432884463596,0.16610288739955378,0.13360821579869941
Shoreline,2004,Prevalence of 3-person household among Owners,0.1773762618390827,0.19736529189361154,0.15992174779361973
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 3-person household among Owners,0.20088642105243118,0.2228050799307773,0.18163025566403737
Vashon Island,2004,Prevalence of 3-person household among Owners,0.1522394253558749,0.16998225378740014,0.1368475328228536
West Seattle,2004,Prevalence of 3-person household among Owners,0.14845235879456106,0.16584153606343713,0.13338518541528116
Auburn-North,2005,Prevalence of 3-person household among Owners,0.16573102741967158,0.18539175111824072,0.1485885712434851
Auburn-South,2005,Prevalence of 3-person household among Owners,0.16998402858964726,0.19003022240647643,0.15248363498821357
Ballard,2005,Prevalence of 3-person household among Owners,0.16077984892024322,0.17997176799121828,0.14405893084127272
Beacon/Gtown/S.Park,2005,Prevalence of 3-person household among Owners,0.16707539841478283,0.18683449975408586,0.14980462718983098
Bear Creek/Carnation/Duvall,2005,Prevalence of 3-person household among Owners,0.19506621536222896,0.21730427864039834,0.1755248833655429
Bellevue-Central,2005,Prevalence of 3-person household among Owners,0.1571405093190732,0.1759938632207329,0.14073341095254202
Bellevue-NE,2005,Prevalence of 3-person household among Owners,0.1743057824137707,0.19474329242125807,0.1564369683918819
Bellevue-South,2005,Prevalence of 3-person household among Owners,0.1922955051781513,0.21428903792743895,0.17296871352495824
Bellevue-West,2005,Prevalence of 3-person household among Owners,0.1385308071684582,0.15557003683613294,0.12378566832287108
Black Diamond/Enumclaw/SE County,2005,Prevalence of 3-person household among Owners,0.18155561484728597,0.2026373884976754,0.16309391719653726
Bothell/Woodinville,2005,Prevalence of 3-person household among Owners,0.17560984475445693,0.1961664535719258,0.15763732639447864
Burien,2005,Prevalence of 3-person household among Owners,0.15808651291873926,0.17702488213027964,0.14159796654870901
Capitol Hill/E.lake,2005,Prevalence of 3-person household among Owners,0.12505302051214437,0.14068366908512114,0.11154085387073888
Central Seattle,2005,Prevalence of 3-person household among Owners,0.1615426182430507,0.18078199499280428,0.14474137097568074
