GEOID,Year,variable,mean,up,low
Kenmore/LFP,2000,Prevalence of 1-person household,0.2704735374696135,0.3059346696518177,0.23765157520499028
Kent-East,2000,Prevalence of 1-person household,0.15457563351957357,0.1780748292675103,0.13366454355922275
Kent-SE,2000,Prevalence of 1-person household,0.17266142370862195,0.1980763973128291,0.1499222989293155
Kent-West,2000,Prevalence of 1-person household,0.1564388296375027,0.17964656029950007,0.13571506680973658
Kirkland,2000,Prevalence of 1-person household,0.206321698287802,0.23531374749475417,0.18006111454184398
Kirkland North,2000,Prevalence of 1-person household,0.2984945758860232,0.3362528393084012,0.2633754623057558
Mercer Isle/Pt Cities,2000,Prevalence of 1-person household,0.16861770895296788,0.19397327568208841,0.14595303208538754
NE Seattle,2000,Prevalence of 1-person household,0.20472339385711133,0.2343673843462934,0.1779444659293942
Newcastle/Four Creeks,2000,Prevalence of 1-person household,0.15677574219209364,0.18004183049031394,0.13602043465833943
North Highline,2000,Prevalence of 1-person household,0.18189761663380638,0.20865997011644172,0.1578436728536542
North Seattle,2000,Prevalence of 1-person household,0.19965636534706965,0.22832466576248964,0.17365625438083335
NW Seattle,2000,Prevalence of 1-person household,0.19507347296195593,0.2237500212599842,0.1692497702555289
QA/Magnolia,2000,Prevalence of 1-person household,0.19438451693209305,0.22275371682073422,0.1688331301573693
Redmond,2000,Prevalence of 1-person household,0.19191957157477435,0.21985697419227737,0.1667358147347863
Renton-East,2000,Prevalence of 1-person household,0.16898809411626708,0.19458592091707425,0.1461490429566762
Renton-North,2000,Prevalence of 1-person household,0.1605181946002559,0.1845818573284116,0.13904112775903296
Renton-South,2000,Prevalence of 1-person household,0.16106919484973134,0.18485736608695394,0.1397834121654915
Sammamish,2000,Prevalence of 1-person household,0.1633264376833144,0.18778840346642933,0.14147117747148832
SE Seattle,2000,Prevalence of 1-person household,0.2488635250578749,0.2829165620957243,0.21770465717795437
SeaTac/Tukwila,2000,Prevalence of 1-person household,0.16532849302175773,0.18980161386445035,0.1433874760361657
Shoreline,2000,Prevalence of 1-person household,0.28573806142788377,0.32289268558231377,0.2511930790736352
Snoqualmie/North Bend/Skykomish,2000,Prevalence of 1-person household,0.15901282133820482,0.18284673115428324,0.13773674623185295
Vashon Island,2000,Prevalence of 1-person household,0.1660505577534625,0.18911481417092518,0.1453099944616743
West Seattle,2000,Prevalence of 1-person household,0.22078680474670978,0.2519942023916465,0.19243420259591648
Auburn-North,2001,Prevalence of 1-person household,0.1621080311499168,0.2355232173417452,0.1090218818355134
Auburn-South,2001,Prevalence of 1-person household,0.17450167546364695,0.25204475088275,0.11776910857127107
Ballard,2001,Prevalence of 1-person household,0.17813245538069175,0.2570591686245141,0.1202891843443523
Beacon/Gtown/S.Park,2001,Prevalence of 1-person household,0.19909424814424745,0.283369002539304,0.13596553805406886
Bear Creek/Carnation/Duvall,2001,Prevalence of 1-person household,0.17637844106102066,0.2544275485817627,0.11915065946841591
Bellevue-Central,2001,Prevalence of 1-person household,0.14600708015288444,0.2144483345606587,0.0973531414711295
Bellevue-NE,2001,Prevalence of 1-person household,0.17248358451298834,0.2491978187972214,0.1165231116370077
Bellevue-South,2001,Prevalence of 1-person household,0.12898767676002765,0.19090244097031794,0.08559965916783469
Bellevue-West,2001,Prevalence of 1-person household,0.17512644348803558,0.25265725017342633,0.1184237732371823
Black Diamond/Enumclaw/SE County,2001,Prevalence of 1-person household,0.1598513074484651,0.23254416860958793,0.10739214842593534
Bothell/Woodinville,2001,Prevalence of 1-person household,0.316198232547539,0.42457946370898564,0.2257034118556349
Burien,2001,Prevalence of 1-person household,0.16091534655258588,0.23411780091115345,0.10806927436650905
Capitol Hill/E.lake,2001,Prevalence of 1-person household,0.18882081353116925,0.2704441073526849,0.12830066388589273
Central Seattle,2001,Prevalence of 1-person household,0.22295614274280967,0.31399021028165713,0.15336015685198176
Covington/Maple Valley,2001,Prevalence of 1-person household,0.1491626316584551,0.2181381082135773,0.09986694191582376
Delridge,2001,Prevalence of 1-person household,0.21338912198853643,0.30184758043280646,0.14624717018525263
Des Moines/Normandy Park,2001,Prevalence of 1-person household,0.1413116068388905,0.20782988332850857,0.09418129004141518
Downtown,2001,Prevalence of 1-person household,0.19729980842301043,0.28144352161277736,0.13440306151102355
East Federal Way,2001,Prevalence of 1-person household,0.16621888022737266,0.24090950810319994,0.11199208289751249
Fairwood,2001,Prevalence of 1-person household,0.13284487751546756,0.19603491066569087,0.08838109988338003
Fed Way-Central/Military Rd,2001,Prevalence of 1-person household,0.14273400131922231,0.21016955201286147,0.09495633494267117
Fed Way-Dash Point/Woodmont,2001,Prevalence of 1-person household,0.14006694806326186,0.20598243168638566,0.09337121133981802
Fremont/Greenlake,2001,Prevalence of 1-person household,0.1729163896506675,0.24982710295019792,0.11675565668934759
Issaquah,2001,Prevalence of 1-person household,0.1512252362440709,0.22089715523947762,0.10133840902884922
Kenmore/LFP,2001,Prevalence of 1-person household,0.25517281514581,0.3530247085376308,0.17787419885807354
Kent-East,2001,Prevalence of 1-person household,0.14455880439676935,0.2120246941569824,0.0965797873066938
Kent-SE,2001,Prevalence of 1-person household,0.16169099029296444,0.2348969889990849,0.10877784352207258
Kent-West,2001,Prevalence of 1-person household,0.14631462669472667,0.21416996444187011,0.09790854431770983
Kirkland,2001,Prevalence of 1-person household,0.19369734930578048,0.2766283813508614,0.13192933098041762
Kirkland North,2001,Prevalence of 1-person household,0.28220372059186244,0.38542019798394245,0.19888362276516955
Mercer Isle/Pt Cities,2001,Prevalence of 1-person household,0.15785434750220267,0.2298625057503508,0.10599522018731533
NE Seattle,2001,Prevalence of 1-person household,0.19218102126372638,0.2750213692265141,0.13063159685558098
Newcastle/Four Creeks,2001,Prevalence of 1-person household,0.14663634253225774,0.21470275804177236,0.09812028857483776
North Highline,2001,Prevalence of 1-person household,0.170460342201501,0.24654829228822583,0.11498868807161565
North Seattle,2001,Prevalence of 1-person household,0.18735246821847723,0.2685226604286583,0.1271766692314114
NW Seattle,2001,Prevalence of 1-person household,0.18298875200770323,0.2631232313929926,0.12393131749336382
QA/Magnolia,2001,Prevalence of 1-person household,0.18233461384984345,0.26214627287833575,0.12352405717595646
Redmond,2001,Prevalence of 1-person household,0.17998569072259057,0.2590800203838811,0.12182081261871615
Renton-East,2001,Prevalence of 1-person household,0.15820410830172407,0.23047387310349665,0.10616145110183514
Renton-North,2001,Prevalence of 1-person household,0.15018336757302472,0.21950023765808468,0.10059685177682227
Renton-South,2001,Prevalence of 1-person household,0.15069964971638133,0.22010473852188142,0.10100075668402098
Sammamish,2001,Prevalence of 1-person household,0.15284347049416447,0.22304818732581214,0.10244898316530145
SE Seattle,2001,Prevalence of 1-person household,0.23439586088020764,0.3281215729521293,0.16198836937649472
SeaTac/Tukwila,2001,Prevalence of 1-person household,0.15473800329211182,0.22560643273756245,0.10380514035150926
Shoreline,2001,Prevalence of 1-person household,0.2698784157188515,0.3708018895594659,0.18914018830462
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 1-person household,0.14875064929612147,0.21759350444841938,0.09955552259845636
Vashon Island,2001,Prevalence of 1-person household,0.1554238403682953,0.22518020680967316,0.10494612944680028
West Seattle,2001,Prevalence of 1-person household,0.20750786975847055,0.2944351255195795,0.14192358539819355
Auburn-North,2002,Prevalence of 1-person household,0.1635452777977088,0.2357889520532207,0.11092998852442103
Auburn-South,2002,Prevalence of 1-person household,0.1760258107811005,0.2523343391051856,0.11980115682359281
Ballard,2002,Prevalence of 1-person household,0.17968176624656723,0.2573144297131838,0.12239130622532529
Beacon/Gtown/S.Park,2002,Prevalence of 1-person household,0.20078038045500854,0.2836744081972156,0.13825422659935588
Bear Creek/Carnation/Duvall,2002,Prevalence of 1-person household,0.17791403823925622,0.25471101576813004,0.12114113370748662
Bellevue-Central,2002,Prevalence of 1-person household,0.14732690334009466,0.21467092203584157,0.09908986646344133
Bellevue-NE,2002,Prevalence of 1-person household,0.17399470328512298,0.249447016363688,0.11860820851975182
Bellevue-South,2002,Prevalence of 1-person household,0.1301763906332826,0.19113425616188592,0.08711182790740055
Bellevue-West,2002,Prevalence of 1-person household,0.17665618480286702,0.25291799748038285,0.12055667310872294
Black Diamond/Enumclaw/SE County,2002,Prevalence of 1-person household,0.16127249118266315,0.23280200897289074,0.10928219079135475
Bothell/Woodinville,2002,Prevalence of 1-person household,0.3184821498278461,0.42495870776600697,0.22908478233583307
Burien,2002,Prevalence of 1-person household,0.16234411910134833,0.23437187927500688,0.1099665915448777
Capitol Hill/E.lake,2002,Prevalence of 1-person household,0.19044092641049123,0.2707340585709231,0.13049196556153822
Central Seattle,2002,Prevalence of 1-person household,0.22478815011665598,0.31428747798571366,0.1559080602368545
Covington/Maple Valley,2002,Prevalence of 1-person household,0.15050585333272212,0.2183757755744127,0.10164961846931263
Delridge,2002,Prevalence of 1-person household,0.2151641791299219,0.302174725849789,0.14867947521239894
Des Moines/Normandy Park,2002,Prevalence of 1-person household,0.1425960557875706,0.20806235135569168,0.09586829372064856
Downtown,2002,Prevalence of 1-person household,0.19897470800451067,0.28174216837481425,0.13667106948462432
East Federal Way,2002,Prevalence of 1-person household,0.16768592133548038,0.24117125719808968,0.11398194017972324
Fairwood,2002,Prevalence of 1-person household,0.13406400780500283,0.1962794665327637,0.08995361707252231
Fed Way-Central/Military Rd,2002,Prevalence of 1-person household,0.1440292005754193,0.21039365351419,0.09664621718542368
Fed Way-Dash Point/Woodmont,2002,Prevalence of 1-person household,0.1413418410045381,0.20623180794372495,0.09503543625375102
Fremont/Greenlake,2002,Prevalence of 1-person household,0.17442924614189648,0.2500880949595309,0.11877721327409442
Issaquah,2002,Prevalence of 1-person household,0.1525840824809936,0.22115897800746523,0.10315222512691444
Kenmore/LFP,2002,Prevalence of 1-person household,0.25718037558734497,0.35339295568248646,0.1806394856748565
Kent-East,2002,Prevalence of 1-person household,0.14586778506790724,0.21227044632048378,0.09830695069692927
Kent-SE,2002,Prevalence of 1-person household,0.16312576068040163,0.23515689071933077,0.11071087987344125
Kent-West,2002,Prevalence of 1-person household,0.1476364670235061,0.21442389010149188,0.09964631743704018
Kirkland,2002,Prevalence of 1-person household,0.19534937184617707,0.2769145831199251,0.13418465672606011
Kirkland North,2002,Prevalence of 1-person household,0.28434676866660213,0.38579198881531857,0.20215283538813433
Mercer Isle/Pt Cities,2002,Prevalence of 1-person household,0.15926036753042688,0.23015035981825718,0.10781293618751554
NE Seattle,2002,Prevalence of 1-person household,0.19382352406404446,0.27529452826514644,0.13288299029940087
Newcastle/Four Creeks,2002,Prevalence of 1-person household,0.14796086127237848,0.21493542832842558,0.09988156302215814
North Highline,2002,Prevalence of 1-person household,0.17195581211913444,0.2468285603186036,0.116955106158597
North Seattle,2002,Prevalence of 1-person household,0.1889613607362108,0.2688281395905795,0.12926499253130053
NW Seattle,2002,Prevalence of 1-person household,0.1845700751400986,0.26340105362911836,0.12605100594911828
QA/Magnolia,2002,Prevalence of 1-person household,0.1839120119096157,0.2624320083424022,0.12565882453002108
Redmond,2002,Prevalence of 1-person household,0.1815465510841816,0.25935478930394873,0.12389682908622818
Renton-East,2002,Prevalence of 1-person household,0.1596140996300763,0.23072597927939273,0.10806277038021785
Renton-North,2002,Prevalence of 1-person household,0.1515340184594664,0.21976158098378143,0.1023737186945124
Renton-South,2002,Prevalence of 1-person household,0.15205387890333028,0.22036067700547954,0.10277865066097286
Sammamish,2002,Prevalence of 1-person household,0.15421347668225172,0.22331724794285582,0.10424367185435948
SE Seattle,2002,Prevalence of 1-person household,0.2362953310760914,0.32846588204918015,0.16476839755240258
SeaTac/Tukwila,2002,Prevalence of 1-person household,0.15612135686570727,0.22586060447141232,0.10560395158854043
Shoreline,2002,Prevalence of 1-person household,0.2719615133347496,0.37115846352364795,0.19215996528077137
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 1-person household,0.15009062102945492,0.21784071438316277,0.10132009950018196
Vashon Island,2002,Prevalence of 1-person household,0.15681260185222395,0.22563256187623446,0.1067220613815205
West Seattle,2002,Prevalence of 1-person household,0.20924744726042588,0.2947390747726178,0.14432811581092134
Auburn-North,2003,Prevalence of 1-person household,0.16330775118733518,0.23835073234340132,0.10920878522267502
Auburn-South,2003,Prevalence of 1-person household,0.17577396260624603,0.25499686132156546,0.11797101863883216
Ballard,2003,Prevalence of 1-person household,0.17942540814469893,0.2600267099306814,0.1205168474919957
Beacon/Gtown/S.Park,2003,Prevalence of 1-person household,0.20050217852086893,0.2865657561626293,0.1361737832901481
Bear Creek/Carnation/Duvall,2003,Prevalence of 1-person household,0.17766149941359335,0.2574137741013551,0.11928556016717279
Bellevue-Central,2003,Prevalence of 1-person household,0.14710861790163055,0.21707270918900187,0.0975318055883139
Bellevue-NE,2003,Prevalence of 1-person household,0.17374407018392596,0.2521148985324616,0.11674220423807474
Bellevue-South,2003,Prevalence of 1-person household,0.12998027527885622,0.1933307309810776,0.0857252409497665
Bellevue-West,2003,Prevalence of 1-person household,0.17640211684542084,0.25559430768442415,0.11865190639622084
Black Diamond/Enumclaw/SE County,2003,Prevalence of 1-person household,0.16103750177443898,0.23534204646586057,0.10758215656561881
Bothell/Woodinville,2003,Prevalence of 1-person household,0.3181059580974567,0.4284033278695556,0.22603008808597616
Burien,2003,Prevalence of 1-person household,0.1621079384025035,0.2369216698566985,0.10825773298846864
Capitol Hill/E.lake,2003,Prevalence of 1-person household,0.19017333136856432,0.2735359439851119,0.12851073480382938
Central Seattle,2003,Prevalence of 1-person household,0.2244858386219498,0.31736297909440164,0.15361042103951641
Covington/Maple Valley,2003,Prevalence of 1-person household,0.15028359527436505,0.22080996991686266,0.10004550856073426
Delridge,2003,Prevalence of 1-person household,0.21487112537942696,0.30514753482867063,0.14648364088917382
Des Moines/Normandy Park,2003,Prevalence of 1-person household,0.14238353108494325,0.2104010903170105,0.09435473650242449
Downtown,2003,Prevalence of 1-person household,0.198698257527539,0.28460996391509946,0.13461567453060005
East Federal Way,2003,Prevalence of 1-person household,0.16744287244657438,0.24376875591629854,0.11219749663451549
Fairwood,2003,Prevalence of 1-person household,0.13386253842240017,0.19851369151112638,0.08852687629242913
Fed Way-Central/Military Rd,2003,Prevalence of 1-person household,0.14381504990129926,0.21275139836191248,0.09512860901065191
Fed Way-Dash Point/Woodmont,2003,Prevalence of 1-person household,0.1411309286536544,0.20854517400021003,0.09353813809420493
Fremont/Greenlake,2003,Prevalence of 1-person household,0.17417941698037664,0.25276155937617667,0.11694366525467051
Issaquah,2003,Prevalence of 1-person household,0.15235889618910206,0.22358955987731646,0.10152312533945825
Kenmore/LFP,2003,Prevalence of 1-person household,0.25685034874064544,0.356618384135129,0.17807425666188803
Kent-East,2003,Prevalence of 1-person household,0.14565112461010463,0.2146417942567735,0.09675645175656197
Kent-SE,2003,Prevalence of 1-person household,0.16288816528543415,0.23771098013381833,0.10897480518594792
Kent-West,2003,Prevalence of 1-person household,0.14741783527983146,0.21681243215783844,0.09807689731885091
Kirkland,2003,Prevalence of 1-person household,0.19507647512558582,0.2797714287282812,0.13215221499099736
Kirkland North,2003,Prevalence of 1-person household,0.28399142524353765,0.38909831309297227,0.19926244047153324
Mercer Isle/Pt Cities,2003,Prevalence of 1-person household,0.15902859058584898,0.23265526794812003,0.10614142971741367
NE Seattle,2003,Prevalence of 1-person household,0.193551918040325,0.2781307447552199,0.13086818712162415
Newcastle/Four Creeks,2003,Prevalence of 1-person household,0.14774159758144922,0.21734360356970708,0.09829560498641311
North Highline,2003,Prevalence of 1-person household,0.17170918858309872,0.24946870032640764,0.11515414886640352
North Seattle,2003,Prevalence of 1-person household,0.18869702651693465,0.27162164370826114,0.12730419395973727
NW Seattle,2003,Prevalence of 1-person household,0.18430900077532664,0.26615390574875497,0.12412867117525728
QA/Magnolia,2003,Prevalence of 1-person household,0.18365113431846466,0.26516894705752103,0.12374311567799207
Redmond,2003,Prevalence of 1-person household,0.18128915038435586,0.26209414304712025,0.12200070663421295
Renton-East,2003,Prevalence of 1-person household,0.15938040103161935,0.23324090343725784,0.10636569861903528
Renton-North,2003,Prevalence of 1-person household,0.15131068955909419,0.22219284056231697,0.10077128032926198
Renton-South,2003,Prevalence of 1-person household,0.151830117689001,0.22280431792517053,0.10116759610830135
Sammamish,2003,Prevalence of 1-person household,0.15398705723587275,0.22576752893469318,0.10261775975667943
SE Seattle,2003,Prevalence of 1-person household,0.23598024025351202,0.33154933685072313,0.1623083792734923
SeaTac/Tukwila,2003,Prevalence of 1-person household,0.1558932749664232,0.2283580354687372,0.103951950600838
Shoreline,2003,Prevalence of 1-person household,0.2716173348664056,0.3744397791450358,0.1894669733288877
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 1-person household,0.14986905027143935,0.22026205282090427,0.09972855082296513
Vashon Island,2003,Prevalence of 1-person household,0.15658251221941194,0.227969887742838,0.10507162248211606
West Seattle,2003,Prevalence of 1-person household,0.20895988286448583,0.2976820407135667,0.14217635748419513
Auburn-North,2004,Prevalence of 1-person household,0.1623911574932786,0.23618923956697102,0.10929710591255307
Auburn-South,2004,Prevalence of 1-person household,0.17480193258270563,0.2527550326315026,0.11805918301002295
Ballard,2004,Prevalence of 1-person household,0.1784377505876463,0.2577591200610395,0.1206170680675405
Beacon/Gtown/S.Park,2004,Prevalence of 1-person household,0.1994264141168857,0.28411587496576807,0.1362762537170537
Bear Creek/Carnation/Duvall,2004,Prevalence of 1-person household,0.17668041770897225,0.25510036112417867,0.119370255566835
Bellevue-Central,2004,Prevalence of 1-person household,0.14626703445660058,0.21505411201826766,0.097616137968777
Bellevue-NE,2004,Prevalence of 1-person household,0.1727817292848855,0.24990684274869948,0.11685384032728757
Bellevue-South,2004,Prevalence of 1-person household,0.12922147843157,0.19144686619515358,0.08579074103086287
Bellevue-West,2004,Prevalence of 1-person household,0.1754284310002084,0.2533879767538289,0.11876546705863032
Black Diamond/Enumclaw/SE County,2004,Prevalence of 1-person household,0.16013128480907748,0.23320278320845564,0.10767025578157577
Bothell/Woodinville,2004,Prevalence of 1-person household,0.3166485675985663,0.42550284747881234,0.22616912131687641
Burien,2004,Prevalence of 1-person household,0.16119672178497707,0.234768099118227,0.10834578805180849
Capitol Hill/E.lake,2004,Prevalence of 1-person household,0.1891399255474883,0.2711666163591256,0.128609659791509
Central Seattle,2004,Prevalence of 1-person household,0.2233172656661442,0.31477467663992786,0.15373402092685157
Covington/Maple Valley,2004,Prevalence of 1-person household,0.14942724307461316,0.21876322027725972,0.10013428963626989
Delridge,2004,Prevalence of 1-person household,0.2137388388090457,0.3026389762897109,0.14658676646208177
Des Moines/Normandy Park,2004,Prevalence of 1-person household,0.1415645595053947,0.20843080651125162,0.09443307108512207
Downtown,2004,Prevalence of 1-person household,0.19762968445114457,0.2821824614250814,0.13471596893380278
East Federal Way,2004,Prevalence of 1-person household,0.16650816354173337,0.24160650679531676,0.11229736611774305
Fairwood,2004,Prevalence of 1-person household,0.13308482358021834,0.19661199945721605,0.08859491699026575
Fed Way-Central/Military Rd,2004,Prevalence of 1-person household,0.14298907291422142,0.21076821323622402,0.09520819471118507
Fed Way-Dash Point/Woodmont,2004,Prevalence of 1-person household,0.14031799745680107,0.20659223120539547,0.0936111119616812
Fremont/Greenlake,2004,Prevalence of 1-person household,0.17321424205818511,0.2504921444027229,0.11703780314149242
Issaquah,2004,Prevalence of 1-person household,0.15149302808216064,0.22155537008112905,0.10161017610123478
Kenmore/LFP,2004,Prevalence of 1-person household,0.255567991216281,0.3538561234091512,0.17818254584859802
Kent-East,2004,Prevalence of 1-person household,0.14481666500787746,0.21264644218459183,0.0968380427506797
Kent-SE,2004,Prevalence of 1-person household,0.16197384607289605,0.2355774068829463,0.10907224768599687
Kent-West,2004,Prevalence of 1-person household,0.14657492610636902,0.21479536613128106,0.0981555112185195
Kirkland,2004,Prevalence of 1-person household,0.1940229285215743,0.2773651144086719,0.1322595452959852
Kirkland North,2004,Prevalence of 1-person household,0.2826273397851756,0.386355067789503,0.19942843497865892
Mercer Isle/Pt Cities,2004,Prevalence of 1-person household,0.15813100998758195,0.23050752840693078,0.10621730624313928
NE Seattle,2004,Prevalence of 1-person household,0.19250471957131574,0.275751528971978,0.13097576945359066
Newcastle/Four Creeks,2004,Prevalence of 1-person household,0.1468973061099442,0.21532226660705137,0.09838772125000585
North Highline,2004,Prevalence of 1-person household,0.170754650695753,0.24721123708313344,0.11524008082662626
North Seattle,2004,Prevalence of 1-person household,0.187668776374552,0.26923884205177373,0.12738878441794263
NW Seattle,2004,Prevalence of 1-person household,0.18330008077866788,0.2638160993315538,0.12422357550334795
QA/Magnolia,2004,Prevalence of 1-person household,0.182645374570038,0.26286641479936573,0.12383867445360568
Redmond,2004,Prevalence of 1-person household,0.18029296606679457,0.2597603521535489,0.12209607918458631
Renton-East,2004,Prevalence of 1-person household,0.15848211511729757,0.23114927773223326,0.10645911970505136
Renton-North,2004,Prevalence of 1-person household,0.1504493604457721,0.22013553711347592,0.10085039241782348
Renton-South,2004,Prevalence of 1-person household,0.1509662889453364,0.22073360076744888,0.10124683681628922
Sammamish,2004,Prevalence of 1-person household,0.15311311025204585,0.223685789758261,0.10269225831506966
SE Seattle,2004,Prevalence of 1-person household,0.2347711608713048,0.3289912325136097,0.16244960331691288
SeaTac/Tukwila,2004,Prevalence of 1-person household,0.15501019548766742,0.22622153324103564,0.10403334404626495
Shoreline,2004,Prevalence of 1-person household,0.270289210457365,0.3717013479801902,0.1895946275668478
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 1-person household,0.1490144809214421,0.21821435692409485,0.09980789244842625
Vashon Island,2004,Prevalence of 1-person household,0.1556970663942961,0.22598148962103795,0.10511257520822911
West Seattle,2004,Prevalence of 1-person household,0.20785077876086197,0.29521775252397475,0.1422858058632374
Auburn-North,2005,Prevalence of 1-person household,0.1642211020052091,0.23954299888380493,0.10986791695602428
Auburn-South,2005,Prevalence of 1-person household,0.17674233033033457,0.25624096455016915,0.11867696104503249
Ballard,2005,Prevalence of 1-person household,0.18040954653302024,0.261288842408956,0.12123613415999145
Beacon/Gtown/S.Park,2005,Prevalence of 1-person household,0.20157335839336823,0.2879055344164746,0.13697155518264606
Bear Creek/Carnation/Duvall,2005,Prevalence of 1-person household,0.17863790212239058,0.2586581097915816,0.120010155289731
Bellevue-Central,2005,Prevalence of 1-person household,0.14794746943245204,0.21818967290619093,0.09812943718534382
Bellevue-NE,2005,Prevalence of 1-person household,0.17470366270576185,0.25335937567434025,0.1174651478981704
Bellevue-South,2005,Prevalence of 1-person household,0.13073633972999527,0.19435063816859552,0.0862630813706782
Bellevue-West,2005,Prevalence of 1-person household,0.17737326303215,0.25685172362898345,0.11939577435446228
Black Diamond/Enumclaw/SE County,2005,Prevalence of 1-person household,0.16194062692194236,0.23652374389886688,0.10823277334130196
Bothell/Woodinville,2005,Prevalence of 1-person household,0.3195545569722256,0.4300092248239553,0.2272186335062845
Burien,2005,Prevalence of 1-person household,0.16301592800344827,0.23810701470456339,0.1089145086077097
Capitol Hill/E.lake,2005,Prevalence of 1-person household,0.19120257678617356,0.2748357061629758,0.12927298572286366
Central Seattle,2005,Prevalence of 1-person household,0.225649150136834,0.31878750444103654,0.15449120833121335
Covington/Maple Valley,2005,Prevalence of 1-person household,0.15113725131825784,0.22194067203975085,0.1006595253997042
Delridge,2005,Prevalence of 1-person household,0.215998453946189,0.30653461842234797,0.14733280852173639
Des Moines/Normandy Park,2005,Prevalence of 1-person household,0.14319991823348513,0.21149049016934238,0.09493607403293668
Downtown,2005,Prevalence of 1-person household,0.19976227564437862,0.2859402213368977,0.1354091898081675
East Federal Way,2005,Prevalence of 1-person household,0.16837473283653248,0.24498230080210176,0.11288738164759789
Fairwood,2005,Prevalence of 1-person household,0.13463767548209818,0.19955701600403156,0.08907646275479932
Fed Way-Central/Military Rd,2005,Prevalence of 1-person household,0.14463830181868517,0.21385198446929485,0.09571287699818062
Fed Way-Dash Point/Woodmont,2005,Prevalence of 1-person household,0.1419413054606129,0.2096270755012419,0.0941141116833419
Fremont/Greenlake,2005,Prevalence of 1-person household,0.17514082124292252,0.2539966883542118,0.11764954210553251
Issaquah,2005,Prevalence of 1-person household,0.15322223294282333,0.2247304727249036,0.10215475521787147
Kenmore/LFP,2005,Prevalence of 1-person household,0.2581253368101761,0.35810888656038786,0.1790776938848718
Kent-East,2005,Prevalence of 1-person household,0.1464830313502055,0.2157488121982919,0.09735108909502972
Kent-SE,2005,Prevalence of 1-person household,0.16379963413845414,0.2389035071079383,0.10964411684889427
Kent-West,2005,Prevalence of 1-person household,0.1482580245888045,0.21792581367061656,0.09867950800211088
Kirkland,2005,Prevalence of 1-person household,0.19612583004141368,0.2810965064062216,0.1329279329933332
Kirkland North,2005,Prevalence of 1-person household,0.28534984484126796,0.3906734602809927,0.20039533447830926
Mercer Isle/Pt Cities,2005,Prevalence of 1-person household,0.15992252157159065,0.23382254430163946,0.10678991504544202
NE Seattle,2005,Prevalence of 1-person household,0.1945951545117209,0.2794468613561236,0.13164041967440362
Newcastle/Four Creeks,2005,Prevalence of 1-person household,0.14858332024613063,0.21846263800710922,0.09890382559500951
North Highline,2005,Prevalence of 1-person household,0.17265979481340835,0.2506917666130941,0.11585112759312746
North Seattle,2005,Prevalence of 1-person household,0.18972003334821608,0.2729062688760771,0.12807330823407723
