GEOID,Year,variable,mean,up,low
Bear Creek/Carnation/Duvall,2001,Prevalence of 1-person household among Owners,0.11088451210435996,0.2502308431495201,0.04466094593784822
Bellevue-Central,2001,Prevalence of 1-person household among Owners,0.27972594723885974,0.5095411278366723,0.12703621109286706
Bellevue-NE,2001,Prevalence of 1-person household among Owners,0.18980648544373158,0.38530447653134825,0.08071497138749126
Bellevue-South,2001,Prevalence of 1-person household among Owners,0.1275955471273655,0.2813013266608787,0.05197568537965836
Bellevue-West,2001,Prevalence of 1-person household among Owners,0.2590036530143355,0.48320964039120606,0.11580527170563211
Black Diamond/Enumclaw/SE County,2001,Prevalence of 1-person household among Owners,0.15594786864508448,0.3308158800420527,0.06476213494836397
Bothell/Woodinville,2001,Prevalence of 1-person household among Owners,0.2131378360768603,0.4201791869323474,0.09215289080854283
Burien,2001,Prevalence of 1-person household among Owners,0.23629958851745403,0.4529070446078,0.10390982032854039
Capitol Hill/E.lake,2001,Prevalence of 1-person household among Owners,0.3401908791137451,0.5797238002155846,0.16192887285742222
Central Seattle,2001,Prevalence of 1-person household among Owners,0.28375322707795014,0.5145547033229254,0.12927854587784812
Covington/Maple Valley,2001,Prevalence of 1-person household among Owners,0.13856792928399175,0.30090778875804364,0.05686347892446069
Delridge,2001,Prevalence of 1-person household among Owners,0.2587338141705345,0.4828956794100224,0.1156757179823359
Des Moines/Normandy Park,2001,Prevalence of 1-person household among Owners,0.220568745054216,0.4308896510045214,0.09588492243417272
Downtown,2001,Prevalence of 1-person household among Owners,0.5800255873845941,0.7869427456683341,0.34096336380097175
East Federal Way,2001,Prevalence of 1-person household among Owners,0.15189586080967635,0.3239803606041716,0.06290720397469311
Fairwood,2001,Prevalence of 1-person household among Owners,0.15594049696067105,0.3308074899546088,0.06475982891661651
Fed Way-Central/Military Rd,2001,Prevalence of 1-person household among Owners,0.19445346652915851,0.39240341563618053,0.08295836816533338
Fed Way-Dash Point/Woodmont,2001,Prevalence of 1-person household among Owners,0.168524787853784,0.3516221622777199,0.07060044463564248
Fremont/Greenlake,2001,Prevalence of 1-person household among Owners,0.3008323231187402,0.5351321013870917,0.1388563699856898
Issaquah,2001,Prevalence of 1-person household among Owners,0.25134605025707646,0.473144111727496,0.11173757991577755
Kenmore/LFP,2001,Prevalence of 1-person household among Owners,0.18497550821387412,0.37782803034505097,0.07839451024821556
Kent-East,2001,Prevalence of 1-person household among Owners,0.1643015323558582,0.3447130055970384,0.06862892456238766
Kent-SE,2001,Prevalence of 1-person household among Owners,0.19082804858424662,0.386856590286288,0.08120210038684678
Kent-West,2001,Prevalence of 1-person household among Owners,0.25642375305622583,0.47984282875489204,0.11443156789263785
Kirkland,2001,Prevalence of 1-person household among Owners,0.2793183174575775,0.5090288494586386,0.1268100281569286
Kirkland North,2001,Prevalence of 1-person household among Owners,0.1986804713475405,0.3988152255923882,0.08502243611880382
Mercer Isle/Pt Cities,2001,Prevalence of 1-person household among Owners,0.15699574298302735,0.3325978728430196,0.06525040373002296
NE Seattle,2001,Prevalence of 1-person household among Owners,0.24821860013221367,0.4690507010164521,0.1101173975415431
Newcastle/Four Creeks,2001,Prevalence of 1-person household among Owners,0.16558953424124878,0.34683006824623613,0.069229907423403
North Highline,2001,Prevalence of 1-person household among Owners,0.2402695622004949,0.4583332118047602,0.10596483083136658
North Seattle,2001,Prevalence of 1-person household among Owners,0.291193678184898,0.5235874114687767,0.13340737565067465
NW Seattle,2001,Prevalence of 1-person household among Owners,0.30339455033849366,0.538146008368667,0.14031151827444116
QA/Magnolia,2001,Prevalence of 1-person household among Owners,0.3475561812594226,0.5876600493827924,0.16640981874939043
Redmond,2001,Prevalence of 1-person household among Owners,0.22332259064125803,0.43477827871831715,0.09726713371928085
Renton-East,2001,Prevalence of 1-person household among Owners,0.22028885695759415,0.4304783584053139,0.09573960604906372
Renton-North,2001,Prevalence of 1-person household among Owners,0.24266394023053597,0.46155390994481205,0.10719948269275452
Renton-South,2001,Prevalence of 1-person household among Owners,0.23794806760398038,0.4551442500920451,0.10475385488062061
Sammamish,2001,Prevalence of 1-person household among Owners,0.11190231612007506,0.25216471553588576,0.045101668783413845
SE Seattle,2001,Prevalence of 1-person household among Owners,0.2279692130966081,0.4413509558168291,0.09963707439515894
SeaTac/Tukwila,2001,Prevalence of 1-person household among Owners,0.2666345597507523,0.49306818905662775,0.11990733821148972
Shoreline,2001,Prevalence of 1-person household among Owners,0.22547019525005718,0.43784761584666676,0.09836799247769111
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 1-person household among Owners,0.15155809405613796,0.32338277731023785,0.06274661647987023
Vashon Island,2001,Prevalence of 1-person household among Owners,0.21797914139936936,0.42718366748203845,0.09458115942793906
West Seattle,2001,Prevalence of 1-person household among Owners,0.2936198219133841,0.5265179961881242,0.1347712952130368
Auburn-North,2002,Prevalence of 1-person household among Owners,0.19405395887982202,0.34898605659228354,0.0977274409872665
Auburn-South,2002,Prevalence of 1-person household among Owners,0.21620861039458836,0.3804708428835896,0.1103871006207167
Ballard,2002,Prevalence of 1-person household among Owners,0.28249670107061076,0.4671201630524016,0.1504656198778512
Beacon/Gtown/S.Park,2002,Prevalence of 1-person household among Owners,0.22938466928716011,0.3985969962731466,0.1180996295947669
Bear Creek/Carnation/Duvall,2002,Prevalence of 1-person household among Owners,0.11034787999633995,0.21643371922529003,0.05285946104225553
Bellevue-Central,2002,Prevalence of 1-person household among Owners,0.2786283868564757,0.4623210400100011,0.1480161239361829
Bellevue-NE,2002,Prevalence of 1-person household among Owners,0.1889691257586338,0.34157454127118997,0.09487476387894213
Bellevue-South,2002,Prevalence of 1-person household among Owners,0.12698955786844776,0.24466860587052594,0.06142795423338647
Bellevue-West,2002,Prevalence of 1-person household among Owners,0.2579583083449042,0.4362670928437518,0.13522166397170773
Black Diamond/Enumclaw/SE County,2002,Prevalence of 1-person household among Owners,0.15523126964103143,0.2903528099332841,0.0763569814898733
Bothell/Woodinville,2002,Prevalence of 1-person household among Owners,0.21222458167949526,0.37491730886972857,0.10808802443392085
Burien,2002,Prevalence of 1-person household among Owners,0.23531667188420938,0.4065805352452453,0.12160070220385141
Capitol Hill/E.lake,2002,Prevalence of 1-person household among Owners,0.33896755975550313,0.5330574681210474,0.1874271926704472
Central Seattle,2002,Prevalence of 1-person household among Owners,0.2826458908993823,0.4673000601009015,0.15055836321645127
Covington/Maple Valley,2002,Prevalence of 1-person household among Owners,0.13791812192400513,0.26266466899339863,0.06714498158694485
Delridge,2002,Prevalence of 1-person household among Owners,0.2576890659499176,0.4359486863570816,0.1350689946943158
Des Moines/Normandy Park,2002,Prevalence of 1-person household among Owners,0.21963246216823065,0.3852306830957645,0.11238144520823558
Downtown,2002,Prevalence of 1-person household among Owners,0.5786964800151513,0.7535134414198855,0.381823862378017
East Federal Way,2002,Prevalence of 1-person household among Owners,0.1511945093842576,0.28399120013499685,0.07419381958129295
Fairwood,2002,Prevalence of 1-person household among Owners,0.1552239088554718,0.29034385531949825,0.0763538914604484
Fed Way-Central/Military Rd,2002,Prevalence of 1-person household among Owners,0.1936005397909916,0.34833171627918796,0.09747254426023207
Fed Way-Dash Point/Woodmont,2002,Prevalence of 1-person household among Owners,0.16776186286193517,0.30979009470135077,0.0831467760730433
Fremont/Greenlake,2002,Prevalence of 1-person household among Owners,0.29968627867242725,0.4878936843065486,0.16142430321563236
Issaquah,2002,Prevalence of 1-person household among Owners,0.2503212375999253,0.42638212962745625,0.1305768349196556
Kenmore/LFP,2002,Prevalence of 1-person household among Owners,0.18415460201772274,0.33448659378720264,0.09218850071066054
Kent-East,2002,Prevalence of 1-person household among Owners,0.16355397382860834,0.30331909962314646,0.08085568796870929
Kent-SE,2002,Prevalence of 1-person household among Owners,0.1899872858548219,0.3430577210267757,0.09544184247830577
Kent-West,2002,Prevalence of 1-person household among Owners,0.2553852404602781,0.4329553978670232,0.13365337528436322
Kirkland,2002,Prevalence of 1-person household among Owners,0.2782217729703309,0.4618195514822811,0.1477631296460709
Kirkland North,2002,Prevalence of 1-person household among Owners,0.19781354000433124,0.35444016845280046,0.09985736265196227
Mercer Isle/Pt Cities,2002,Prevalence of 1-person household among Owners,0.15627515644674198,0.2920036968389269,0.07692252405619132
NE Seattle,2002,Prevalence of 1-person household among Owners,0.24720210317277747,0.42234231558481417,0.1287108378231771
Newcastle/Four Creeks,2002,Prevalence of 1-person household among Owners,0.16483726631177326,0.3052986175184396,0.08155383414212612
North Highline,2002,Prevalence of 1-person household among Owners,0.23927529015996402,0.4118693185348855,0.12395712931449758
North Seattle,2002,Prevalence of 1-person household among Owners,0.29006922393158313,0.4763348947732962,0.15525517258596486
NW Seattle,2002,Prevalence of 1-person household among Owners,0.30224302173471107,0.49092738500232347,0.1630736996716453
QA/Magnolia,2002,Prevalence of 1-person household among Owners,0.346320259861578,0.5411756571268215,0.19245043065654258
Redmond,2002,Prevalence of 1-person household among Owners,0.22237804406445655,0.38900093768206684,0.11397663118564957
Renton-East,2002,Prevalence of 1-person household among Owners,0.2193534638983232,0.38483653084783187,0.11221552939710684
Renton-North,2002,Prevalence of 1-person household among Owners,0.2416630027168276,0.4150199395176873,0.12537494621911432
Renton-South,2002,Prevalence of 1-person household among Owners,0.23696048938545394,0.4087662715182974,0.12257183509298848
Sammamish,2002,Prevalence of 1-person household among Owners,0.11136137404585669,0.21818142517366995,0.05337628462757703
SE Seattle,2002,Prevalence of 1-person household among Owners,0.22701063872501254,0.3953540331584644,0.11669606033581374
SeaTac/Tukwila,2002,Prevalence of 1-person household among Owners,0.265569396046007,0.44598909759786476,0.13990008156846953
Shoreline,2002,Prevalence of 1-person household among Owners,0.22451908616659527,0.3919598789781991,0.1152374453217891
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 1-person household among Owners,0.15085808132402054,0.28344956902659363,0.07401113475360503
Vashon Island,2002,Prevalence of 1-person household among Owners,0.21705079311638473,0.3816555117108046,0.1108814181535597
West Seattle,2002,Prevalence of 1-person household among Owners,0.2924898332601065,0.47926371533707346,0.15680010422096133
Auburn-North,2003,Prevalence of 1-person household among Owners,0.19468184071998293,0.3985004619986877,0.08112404329795257
Auburn-South,2003,Prevalence of 1-person household among Owners,0.21688888088986147,0.4314937789160819,0.09185274456100204
Ballard,2003,Prevalence of 1-person household among Owners,0.2833103074516979,0.52001636934978,0.12615930700723973
Beacon/Gtown/S.Park,2003,Prevalence of 1-person household among Owners,0.2300944177140367,0.45029936903484047,0.09841904199551739
Bear Creek/Carnation/Duvall,2003,Prevalence of 1-person household among Owners,0.11074219014808247,0.25449841246437577,0.04351244242688562
Bellevue-Central,2003,Prevalence of 1-person household among Owners,0.27943503391864327,0.5151946733669467,0.12404567127511515
Bellevue-NE,2003,Prevalence of 1-person household among Owners,0.18958446104666468,0.39067597304465024,0.07871598042207582
Bellevue-South,2003,Prevalence of 1-person household among Owners,0.12743486868413098,0.2858951533000762,0.05064871612887742
Bellevue-West,2003,Prevalence of 1-person household among Owners,0.2587265572926541,0.488863752363429,0.113045435329207
Black Diamond/Enumclaw/SE County,2003,Prevalence of 1-person household among Owners,0.1557578501952617,0.3358434091934575,0.06313123644974931
Bothell/Woodinville,2003,Prevalence of 1-person household among Owners,0.21289570295033777,0.42570266611098595,0.08989915046315901
Burien,2003,Prevalence of 1-person household among Owners,0.23603903299967255,0.4585184157158837,0.10139991544361288
Capitol Hill/E.lake,2003,Prevalence of 1-person household among Owners,0.3398667896006916,0.5852248739402992,0.1582647776780376
Central Seattle,2003,Prevalence of 1-person household among Owners,0.2834597957725059,0.5202022557287046,0.1262416875437421
Covington/Maple Valley,2003,Prevalence of 1-person household among Owners,0.1383956193467552,0.30568780035479914,0.05541954080987132
Delridge,2003,Prevalence of 1-person household among Owners,0.2584569130239451,0.4885474449726875,0.11291768443738473
Des Moines/Normandy Park,2003,Prevalence of 1-person household among Owners,0.22032054460304842,0.436446069692272,0.0935487065089311
Downtown,2003,Prevalence of 1-person household among Owners,0.5796737244001562,0.7907133753574909,0.3348706899025727
East Federal Way,2003,Prevalence of 1-person household among Owners,0.15170989707150956,0.3289534697950489,0.061319550419812296
Fairwood,2003,Prevalence of 1-person household among Owners,0.15575049027497462,0.33583471962596784,0.06312892970958073
Fed Way-Central/Military Rd,2003,Prevalence of 1-person household among Owners,0.19422730562029614,0.3978114011113629,0.08090918931856868
Fed Way-Dash Point/Woodmont,2003,Prevalence of 1-person household among Owners,0.1683225066443832,0.35679690804117314,0.06883325633516585
Fremont/Greenlake,2003,Prevalence of 1-person household among Owners,0.30052864120643547,0.5407552804700864,0.13563016449446777
Issaquah,2003,Prevalence of 1-person household among Owners,0.25107436034937497,0.4787912917198163,0.10906334981131476
Kenmore/LFP,2003,Prevalence of 1-person household among Owners,0.18475786591777293,0.38316046335008913,0.07644823988618217
Kent-East,2003,Prevalence of 1-person household among Owners,0.1641033158164186,0.34984102324824845,0.06690754704521809
Kent-SE,2003,Prevalence of 1-person household among Owners,0.1906051283828014,0.3922378858346164,0.07919266903143567
Kent-West,2003,Prevalence of 1-person household among Owners,0.25614845824455756,0.48549488806336216,0.1117004338238208
Kirkland,2003,Prevalence of 1-person household among Owners,0.2790276700145242,0.5146841677893887,0.1238246410749774
Kirkland North,2003,Prevalence of 1-person household among Owners,0.1984506260802503,0.4042520333350944,0.08292662937452228
Mercer Isle/Pt Cities,2003,Prevalence of 1-person household among Owners,0.15680469459997662,0.3376370107582395,0.06360757580112113
NE Seattle,2003,Prevalence of 1-person household among Owners,0.24794919565562018,0.4746875365341535,0.10747517551490791
Newcastle/Four Creeks,2003,Prevalence of 1-person household among Owners,0.16539007327971378,0.3519723335430104,0.06749445197587213
North Highline,2003,Prevalence of 1-person household among Owners,0.24000603054765351,0.4639548214662975,0.10341102193167398
North Seattle,2003,Prevalence of 1-person household among Owners,0.2908956527229566,0.5292294688694741,0.13028954130253256
NW Seattle,2003,Prevalence of 1-person household among Owners,0.3030893828773613,0.5437646671715556,0.13705726647171645
QA/Magnolia,2003,Prevalence of 1-person household among Owners,0.34722876747426223,0.5931297734479142,0.1626638108852793
Redmond,2003,Prevalence of 1-person household among Owners,0.22307216912867542,0.44034853132517754,0.09490161878360351
Renton-East,2003,Prevalence of 1-person household among Owners,0.22004088186149737,0.4360342509563098,0.09340680864399627
Renton-North,2003,Prevalence of 1-person household among Owners,0.24239858544574105,0.4671823372704324,0.10461994007526673
Renton-South,2003,Prevalence of 1-person household among Owners,0.23768627218907037,0.46076144110788003,0.10222642023901414
Sammamish,2003,Prevalence of 1-person household among Owners,0.11175887300118117,0.25645383512366937,0.04394232776126367
SE Seattle,2003,Prevalence of 1-person household among Owners,0.2277151282287744,0.44693654168739805,0.09721933170829529
SeaTac/Tukwila,2003,Prevalence of 1-person household among Owners,0.266352215294802,0.4987251460295752,0.1170621778438434
Shoreline,2003,Prevalence of 1-person household among Owners,0.22521805375877188,0.4434238466120862,0.0959776617496113
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 1-person household among Owners,0.1513724521565835,0.32835393518769956,0.06116344393112413
Vashon Island,2003,Prevalence of 1-person household among Owners,0.21773302026535715,0.4327289001853434,0.09227353699673566
West Seattle,2003,Prevalence of 1-person household among Owners,0.2933203580355306,0.5321557207079717,0.13162614531522385
Auburn-North,2004,Prevalence of 1-person household among Owners,0.1944055992181926,0.356364898931033,0.09518831070610868
Auburn-South,2004,Prevalence of 1-person household among Owners,0.21658962074016982,0.3881188510281331,0.10755840535488578
Ballard,2004,Prevalence of 1-person household among Owners,0.28295248254651656,0.4751735456819646,0.1467792823424212
Beacon/Gtown/S.Park,2004,Prevalence of 1-person household among Owners,0.2297822965310321,0.406369928618847,0.11509892368314102
Bear Creek/Carnation/Duvall,2004,Prevalence of 1-person household among Owners,0.11056869779870766,0.22196477334358738,0.051419461659288436
Bellevue-Central,2004,Prevalence of 1-person household among Owners,0.2790802336453332,0.4703656161011345,0.14437993052466247
Bellevue-NE,2004,Prevalence of 1-person household among Owners,0.18931377610076477,0.3488805883822511,0.09240221857144504
Bellevue-South,2004,Prevalence of 1-person household among Owners,0.12723898594453448,0.2506908163221952,0.059769460953144525
Bellevue-West,2004,Prevalence of 1-person household among Owners,0.2583885835275636,0.44423246798516036,0.13185089468832828
Black Diamond/Enumclaw/SE County,2004,Prevalence of 1-person household among Owners,0.15552617809089564,0.29705733575884313,0.07432728218484014
Bothell/Woodinville,2004,Prevalence of 1-person household among Owners,0.2126004399004376,0.3825221643424339,0.10531105372190827
Burien,2004,Prevalence of 1-person household among Owners,0.23572130815319395,0.4144019072802093,0.11852286342712713
Capitol Hill/E.lake,2004,Prevalence of 1-person household among Owners,0.3394713861750811,0.5410939082901142,0.18303088831301026
Central Seattle,2004,Prevalence of 1-person household among Owners,0.2831018648837959,0.47535405690625954,0.14687039388891668
Covington/Maple Valley,2004,Prevalence of 1-person household among Owners,0.13818554203057515,0.26897198545661694,0.0653427956244888
Delridge,2004,Prevalence of 1-person household among Owners,0.2581191688640084,0.4439123221001016,0.13170132682710017
Des Moines/Normandy Park,2004,Prevalence of 1-person household among Owners,0.22001787203684178,0.3929133538335918,0.10950787276240925
Downtown,2004,Prevalence of 1-person household among Owners,0.5792441518135873,0.7594687394563356,0.37497281612606825
East Federal Way,2004,Prevalence of 1-person household among Owners,0.15148318101257513,0.29060903653572207,0.0722172040284558
Fairwood,2004,Prevalence of 1-person household among Owners,0.1555188200967453,0.29704819916094277,0.07432426111013427
Fed Way-Central/Military Rd,2004,Prevalence of 1-person household among Owners,0.1939515566793032,0.3557042632252621,0.0949393270847628
Fed Way-Dash Point/Woodmont,2004,Prevalence of 1-person household among Owners,0.16807586248009232,0.3167431667824328,0.0809524532515447
Fremont/Greenlake,2004,Prevalence of 1-person household among Owners,0.3001581802717743,0.49597209515080554,0.15751941368210334
Issaquah,2004,Prevalence of 1-person household among Owners,0.25074298924685373,0.4343058730866617,0.1273046018506473
Kenmore/LFP,2004,Prevalence of 1-person household among Owners,0.18449248310419422,0.3417194228852625,0.0897788865001964
Kent-East,2004,Prevalence of 1-person household among Owners,0.163861639663256,0.3101921486276451,0.07871661931917591
Kent-SE,2004,Prevalence of 1-person household among Owners,0.19033329877712005,0.3503785744122078,0.09295594839881618
Kent-West,2004,Prevalence of 1-person household among Owners,0.2558126867629485,0.44090743795211357,0.1303157276918752
Kirkland,2004,Prevalence of 1-person household among Owners,0.27867315723223324,0.4698625984302075,0.14413182669705812
Kirkland North,2004,Prevalence of 1-person household among Owners,0.1981703646367727,0.3618700268319244,0.09726883453980377
Mercer Isle/Pt Cities,2004,Prevalence of 1-person household among Owners,0.1565717567275463,0.2987302094908235,0.07487904923758193
NE Seattle,2004,Prevalence of 1-person household among Owners,0.2476206174279946,0.43024710205098105,0.12547881856430484
Newcastle/Four Creeks,2004,Prevalence of 1-person household among Owners,0.1651468825305973,0.31219643569388084,0.07939792303853858
North Highline,2004,Prevalence of 1-person household among Owners,0.23968460808628653,0.419720379134479,0.12082784179872788
North Seattle,2004,Prevalence of 1-person household among Owners,0.2905321382887669,0.48440294259839606,0.15147241075741652
NW Seattle,2004,Prevalence of 1-person household among Owners,0.3027171351607183,0.4990070727622751,0.15913638799247337
QA/Magnolia,2004,Prevalence of 1-person household among Owners,0.34682930496614284,0.5491905548249864,0.18796358451346526
Redmond,2004,Prevalence of 1-person household among Owners,0.22276677730800162,0.3967102658720725,0.11106724919720223
Renton-East,2004,Prevalence of 1-person household among Owners,0.21973848605826998,0.3925165488736563,0.10934571087510359
Renton-North,2004,Prevalence of 1-person household among Owners,0.24207502056343608,0.42288833184131686,0.12221495333625344
Renton-South,2004,Prevalence of 1-person household among Owners,0.23736699919679866,0.4166003311293285,0.11947278118296316
Sammamish,2004,Prevalence of 1-person household among Owners,0.11158399530784263,0.2237444998232611,0.051923012352619494
SE Seattle,2004,Prevalence of 1-person household among Owners,0.22740520954184493,0.403106021697319,0.1137262323859959
SeaTac/Tukwila,2004,Prevalence of 1-person household among Owners,0.2660078808056277,0.453988775229321,0.13643105668468486
Shoreline,2004,Prevalence of 1-person household among Owners,0.22491058350675405,0.39968922353461,0.11229995010957441
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 1-person household among Owners,0.15114612778810999,0.29005961947193654,0.07203882663537758
Vashon Island,2004,Prevalence of 1-person household among Owners,0.21743290466473505,0.38931197207535795,0.10804146888253395
West Seattle,2004,Prevalence of 1-person household among Owners,0.29295505497774954,0.4873352237094493,0.15298655877786785
Auburn-North,2005,Prevalence of 1-person household among Owners,0.19444627092833475,0.399008541107593,0.08064462956505189
Auburn-South,2005,Prevalence of 1-person household among Owners,0.21663366915114432,0.43201362574778385,0.09131621688561035
Ballard,2005,Prevalence of 1-person household among Owners,0.28300518386104623,0.5205449662847644,0.12544998921539732
Beacon/Gtown/S.Park,2005,Prevalence of 1-person household among Owners,0.22982823149419251,0.4508232284607029,0.09784810773783913
Bear Creek/Carnation/Duvall,2005,Prevalence of 1-person household among Owners,0.11059424139330822,0.25490040769463307,0.043244762917880576
Bellevue-Central,2005,Prevalence of 1-person household among Owners,0.2791324546526217,0.5157238313134404,0.12334666954596774
Bellevue-NE,2005,Prevalence of 1-person household among Owners,0.18935360950172855,0.3911802173965486,0.07824950154556397
Bellevue-South,2005,Prevalence of 1-person household among Owners,0.12726781396885029,0.2863273673385571,0.05033941257121605
Bellevue-West,2005,Prevalence of 1-person household among Owners,0.25843835859067793,0.4893934582114028,0.11240053067643854
Black Diamond/Enumclaw/SE County,2005,Prevalence of 1-person household among Owners,0.15556026503573464,0.3363160548344333,0.06275083098729424
Bothell/Woodinville,2005,Prevalence of 1-person household among Owners,0.21264391187799447,0.4262209361542423,0.08937293226645944
Burien,2005,Prevalence of 1-person household among Owners,0.23576807049697923,0.4590443199378359,0.10081374859906927
Capitol Hill/E.lake,2005,Prevalence of 1-person household among Owners,0.33952960217555817,0.5857386856808164,0.15740745882000842
Central Seattle,2005,Prevalence of 1-person household among Owners,0.2831545792185953,0.5207306157464957,0.12553192709019065
