GEOID,Year,variable,mean,up,low
Fed Way-Dash Point/Woodmont,2000,Prevalence of 1-person household among renters,0.2980951374572396,0.31712371364478525,0.279754418672604
Fremont/Greenlake,2000,Prevalence of 1-person household among renters,0.4944522473007038,0.5167213933578404,0.4721988822907231
Issaquah,2000,Prevalence of 1-person household among renters,0.4375281709124513,0.4595915575747105,0.41564966543683846
Kenmore/LFP,2000,Prevalence of 1-person household among renters,0.3724010541449722,0.39351201515997675,0.351779160389429
Kent-East,2000,Prevalence of 1-person household among renters,0.253419683622492,0.2706927089484132,0.23692358140676054
Kent-SE,2000,Prevalence of 1-person household among renters,0.3338939675178499,0.3539873132813567,0.3143650583321075
Kent-West,2000,Prevalence of 1-person household among renters,0.3590870716454683,0.37980905430481765,0.33885065822636656
Kirkland,2000,Prevalence of 1-person household among renters,0.419971881300843,0.4418023546624359,0.39842889209623034
Kirkland North,2000,Prevalence of 1-person household among renters,0.35814809676766113,0.3788901779796739,0.33793881882517635
Mercer Isle/Pt Cities,2000,Prevalence of 1-person household among renters,0.4399678217109097,0.46205678898073443,0.41807796295618227
NE Seattle,2000,Prevalence of 1-person household among renters,0.4617180708267934,0.4839784068287653,0.4396107372016621
Newcastle/Four Creeks,2000,Prevalence of 1-person household among renters,0.3249021452748321,0.34471007586178554,0.30570880002515954
North Highline,2000,Prevalence of 1-person household among renters,0.31083481651476225,0.3302957388137284,0.29205874845079977
North Seattle,2000,Prevalence of 1-person household among renters,0.4617468918201949,0.4839414269943055,0.4396790997208657
NW Seattle,2000,Prevalence of 1-person household among renters,0.4678411887936933,0.49012094711855364,0.4456797088343136
QA/Magnolia,2000,Prevalence of 1-person household among renters,0.5762856630549046,0.597929600383609,0.5543167957969382
Redmond,2000,Prevalence of 1-person household among renters,0.3942437587945548,0.41572100283093233,0.3731418305511186
Renton-East,2000,Prevalence of 1-person household among renters,0.3790915410136511,0.4003132403678773,0.35829810770472165
Renton-North,2000,Prevalence of 1-person household among renters,0.4412658495695663,0.4633377753077736,0.41937387854656655
Renton-South,2000,Prevalence of 1-person household among renters,0.35770330587737403,0.3783938540994465,0.3375153283106108
Sammamish,2000,Prevalence of 1-person household among renters,0.3397259616037573,0.36001045795196396,0.32001483185474977
SE Seattle,2000,Prevalence of 1-person household among renters,0.3099641776687548,0.329402863479722,0.2912202802270231
SeaTac/Tukwila,2000,Prevalence of 1-person household among renters,0.3586850898068642,0.3794053702181917,0.33847606791863066
Shoreline,2000,Prevalence of 1-person household among renters,0.3993825631268491,0.4210283649690757,0.3781341677810693
Snoqualmie/North Bend/Skykomish,2000,Prevalence of 1-person household among renters,0.28497484585242616,0.3034911271764727,0.26717912038501046
Vashon Island,2000,Prevalence of 1-person household among renters,0.41425973802678484,0.4361029453334286,0.392727883563372
West Seattle,2000,Prevalence of 1-person household among renters,0.5200342606681781,0.5422860682650462,0.4976195099250245
Auburn-North,2001,Prevalence of 1-person household among renters,0.35664279625069645,0.5884984815902348,0.17670022530987975
Auburn-South,2001,Prevalence of 1-person household among renters,0.2936042336155186,0.517428644839472,0.13860794838800697
Ballard,2001,Prevalence of 1-person household among renters,0.4855878924562348,0.7088917995615687,0.26763884541966493
Beacon/Gtown/S.Park,2001,Prevalence of 1-person household among renters,0.3305464355454112,0.5601875937394569,0.16047466903501192
Bear Creek/Carnation/Duvall,2001,Prevalence of 1-person household among renters,0.2899249311522479,0.5129642719680675,0.1364899433205629
Bellevue-Central,2001,Prevalence of 1-person household among renters,0.35689290705069765,0.5887526517718485,0.17685081502126954
Bellevue-NE,2001,Prevalence of 1-person household among renters,0.3360877723651605,0.5663307666957894,0.16387100504564867
Bellevue-South,2001,Prevalence of 1-person household among renters,0.282760165258491,0.5042039284964338,0.13241010252130264
Bellevue-West,2001,Prevalence of 1-person household among renters,0.43128285597407834,0.6617491455285924,0.2269685573092224
Black Diamond/Enumclaw/SE County,2001,Prevalence of 1-person household among renters,0.31966769302557246,0.5479494941883095,0.15391384523919296
Bothell/Woodinville,2001,Prevalence of 1-person household among renters,0.4126186744363282,0.6444155706281751,0.21381749637950828
Burien,2001,Prevalence of 1-person household among renters,0.3820413616828501,0.6146302976831798,0.19312827210586442
Capitol Hill/E.lake,2001,Prevalence of 1-person household among renters,0.5938411763473112,0.7904496448451562,0.36147053498399506
Central Seattle,2001,Prevalence of 1-person household among renters,0.4628126413058729,0.6896863631807446,0.2501193586380755
Covington/Maple Valley,2001,Prevalence of 1-person household among renters,0.22007862531147876,0.42125964600670324,0.09847957284880057
Delridge,2001,Prevalence of 1-person household among renters,0.31545353807729665,0.5431112028527402,0.1513857243911429
Des Moines/Normandy Park,2001,Prevalence of 1-person household among renters,0.3817642013080923,0.6143568751134111,0.19294822201611994
Downtown,2001,Prevalence of 1-person household among renters,0.7255271699189421,0.8721374440318885,0.5058208230985549
East Federal Way,2001,Prevalence of 1-person household among renters,0.2671087149019345,0.48458301925330266,0.12365097187869462
Fairwood,2001,Prevalence of 1-person household among renters,0.288643335521619,0.5114086747530041,0.13575864272393223
Fed Way-Central/Military Rd,2001,Prevalence of 1-person household among renters,0.32821246065365667,0.5576017918960223,0.15906146103214813
Fed Way-Dash Point/Woodmont,2001,Prevalence of 1-person household among renters,0.2929458559420773,0.5166285148152853,0.1382274061456869
Fremont/Greenlake,2001,Prevalence of 1-person household among renters,0.488261922996728,0.7110967984191824,0.2697503692023443
Issaquah,2001,Prevalence of 1-person household among renters,0.4314526571448658,0.6619126873756522,0.22709071392899935
Kenmore/LFP,2001,Prevalence of 1-person household among renters,0.3666252600961487,0.5989126668287279,0.18306879751042443
Kent-East,2001,Prevalence of 1-person household among renters,0.24875361533286,0.46066569139081165,0.11361996833359381
Kent-SE,2001,Prevalence of 1-person household among renters,0.32841106988757485,0.5578161357889224,0.15918486213862246
Kent-West,2001,Prevalence of 1-person household among renters,0.35336365595495495,0.585015776490237,0.17462429585426523
Kirkland,2001,Prevalence of 1-person household among renters,0.4139614942563535,0.6456765698766257,0.21475205689007545
Kirkland North,2001,Prevalence of 1-person household among renters,0.35249661034858726,0.5840865726149674,0.17407257836108717
Mercer Isle/Pt Cities,2001,Prevalence of 1-person household among renters,0.4338634946050024,0.66410438196833,0.22881919244899118
NE Seattle,2001,Prevalence of 1-person household among renters,0.4555913388032405,0.6834296180783319,0.2447058628751401
Newcastle/Four Creeks,2001,Prevalence of 1-person household among renters,0.3194623130773971,0.5477064440605788,0.15379003793588283
North Highline,2001,Prevalence of 1-person household among renters,0.3055681934956652,0.5316301230498367,0.145550225982401
North Seattle,2001,Prevalence of 1-person household among renters,0.4556251231913897,0.6834583747493354,0.24473441863581008
NW Seattle,2001,Prevalence of 1-person household among renters,0.4616994724012517,0.6887287668981159,0.24928205695285424
QA/Magnolia,2001,Prevalence of 1-person household among renters,0.5702244843150246,0.7739083419463492,0.33936566590034367
Redmond,2001,Prevalence of 1-person household among renters,0.3883307386694177,0.6208970626051787,0.1972992430934857
Renton-East,2001,Prevalence of 1-person household among renters,0.37323687560447255,0.6057228460686578,0.18735946001673323
Renton-North,2001,Prevalence of 1-person household among renters,0.43505281281189473,0.665188874977061,0.22968030572520048
Renton-South,2001,Prevalence of 1-person household among renters,0.35201137918128333,0.583573638663397,0.17377087213877385
Sammamish,2001,Prevalence of 1-person household among renters,0.3342030693977585,0.5642508646900977,0.16271250853935074
SE Seattle,2001,Prevalence of 1-person household among renters,0.3047292019869335,0.5306392210101957,0.14505585071826846
SeaTac/Tukwila,2001,Prevalence of 1-person household among renters,0.35300052113315933,0.5846189783610866,0.17438969942489255
Shoreline,2001,Prevalence of 1-person household among renters,0.3934930909066551,0.6259811260658708,0.20074738416567417
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 1-person household among renters,0.2799600878496597,0.5007400966953581,0.13082910505011164
Vashon Island,2001,Prevalence of 1-person household among renters,0.40830270836013616,0.6403162368495746,0.21083404524399538
West Seattle,2001,Prevalence of 1-person household among renters,0.5138708745256587,0.7317096961217787,0.29041862970806265
Auburn-North,2002,Prevalence of 1-person household among renters,0.3581856174586013,0.549796804595579,0.2026214309602614
Auburn-South,2002,Prevalence of 1-person household among renters,0.2949994114654579,0.47797233257490684,0.1600272701937727
Ballard,2002,Prevalence of 1-person household among renters,0.48726604881871244,0.675265442970581,0.3020068422328463
Beacon/Gtown/S.Park,2002,Prevalence of 1-person household among renters,0.33203462253443444,0.5209909793057373,0.18454948113499797
Bear Creek/Carnation/Duvall,2002,Prevalence of 1-person household among renters,0.2913098213708637,0.4735139081378365,0.15764200268319195
Bellevue-Central,2002,Prevalence of 1-person household among renters,0.35843620920530184,0.5500568983581491,0.20278860830708023
Bellevue-NE,2002,Prevalence of 1-person household among renters,0.33758833828595447,0.5272189310659631,0.1883413149250669
Bellevue-South,2002,Prevalence of 1-person household among renters,0.2841245378115951,0.46478474058335156,0.15304196590460858
Bellevue-West,2002,Prevalence of 1-person household among renters,0.4329312822539645,0.6255530052977369,0.257953822123064
Black Diamond/Enumclaw/SE County,2002,Prevalence of 1-person household among renters,0.3211304017046468,0.5086182418136227,0.1772120181369202
Bothell/Woodinville,2002,Prevalence of 1-person household among renters,0.41424773903393397,0.6074655267309115,0.2435726110844794
Burien,2002,Prevalence of 1-person household among renters,0.38362854530848867,0.5766184475645985,0.22081327075952406
Capitol Hill/E.lake,2002,Prevalence of 1-person household among renters,0.595460372452281,0.7630959386768151,0.4012861239202004
Central Seattle,2002,Prevalence of 1-person household among renters,0.46448315463581635,0.654921366070751,0.2831076188325361
Covington/Maple Valley,2002,Prevalence of 1-person household among renters,0.22123384846950667,0.3833117001276913,0.11452231878147529
Delridge,2002,Prevalence of 1-person household among renters,0.3169059523864233,0.5037406245638513,0.17437972111682898
Des Moines/Normandy Park,2002,Prevalence of 1-person household among renters,0.3833509402780613,0.5763366267066997,0.2206144029348739
Downtown,2002,Prevalence of 1-person household among renters,0.7268628690909457,0.8534712591874034,0.5478916426956649
East Federal Way,2002,Prevalence of 1-person household among renters,0.2684258146154442,0.44531969005789085,0.14314336844541198
Fairwood,2002,Prevalence of 1-person household among renters,0.290024600982498,0.4719616927480065,0.156817950728922
Fed Way-Central/Military Rd,2002,Prevalence of 1-person household among renters,0.3296953387052692,0.5183731188061905,0.1829699056621364
Fed Way-Dash Point/Woodmont,2002,Prevalence of 1-person household among renters,0.29433919227915994,0.47717263882105865,0.15959893189831073
Fremont/Greenlake,2002,Prevalence of 1-person household among renters,0.48994050945191153,0.677608856645682,0.3042775424828982
Issaquah,2002,Prevalence of 1-person household among renters,0.4331012479014371,0.6257247369001921,0.25808647330540324
Kenmore/LFP,2002,Prevalence of 1-person household among renters,0.3681865511148763,0.5604589492049378,0.2096863944655616
Kent-East,2002,Prevalence of 1-person household among renters,0.25001108612575007,0.4217543440380425,0.1317686223169447
Kent-SE,2002,Prevalence of 1-person household among renters,0.32989438220519296,0.5185889083141795,0.18310828700658144
Kent-West,2002,Prevalence of 1-person household among renters,0.354900110004479,0.5462385295241243,0.20031539148394156
Kirkland,2002,Prevalence of 1-person household among renters,0.41559208781001256,0.6087773463950873,0.24459747416403288
Kirkland North,2002,Prevalence of 1-person household among renters,0.3540313746461883,0.5452903047031766,0.1997022307725965
Mercer Isle/Pt Cities,2002,Prevalence of 1-person household among renters,0.4355142368402246,0.6280192315649137,0.25997207059451044
NE Seattle,2002,Prevalence of 1-person household among renters,0.45725797630757936,0.6483210848491239,0.2772440924087766
Newcastle/Four Creeks,2002,Prevalence of 1-person household among renters,0.32092453049770125,0.5083726073205453,0.17707383710411675
North Highline,2002,Prevalence of 1-person household among renters,0.3069955079972857,0.4921950639268503,0.16783346793749798
North Seattle,2002,Prevalence of 1-person household among renters,0.4572917755228448,0.6483507498788227,0.2772751345612318
NW Seattle,2002,Prevalence of 1-person household among renters,0.4633694395842813,0.6539101349919321,0.2822013160290271
QA/Magnolia,2002,Prevalence of 1-person household among renters,0.5718699621480159,0.7450919167560426,0.3781884443484561
Redmond,2002,Prevalence of 1-person household among renters,0.3899275603533053,0.583083605845028,0.2254150741386616
Renton-East,2002,Prevalence of 1-person household among renters,0.3748096584150391,0.5674506827507043,0.21443723168711284
Renton-North,2002,Prevalence of 1-person household among renters,0.4367045805862764,0.6291550984437575,0.2609108567147279
Renton-South,2002,Prevalence of 1-person household among renters,0.3535451683881793,0.5447664383154995,0.19936685129644174
Sammamish,2002,Prevalence of 1-person household among renters,0.33569947997685734,0.5251087377379191,0.1870482039611705
SE Seattle,2002,Prevalence of 1-person household among renters,0.30615431361748924,0.4912005652414977,0.1672781792903193
SeaTac/Tukwila,2002,Prevalence of 1-person household among renters,0.35453625902124564,0.5458332728448141,0.20005474476948545
Shoreline,2002,Prevalence of 1-person household among renters,0.39509743736460595,0.5883390356766192,0.22921398189790235
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 1-person household among renters,0.2813162451706563,0.46133900340675754,0.15125771668864066
Vashon Island,2002,Prevalence of 1-person household among renters,0.4099266204234464,0.6032025780313675,0.24030105548325226
West Seattle,2002,Prevalence of 1-person household among renters,0.515548822001426,0.6996027087939124,0.3264074659493412
Auburn-North,2003,Prevalence of 1-person household among renters,0.3570113345299309,0.5949438545681872,0.17346388961962217
Auburn-South,2003,Prevalence of 1-person household among renters,0.29393741390837047,0.5240870839075701,0.1359540990321361
Ballard,2003,Prevalence of 1-person household among renters,0.4859891089054552,0.7143668803264296,0.2632695305092359
Beacon/Gtown/S.Park,2003,Prevalence of 1-person household among renters,0.33090194289075303,0.5667500460533021,0.15747867535508384
Bear Creek/Carnation/Duvall,2003,Prevalence of 1-person household among renters,0.29025567817526654,0.5196273708378314,0.1338704086639586
Bellevue-Central,2003,Prevalence of 1-person household among renters,0.3572615982923882,0.59519692943961,0.17361231676349617
Bellevue-NE,2003,Prevalence of 1-person household among renters,0.3364462219441557,0.5728714393161399,0.16082368325691146
Bellevue-South,2003,Prevalence of 1-person household among renters,0.2830860065487833,0.5108724691972222,0.12985706827879268
Bellevue-West,2003,Prevalence of 1-person household among renters,0.4316768027879336,0.6676951120562669,0.22306092704545227
Black Diamond/Enumclaw/SE County,2003,Prevalence of 1-person household among renters,0.3200170398799108,0.5545493983934935,0.1510183151486969
Bothell/Woodinville,2003,Prevalence of 1-person household among renters,0.4130079359915417,0.6505052102949749,0.2100747900071035
Burien,2003,Prevalence of 1-person household among renters,0.3824205739735695,0.6209300171579423,0.1896602795568756
Capitol Hill/E.lake,2003,Prevalence of 1-person household among renters,0.5942284925856045,0.79483444590224,0.3563143049589169
Central Seattle,2003,Prevalence of 1-person household among renters,0.46321199057525747,0.6953673742417006,0.24593993363767946
Covington/Maple Valley,2003,Prevalence of 1-person household among renters,0.22035442556631646,0.42777770299003537,0.09650802874379286
Delridge,2003,Prevalence of 1-person household among renters,0.3158004593042126,0.5497239680232615,0.1485295350158175
Des Moines/Normandy Park,2003,Prevalence of 1-person household among renters,0.3821432948793132,0.6206582539266011,0.18948270204452677
Downtown,2003,Prevalence of 1-person household among renters,0.7258468562599805,0.8750827202454093,0.5002185248797211
East Federal Way,2003,Prevalence of 1-person household among renters,0.2674232258191233,0.49124908335367223,0.12124318080924558
Fairwood,2003,Prevalence of 1-person household among renters,0.28897320054933073,0.5180731316000863,0.13315098840433476
Fed Way-Central/Military Rd,2003,Prevalence of 1-person household among renters,0.32856664498022825,0.5641727301326128,0.15608695244171125
Fed Way-Dash Point/Woodmont,2003,Prevalence of 1-person household among renters,0.293278612490757,0.5232879331348598,0.1355797078143797
Fremont/Greenlake,2003,Prevalence of 1-person household among renters,0.48866324031714437,0.7165469320435637,0.2653589571231815
Issaquah,2003,Prevalence of 1-person household among renters,0.431846616191814,0.6678570687181943,0.22318166159641484
Kenmore/LFP,2003,Prevalence of 1-person household among renters,0.36699827021573034,0.6053045424596694,0.17974132551122696
Kent-East,2003,Prevalence of 1-person household among renters,0.24905387335515125,0.4673013391993675,0.1113827706476808
Kent-SE,2003,Prevalence of 1-person household among renters,0.32876535155884323,0.5643865532739388,0.15620849277766605
Kent-West,2003,Prevalence of 1-person household among renters,0.3537306813863194,0.5914780424988442,0.17141806551842098
Kirkland,2003,Prevalence of 1-person household among renters,0.41435114888307734,0.651756385147159,0.21099729535928152
Kirkland North,2003,Prevalence of 1-person household among renters,0.35286325298418975,0.5905531845118335,0.17087437673095543
Mercer Isle/Pt Cities,2003,Prevalence of 1-person household among renters,0.43425799603335374,0.6700294099634615,0.2248888675391271
NE Seattle,2003,Prevalence of 1-person household among renters,0.45598972824067674,0.6891735221198637,0.24058787752134667
Newcastle/Four Creeks,2003,Prevalence of 1-person household among renters,0.31981157401630445,0.5543071164579879,0.15089638117381082
North Highline,2003,Prevalence of 1-person household among renters,0.3059091066867503,0.5382677482241125,0.1427855608450409
North Seattle,2003,Prevalence of 1-person household among renters,0.456023487508695,0.6892021014012242,0.24061616630089155
NW Seattle,2003,Prevalence of 1-person household among renters,0.4620986472579095,0.6944195393181549,0.2451121127504235
QA/Magnolia,2003,Prevalence of 1-person household among renters,0.5706180639646666,0.7785423422814789,0.3343596614494991
Redmond,2003,Prevalence of 1-person household among renters,0.3887122622925226,0.6271566244200814,0.19377443058201813
Renton-East,2003,Prevalence of 1-person household among renters,0.373612620474433,0.6120762409953314,0.18397143715781406
Renton-North,2003,Prevalence of 1-person household among renters,0.4354475421496261,0.6711041610852433,0.22573946528705907
Renton-South,2003,Prevalence of 1-person household among renters,0.35237777605895465,0.5900426594904963,0.17057706622945468
Sammamish,2003,Prevalence of 1-person household among renters,0.334560519734832,0.5707992639283802,0.1596826882598388
SE Seattle,2003,Prevalence of 1-person household among renters,0.3050696103173176,0.5372787536382905,0.14229904537536966
SeaTac/Tukwila,2003,Prevalence of 1-person household among renters,0.35336740507010367,0.5910832795156796,0.17118691651538356
Shoreline,2003,Prevalence of 1-person household among renters,0.3938764401858921,0.6322065228284598,0.19717615883050743
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 1-person household among renters,0.2802839557729682,0.5074098672143389,0.12830206650797948
Vashon Island,2003,Prevalence of 1-person household among renters,0.40869075149636347,0.6464375728113996,0.20712974588149546
West Seattle,2003,Prevalence of 1-person household among renters,0.5142720025017878,0.736914419773739,0.2858224823061014
Auburn-North,2004,Prevalence of 1-person household among renters,0.35753494290095045,0.555614603311135,0.19839976847076934
Auburn-South,2004,Prevalence of 1-person household among renters,0.2944108600075617,0.4838466331455636,0.15651867215231166
Ballard,2004,Prevalence of 1-person household among renters,0.4865586383332554,0.6804037519976945,0.29648362090265495
Beacon/Gtown/S.Park,2004,Prevalence of 1-person household among renters,0.33140691131697475,0.5268599462580719,0.18061847682374146
Bear Creek/Carnation/Duvall,2004,Prevalence of 1-person household among renters,0.2907255880116584,0.4793835106122064,0.1541758841197889
Bellevue-Central,2004,Prevalence of 1-person household among renters,0.35778532361840226,0.5558736690897348,0.19856402255245653
Bellevue-NE,2004,Prevalence of 1-person household among renters,0.33695543385961085,0.5330803771892377,0.18434808634609764
Bellevue-South,2004,Prevalence of 1-person household among renters,0.2835489483647854,0.4706427265733445,0.1496589767707231
Bellevue-West,2004,Prevalence of 1-person household among renters,0.43223626921328007,0.6310486459094273,0.2529447952253155
Black Diamond/Enumclaw/SE County,2004,Prevalence of 1-person household among renters,0.32051342025298923,0.5144981399768855,0.1734045210491307
Bothell/Woodinville,2004,Prevalence of 1-person household among renters,0.41356084258158887,0.6130624186403526,0.23875310946525016
Burien,2004,Prevalence of 1-person household among renters,0.38295922544890015,0.5823526329823671,0.21631517002576528
Capitol Hill/E.lake,2004,Prevalence of 1-person household among renters,0.5947781125856103,0.7673235053723086,0.394975027272809
Central Seattle,2004,Prevalence of 1-person household among renters,0.4637789044310342,0.6602195877392913,0.2777924344099279
Covington/Maple Valley,2004,Prevalence of 1-person household among renters,0.22074637030488006,0.3888889785642355,0.11187833734865119
Delridge,2004,Prevalence of 1-person household among renters,0.31629329184483895,0.5096221845605213,0.17062010893485816
Des Moines/Normandy Park,2004,Prevalence of 1-person household among renters,0.38268180794807577,0.582072001294534,0.21611935327747778
Downtown,2004,Prevalence of 1-person household among renters,0.7263003692852587,0.8563897274197122,0.5413605269927468
East Federal Way,2004,Prevalence of 1-person household among renters,0.2678701470871652,0.4511394163100731,0.13994319760407972
Fairwood,2004,Prevalence of 1-person household among renters,0.2894418938024768,0.47782966231568713,0.15336672819457467
Fed Way-Central/Military Rd,2004,Prevalence of 1-person household among renters,0.32906987639865043,0.5242453076948991,0.17906558838189482
Fed Way-Dash Point/Woodmont,2004,Prevalence of 1-person household among renters,0.29375140711485276,0.48304609084950545,0.156097879453782
Fremont/Greenlake,2004,Prevalence of 1-person household among renters,0.4892329269537607,0.6827275881267633,0.29873063030135094
Issaquah,2004,Prevalence of 1-person household among renters,0.4324061707161524,0.6312194854768266,0.25307600924299967
Kenmore/LFP,2004,Prevalence of 1-person household among renters,0.36752810286297594,0.5662472648560313,0.20535505440903482
Kent-East,2004,Prevalence of 1-person household among renters,0.24948053454307603,0.42750339386840547,0.12878445241135833
Kent-SE,2004,Prevalence of 1-person household among renters,0.3292687305814709,0.5244611023659365,0.17920168999360095
Kent-West,2004,Prevalence of 1-person household among renters,0.3542521078358941,0.5520647689033963,0.19612979233056857
Kirkland,2004,Prevalence of 1-person household among renters,0.41490454304643065,0.6143673004693185,0.23976389442512472
Kirkland North,2004,Prevalence of 1-person household among renters,0.35338408223405765,0.5511184211659732,0.19552609955112393
Mercer Isle/Pt Cities,2004,Prevalence of 1-person household among renters,0.4348182567365914,0.6334997697906486,0.25493732799843616
NE Seattle,2004,Prevalence of 1-person household among renters,0.45655533943367194,0.6536671360419404,0.27199734196482606
Newcastle/Four Creeks,2004,Prevalence of 1-person household among renters,0.32030775699783764,0.5142524699807749,0.17326848489573893
North Highline,2004,Prevalence of 1-person household among renters,0.3063934173033861,0.49807705028631,0.16418685692277196
North Seattle,2004,Prevalence of 1-person household among renters,0.45658913810129165,0.6536968760177885,0.27202826295236127
NW Seattle,2004,Prevalence of 1-person household among renters,0.46266541888139623,0.6592160560429153,0.27689688648247407
QA/Magnolia,2004,Prevalence of 1-person household among renters,0.571176562989263,0.7495351631619366,0.37201465586046795
Redmond,2004,Prevalence of 1-person household among renters,0.38925419011900303,0.5887927714889174,0.2208497988354547
Renton-East,2004,Prevalence of 1-person household among renters,0.3741463876633457,0.573217222072945,0.2100340948461598
Renton-North,2004,Prevalence of 1-person household among renters,0.4360081733514319,0.6346288025467336,0.25586440369280583
Renton-South,2004,Prevalence of 1-person household among renters,0.3528982847922384,0.550595934297441,0.19519615729076253
Sammamish,2004,Prevalence of 1-person household among renters,0.3350683226477336,0.53097312341109,0.18307624839598208
SE Seattle,2004,Prevalence of 1-person household among renters,0.3055531407412088,0.49708214437050025,0.163641128717558
SeaTac/Tukwila,2004,Prevalence of 1-person household among renters,0.3538885493506542,0.5516601965552499,0.1958730119321393
Shoreline,2004,Prevalence of 1-person household among renters,0.3944209048195169,0.5940261145350059,0.2245939214572767
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 1-person household among renters,0.28074411729355925,0.46719172290558375,0.14790736169127763
Vashon Island,2004,Prevalence of 1-person household among renters,0.40924188185380245,0.608820946456636,0.23552595725636905
West Seattle,2004,Prevalence of 1-person household among renters,0.5148415990920425,0.7045250477131456,0.3206440380256846
Auburn-North,2005,Prevalence of 1-person household among renters,0.35743237325583804,0.5964520174573525,0.173208645783056
Auburn-South,2005,Prevalence of 1-person household among renters,0.2943181340582507,0.5256487844772616,0.13574478601166134
Ballard,2005,Prevalence of 1-person household among renters,0.4864471954440797,0.7156430035811928,0.2629230825695695
Beacon/Gtown/S.Park,2005,Prevalence of 1-person household among renters,0.33130806221516246,0.5682871002708669,0.1572416106005043
Bear Creek/Carnation/Duvall,2005,Prevalence of 1-person household among renters,0.29063357686728164,0.5211903943794656,0.13366297989892417
Bellevue-Central,2005,Prevalence of 1-person household among renters,0.35768277431863443,0.5967048382401603,0.17335649426000801
Bellevue-NE,2005,Prevalence of 1-person household among renters,0.33685571521333146,0.5744030426518778,0.1605830063933761
Bellevue-South,2005,Prevalence of 1-person household among renters,0.2834583134654131,0.5124372499291946,0.12965508017344304
Bellevue-West,2005,Prevalence of 1-person household among renters,0.43212672091266485,0.6690830891548732,0.22275189335245396
Black Diamond/Enumclaw/SE County,2005,Prevalence of 1-person household among renters,0.3204161906971022,0.5560957767003126,0.1507897237972464
Bothell/Woodinville,2005,Prevalence of 1-person household among renters,0.4134525607823822,0.6519275422905033,0.20977958745877906
Burien,2005,Prevalence of 1-person household among renters,0.3828537463090646,0.622402850970039,0.1893866627787966
Capitol Hill/E.lake,2005,Prevalence of 1-person household among renters,0.594670560417543,0.7958537309480853,0.3559064036983297
Central Seattle,2005,Prevalence of 1-person household among renters,0.463667972772141,0.696692331473601,0.2456087449295432
Covington/Maple Valley,2005,Prevalence of 1-person household among renters,0.2206696137761193,0.42931132965895474,0.0963520661472517
Delridge,2005,Prevalence of 1-person household among renters,0.31619680479578377,0.5512736380459445,0.14830325180879528
Des Moines/Normandy Park,2005,Prevalence of 1-person household among renters,0.38257634545784386,0.6221314846608073,0.18920951416495363
Downtown,2005,Prevalence of 1-person household among renters,0.7262115980640893,0.8757655467941808,0.4997773582020422
East Federal Way,2005,Prevalence of 1-person household among renters,0.2677826153755733,0.4928142754829999,0.12105306887848086
Fairwood,2005,Prevalence of 1-person household among renters,0.2893501121288511,0.5196365323377294,0.13294446885811625
