source,GEOID,Year,variable,mean,up,low
NA,Beacon/Gtown/S.Park,2001,Average household size,2.084627936066848,2.5723472353014323,1.6111136160057202
NA,Bear Creek/Carnation/Duvall,2001,Average household size,2.3491300603584184,2.8367601109228695,1.8756758411729262
NA,Bellevue-Central,2001,Average household size,2.708447694081735,3.19638283393511,2.2349523242632987
NA,Bellevue-NE,2001,Average household size,2.3673832685542493,2.855306237466747,1.8939027397088322
NA,Bellevue-South,2001,Average household size,3.039093763470249,3.5270982393646353,2.565603156792602
NA,Bellevue-West,2001,Average household size,2.180568616968489,2.6685898058649986,1.7070796633018568
NA,Black Diamond/Enumclaw/SE County,2001,Average household size,2.3502630308033514,2.8379910295906874,1.8767916284113477
NA,Bothell/Woodinville,2001,Average household size,1.6249290138534584,2.1126434079621075,1.1513749568995952
NA,Burien,2001,Average household size,2.5589656127475116,3.04676820626639,2.0854933917769842
NA,Capitol Hill/E.lake,2001,Average household size,2.1893821428446247,2.6771221848789306,1.7158786602114442
NA,Central Seattle,2001,Average household size,2.1210339349826435,2.607823981882604,1.6496481215835983
NA,Covington/Maple Valley,2001,Average household size,2.5482143727362527,3.0360542774036103,2.0747621298704866
NA,Delridge,2001,Average household size,1.979930250312283,2.467742565886996,1.506372214735098
NA,Des Moines/Normandy Park,2001,Average household size,2.6079375555351794,3.0959109495157855,2.1344636688240586
NA,Downtown,2001,Average household size,2.1303611779483846,2.61810316965637,1.6568780311366123
NA,East Federal Way,2001,Average household size,2.3943351113626,2.8822544560310694,1.920871469513436
NA,Fairwood,2001,Average household size,2.8152200527309197,3.303183433625812,2.341755423017548
NA,Fed Way-Central/Military Rd,2001,Average household size,2.6139554270461556,3.101750638386859,2.1404724778404987
NA,Fed Way-Dash Point/Woodmont,2001,Average household size,2.5578914417808005,3.0458513968603085,2.084403498594912
NA,Fremont/Greenlake,2001,Average household size,2.3178353209645643,2.805643594608104,1.8443983388880039
NA,Issaquah,2001,Average household size,2.6157578383299445,3.103781369061114,2.1422795875784235
NA,Kenmore/LFP,2001,Average household size,1.8673172659988917,2.355110018832536,1.3937917404165958
NA,Kent-East,2001,Average household size,2.7647385229423036,3.2526287863614938,2.291288480449566
NA,Kent-SE,2001,Average household size,2.5898717423236666,3.077747407076754,2.116386930758272
NA,Kent-West,2001,Average household size,2.509588781467321,2.9975262819521435,2.0361228474299877
NA,Kirkland,2001,Average household size,2.214310366436335,2.7020417000148425,1.7408102036331523
NA,Kirkland North,2001,Average household size,1.8166763833156994,2.3045139988030376,1.343141268398067
NA,Mercer Isle/Pt Cities,2001,Average household size,2.8276496913539835,3.3154864532124178,2.3541442821833143
NA,NE Seattle,2001,Average household size,2.209241341653499,2.695946855029916,1.737862113061127
NA,Newcastle/Four Creeks,2001,Average household size,2.6539700933106936,3.1419085472321746,2.1805108896993617
NA,North Highline,2001,Average household size,2.773979081807065,3.262017473220985,2.300472776035739
NA,North Seattle,2001,Average household size,2.2038713959120746,2.690611352849765,1.7324915533281475
NA,NW Seattle,2001,Average household size,2.27557278463586,2.763346723544845,1.802087685071485
NA,QA/Magnolia,2001,Average household size,2.2525333026368006,2.7400893354626863,1.7791231880494278
NA,Redmond,2001,Average household size,2.2969330356267603,2.7847768827500374,1.8234387735895548
NA,Renton-East,2001,Average household size,2.6078786178105005,3.0957426135273747,2.1344063088942833
NA,Renton-North,2001,Average household size,2.7289808940122744,3.217023602665086,2.255497083812664
NA,Renton-South,2001,Average household size,2.73915209805344,3.226927538937496,2.2656772601281894
NA,Sammamish,2001,Average household size,2.5108719068037693,2.9987111141015914,2.0373930780520393
NA,SE Seattle,2001,Average household size,1.7884790294087163,2.276363708638753,1.3149233616631697
NA,SeaTac/Tukwila,2001,Average household size,2.594981825967532,3.082801083116452,2.1215124842049815
NA,Shoreline,2001,Average household size,1.7769736012916713,2.2645304963530433,1.303563965713048
NA,Snoqualmie/North Bend/Skykomish,2001,Average household size,2.5046522566507465,2.99251488104347,2.0311839457520042
NA,Vashon Island,2001,Average household size,2.510602729856195,2.9985491919292526,2.0370973331022495
NA,West Seattle,2001,Average household size,1.9762357466797407,2.463990938788568,1.5027437755052713
NA,Auburn-North,2002,Average household size,2.4369061546691184,2.9090279314524983,1.9701762064929629
NA,Auburn-South,2002,Average household size,2.3073394896160737,2.7795740110933136,1.840586323266756
NA,Ballard,2002,Average household size,2.3092780436962053,2.7813775887454817,1.8425921588112009
NA,Beacon/Gtown/S.Park,2002,Average household size,2.0752329764662463,2.5472660988419116,1.6084838306146803
NA,Bear Creek/Carnation/Duvall,2002,Average household size,2.3397346831191266,2.8116866465308927,1.8730371559348953
NA,Bellevue-Central,2002,Average household size,2.699052976278492,3.171297971378646,2.232330817880045
NA,Bellevue-NE,2002,Average household size,2.3579887025979462,2.8302183767598144,1.8912831640223071
NA,Bellevue-South,2002,Average household size,3.0296987375511923,3.5020124519064715,2.5629854041796127
NA,Bellevue-West,2002,Average household size,2.171174333480005,2.6435020035942878,1.7044632466276979
NA,Black Diamond/Enumclaw/SE County,2002,Average household size,2.340868145533957,2.812910642329937,1.874159117011995
NA,Bothell/Woodinville,2002,Average household size,1.6155337776774692,2.0875636267323467,1.148743928005645
NA,Burien,2002,Average household size,2.54957077825859,3.0216906907513286,2.082864821601891
NA,Capitol Hill/E.lake,2002,Average household size,2.1799871698386974,2.652044749809134,1.7132481558916217
NA,Central Seattle,2002,Average household size,2.111636486376458,2.582826003443861,1.6468288022184185
NA,Covington/Maple Valley,2002,Average household size,2.53881963722501,3.0109699163834667,2.072136682204778
NA,Delridge,2002,Average household size,1.9705352992094158,2.442659806994948,1.503747222658944
NA,Des Moines/Normandy Park,2002,Average household size,2.598542865746602,3.0708245443135542,2.131845118776601
NA,Downtown,2002,Average household size,2.12096613088236,2.593024548740076,1.6542462693899642
NA,East Federal Way,2002,Average household size,2.3849403152471904,2.857166183043045,1.9182508426458034
NA,Fairwood,2002,Average household size,2.8058253299720564,3.2780971699741235,2.339136056039463
NA,Fed Way-Central/Military Rd,2002,Average household size,2.6045605431470413,3.07667265581285,2.137841341977792
NA,Fed Way-Dash Point/Woodmont,2002,Average household size,2.548496673367875,3.0207634862260657,2.0817847001569385
NA,Fremont/Greenlake,2002,Average household size,2.3084403182800552,2.7805642807845317,1.841769489933763
NA,Issaquah,2002,Average household size,2.6063632390897973,3.0786922201651636,2.13966496013511
NA,Kenmore/LFP,2002,Average household size,1.8579219814128345,2.330029079997355,1.3911656733337527
NA,Kent-East,2002,Average household size,2.7553437509731364,3.227545463640618,2.2886644268612235
NA,Kent-SE,2002,Average household size,2.580476838750444,3.0526613050423537,2.113764586184953
NA,Kent-West,2002,Average household size,2.5001942165944318,2.9724390657705975,2.033504012120657
NA,Kirkland,2002,Average household size,2.20491519342338,2.676959849716285,1.7381793064286195
NA,Kirkland North,2002,Average household size,1.8072814109047999,2.2794298651129057,1.3405189091940035
NA,Mercer Isle/Pt Cities,2002,Average household size,2.8182544821255675,3.2904066211535956,2.3515172504806743
NA,NE Seattle,2002,Average household size,2.1998442848984414,2.670955547624377,1.7350374278859526
NA,Newcastle/Four Creeks,2002,Average household size,2.6445754104645967,3.116819603414274,2.1778918332840123
NA,North Highline,2002,Average household size,2.7645838865655503,3.236932688978509,2.2978589943563157
NA,North Seattle,2002,Average household size,2.1944741438154067,2.665617572693219,1.7296699905825368
NA,NW Seattle,2002,Average household size,2.2661778068171925,2.7382707546253866,1.7994578139850992
NA,QA/Magnolia,2002,Average household size,2.2431379648084295,2.715019314070221,1.7764760873363223
NA,Redmond,2002,Average household size,2.2875380058947594,2.7596926580858465,1.8208147626692228
NA,Renton-East,2002,Average household size,2.5984840621661913,3.070659271255561,2.1317803196295633
NA,Renton-North,2002,Average household size,2.71958622456014,3.191933110513212,2.252883543511307
NA,Renton-South,2002,Average household size,2.7297570949464314,3.201845811951764,2.263048223018546
NA,Sammamish,2002,Average household size,2.501476983588874,2.97362916077001,2.034767858130105
NA,SE Seattle,2002,Average household size,1.779084623623481,2.251278688923737,1.3123001806609003
NA,SeaTac/Tukwila,2002,Average household size,2.5855868053272166,3.0577184164432305,2.118886569167173
NA,Shoreline,2002,Average household size,1.7675782832807598,2.239460839803552,1.300916574195985
NA,Snoqualmie/North Bend/Skykomish,2002,Average household size,2.4952572081508957,2.9674302017012377,2.028560049319934
NA,Vashon Island,2002,Average household size,2.5012079569851973,2.973465125156477,2.034477848001586
NA,West Seattle,2002,Average household size,1.9668409006377425,2.4389104119387808,1.5001126807118452
NA,Auburn-North,2003,Average household size,2.441133843409385,2.930396645711749,1.959488321312474
NA,Auburn-South,2003,Average household size,2.3115672613928004,2.8009436052713625,1.829892029874451
NA,Ballard,2003,Average household size,2.3135056517122625,2.8027438807907736,1.8319164159768895
NA,Beacon/Gtown/S.Park,2003,Average household size,2.0794608629528333,2.5686325965448877,1.5977990576294068
NA,Bear Creek/Carnation/Duvall,2003,Average household size,2.3439626245757976,2.833051101092747,1.8623688494625164
NA,Bellevue-Central,2003,Average household size,2.7032808001364668,3.192668996652674,2.221638302127797
NA,Bellevue-NE,2003,Average household size,2.362216168578241,2.8515898597271456,1.880589888168343
NA,Bellevue-South,2003,Average household size,3.033926662897082,3.5233861903094237,2.5522948134462564
NA,Bellevue-West,2003,Average household size,2.1754017235482728,2.6648731809092006,1.6937684744783958
NA,Black Diamond/Enumclaw/SE County,2003,Average household size,2.345095978241932,2.8342771254577053,1.8634766037372565
NA,Bothell/Woodinville,2003,Average household size,1.619761777481562,2.108926371090823,1.1380603189931797
NA,Burien,2003,Average household size,2.5537984347929363,3.043058815227466,2.0721880603925174
NA,Capitol Hill/E.lake,2003,Average household size,2.184214889772345,2.673410937727118,1.7025687450638505
NA,Central Seattle,2003,Average household size,2.1158651750651716,2.6041400695475465,1.6364264079297577
NA,Covington/Maple Valley,2003,Average household size,2.5430472081852877,3.0323402449706673,2.061451730361638
NA,Delridge,2003,Average household size,1.974763145636935,2.4640259763419228,1.4930565060854588
NA,Des Moines/Normandy Park,2003,Average household size,2.6027705032227915,3.092196616850975,2.1211556657755963
NA,Downtown,2003,Average household size,2.1251941451382463,2.614390367953484,1.6435681369468988
NA,East Federal Way,2003,Average household size,2.389167959628319,2.878537370743425,1.9075604344504633
NA,Fairwood,2003,Average household size,2.810052997146063,3.2994700679988056,2.3284472522478645
NA,Fed Way-Central/Military Rd,2003,Average household size,2.6087882044640702,3.098038993559649,2.1271601831273563
NA,Fed Way-Dash Point/Woodmont,2003,Average household size,2.5527243495213425,3.042135168586634,2.0710913954227754
NA,Fremont/Greenlake,2003,Average household size,2.312668124515326,2.8019327506347103,1.8310949704029598
NA,Issaquah,2003,Average household size,2.610590842539083,3.1000661113281125,2.1289715693378706
NA,Kenmore/LFP,2003,Average household size,1.8621499827001535,2.3513953127416833,1.3804845535985828
NA,Kent-East,2003,Average household size,2.75957138738348,3.248916512834803,2.2779812595809465
NA,Kent-SE,2003,Average household size,2.5847047723750363,3.0740326015951647,2.1030746925125747
NA,Kent-West,2003,Average household size,2.504421761706796,2.9938113489023515,2.022815285914974
NA,Kirkland,2003,Average household size,2.2091430424092455,2.6983266907088965,1.7274918691522376
NA,Kirkland North,2003,Average household size,1.81150922519077,2.3007974532218345,1.3298308504045169
NA,Mercer Isle/Pt Cities,2003,Average household size,2.822482409586568,3.3117757962787815,2.3408336881727925
NA,NE Seattle,2003,Average household size,2.204072832073227,2.69226782162428,1.7246418389981906
NA,Newcastle/Four Creeks,2003,Average household size,2.6488029853047146,3.1381929504794686,2.1671991575643705
NA,North Highline,2003,Average household size,2.7688120529312577,3.2583065380644123,2.2871751385734194
NA,North Seattle,2003,Average household size,2.1987026363875,2.6869313612668795,1.7192735625976805
NA,NW Seattle,2003,Average household size,2.2704055750623384,2.759637552383972,1.7887824845765217
NA,QA/Magnolia,2003,Average household size,2.247365858177424,2.736381092211965,1.7658129781028555
NA,Redmond,2003,Average household size,2.2917658017498526,2.7810619441567814,1.8101283512492725
NA,Renton-East,2003,Average household size,2.6027114985333966,3.092028571718153,2.1210911554341014
NA,Renton-North,2003,Average household size,2.72381389997053,3.2133077836313877,2.2421874775824406
NA,Renton-South,2003,Average household size,2.7339847902657786,3.223215255871491,2.2523623503409667
NA,Sammamish,2003,Average household size,2.505704941244261,2.9949990594063385,2.024084740040557
NA,SE Seattle,2003,Average household size,1.7833120323898326,2.2726443213176983,1.3016009998760825
NA,SeaTac/Tukwila,2003,Average household size,2.5898145768710172,3.0790886281346976,2.108203257008019
NA,Shoreline,2003,Average household size,1.7718061092383006,2.260820134802638,1.290254864886196
NA,Snoqualmie/North Bend/Skykomish,2003,Average household size,2.4994850871295564,2.9888009434037004,2.0178741372315274
NA,Vashon Island,2003,Average household size,2.5054358910533407,2.9948360812196997,2.023789778014663
NA,West Seattle,2003,Average household size,1.971068582764239,2.46027536591951,1.4894282826765746
NA,Auburn-North,2004,Average household size,2.4404402541633305,2.9211546975355214,1.9652493680360386
NA,Auburn-South,2004,Average household size,2.310873616096951,2.791700490853225,1.8356609168831568
NA,Ballard,2004,Average household size,2.3128121795676657,2.793504670031826,1.8376642056666452
NA,Beacon/Gtown/S.Park,2004,Average household size,2.0787672618544217,2.5593918222457854,1.6035546186202287
NA,Bear Creek/Carnation/Duvall,2004,Average household size,2.3432688482619173,2.8238131355165246,1.8681049831706689
NA,Bellevue-Central,2004,Average household size,2.7025873249799,3.183425638759068,2.227407766011293
NA,Bellevue-NE,2004,Average household size,2.361522763140497,2.8423460949116968,1.886358357960356
NA,Bellevue-South,2004,Average household size,3.0332329965705283,3.5141407435186593,2.5580615712170336
NA,Bellevue-West,2004,Average household size,2.174708589672916,2.6556293513945533,1.6995404031332628
NA,Black Diamond/Enumclaw/SE County,2004,Average household size,2.344402453181768,2.82503779925211,1.8692313727939922
NA,Bothell/Woodinville,2004,Average household size,1.6190680015591248,2.0996876839937513,1.1438131993661647
NA,Burien,2004,Average household size,2.5531051641647884,3.033817500943545,2.0779364751300444
NA,Capitol Hill/E.lake,2004,Average household size,2.1835215162952446,2.6641704617739097,1.7083190777799389
NA,Central Seattle,2004,Average household size,2.1151714278272076,2.5950005397630225,1.6418763026132108
NA,Covington/Maple Valley,2004,Average household size,2.5423539806573645,3.0230982680085052,2.067209817592096
NA,Delridge,2004,Average household size,1.9740694952826687,2.454784511725083,1.4988198035604985
NA,Des Moines/Normandy Park,2004,Average household size,2.602077265231682,3.082952813317569,2.126920525456899
NA,Downtown,2004,Average household size,2.124500458711239,2.6051509836219915,1.649316811401472
NA,East Federal Way,2004,Average household size,2.3884744679147403,2.8692945044996305,1.9133251145883758
NA,Fairwood,2004,Average household size,2.8093595012588297,3.290225676963618,2.3342113255452337
NA,Fed Way-Central/Military Rd,2004,Average household size,2.6080946396186464,3.088799246532318,2.132914693080144
NA,Fed Way-Dash Point/Woodmont,2004,Average household size,2.5520308253608994,3.0328913511776587,2.0768604410544
NA,Fremont/Greenlake,2004,Average household size,2.311974501538853,2.7926919759693076,1.8368399282145444
NA,Issaquah,2004,Average household size,2.6098976365547784,3.090820780783027,2.134741356824679
NA,Kenmore/LFP,2004,Average household size,1.8614562503521859,2.3421543944974275,1.386235070959771
NA,Kent-East,2004,Average household size,2.758877915370205,3.239673770788816,2.283737915921879
NA,Kent-SE,2004,Average household size,2.584011181572726,3.064789212535567,2.1088388443156805
NA,Kent-West,2004,Average household size,2.503728583150443,2.9845673759386697,2.028578092644981
NA,Kirkland,2004,Average household size,2.2084494641878973,2.689086329080002,1.7332522491981157
NA,Kirkland North,2004,Average household size,1.810815740473837,2.2915552091477616,1.3355903313248585
NA,Mercer Isle/Pt Cities,2004,Average household size,2.821788669443537,3.3025333572487456,2.346590296113125
NA,NE Seattle,2004,Average household size,2.203379190962464,2.683129283867645,1.7300841002470755
NA,Newcastle/Four Creeks,2004,Average household size,2.648109531246975,3.1289484507368237,2.1729672229757364
NA,North Highline,2004,Average household size,2.7681182202200483,3.249060077108938,2.2929316283080534
NA,North Seattle,2004,Average household size,2.1980090991035754,2.6777917038996475,1.7247160356180655
NA,NW Seattle,2004,Average household size,2.269711983863557,2.7503966399958806,1.7945284086098705
NA,QA/Magnolia,2004,Average household size,2.2466722972763162,2.727146475096041,1.771544350435947
NA,Redmond,2004,Average household size,2.2910721431182783,2.771819579124287,1.8158870128242326
NA,Renton-East,2004,Average household size,2.6020181202723154,3.08278679690134,2.126855780981388
NA,Renton-North,2004,Average household size,2.7231206430696964,3.204061954018194,2.2479606353706822
NA,Renton-South,2004,Average household size,2.7332914319941275,3.213973595923596,2.2581218416486624
NA,Sammamish,2004,Average household size,2.5050113868495547,2.985756570337808,2.029840692943093
NA,SE Seattle,2004,Average household size,1.7826187297865657,2.2634035088531834,1.3073767803261056
NA,SeaTac/Tukwila,2004,Average household size,2.589120931430446,3.069846089517807,2.1139586944692206
NA,Shoreline,2004,Average household size,1.771112563518273,2.2515876406492645,1.2959841990572047
NA,Snoqualmie/North Bend/Skykomish,2004,Average household size,2.498791551875465,2.979558160182921,2.023633546168664
NA,Vashon Island,2004,Average household size,2.50474235759551,2.9855921083180874,2.0295524164932317
NA,West Seattle,2004,Average household size,1.9703750629605177,2.451036516566506,1.4951850751615088
NA,Auburn-North,2005,Average household size,2.4379273325913946,2.9244338643920713,1.9561891911350553
NA,Auburn-South,2005,Average household size,2.308360741466777,2.7949803505622595,1.8265953982233116
NA,Ballard,2005,Average household size,2.3102991547916853,2.7967808090340576,1.8286166720227335
NA,Beacon/Gtown/S.Park,2005,Average household size,2.07625434918448,2.562670811207064,1.594497126880505
NA,Bear Creek/Carnation/Duvall,2005,Average household size,2.3407560582224782,2.8270884844297774,1.8590660425736418
NA,Bellevue-Central,2005,Average household size,2.7000743075603864,3.186705669979446,2.218341918498439
NA,Bellevue-NE,2005,Average household size,2.3590096964689837,2.8456265435921395,1.8772927748417603
NA,Bellevue-South,2005,Average household size,3.030720139683137,3.517422199327531,2.549000017269419
NA,Bellevue-West,2005,Average household size,2.1721952510864915,2.6589102355421748,1.6904721056814636
NA,Black Diamond/Enumclaw/SE County,2005,Average household size,2.3418894644098915,2.8283141584548273,1.8601760644682854
NA,Bothell/Woodinville,2005,Average household size,1.6165552583121863,2.102964619192285,1.1347584705695375
NA,Burien,2005,Average household size,2.550591930857118,3.037096645960942,2.068887478211159
NA,Capitol Hill/E.lake,2005,Average household size,2.1810085982617355,2.667449594812146,1.6992671708628906
NA,Central Seattle,2005,Average household size,2.112658336267223,2.598121441230163,1.6331597925174421
NA,Covington/Maple Valley,2005,Average household size,2.5398409477810375,3.026376840795119,2.05815344963684
NA,Delridge,2005,Average household size,1.9715566392671977,2.4580643148615478,1.489756469593383
NA,Des Moines/Normandy Park,2005,Average household size,2.599564227316856,3.0862330376685625,2.117859998890989
NA,Downtown,2005,Average household size,2.1219875985370145,2.608427603318261,1.6402674286287944
NA,East Federal Way,2005,Average household size,2.3859614636013236,2.8725730271012297,1.9042640934629822
NA,Fairwood,2005,Average household size,2.806846491104529,3.293506152463814,2.3251512117182527
NA,Fed Way-Central/Military Rd,2005,Average household size,2.605581686454363,3.0920761561305183,2.123860861510715
NA,Fed Way-Dash Point/Woodmont,2005,Average household size,2.5495178224854738,3.0361711826342015,2.067795747331919
NA,Fremont/Greenlake,2005,Average household size,2.3094615958687728,2.795969161381462,1.827795653943231
NA,Issaquah,2005,Average household size,2.607384603683725,3.0941024677411613,2.1256767714481835
NA,Kenmore/LFP,2005,Average household size,1.8589435494086197,2.3454330633761575,1.3771844577011354
NA,Kent-East,2005,Average household size,2.7563649199646334,3.242952748326877,2.2746837351483835
NA,Kent-SE,2005,Average household size,2.5814982378555182,3.0680691246401475,2.0997771089596595
NA,Kent-West,2005,Average household size,2.5012152522409323,2.9878478120067635,2.019518076527538
NA,Kirkland,2005,Average household size,2.2059365103130526,2.692364353287985,1.724191189689104
NA,Kirkland North,2005,Average household size,1.8083026955834036,2.294835686597251,1.3265306106919525
NA,Mercer Isle/Pt Cities,2005,Average household size,2.8192759103505427,3.305812987740591,2.3375350745878194
NA,NE Seattle,2005,Average household size,2.2008660040452406,2.6862506887676574,1.7213722931478923
NA,Newcastle/Four Creeks,2005,Average household size,2.645596497605708,3.1322288851141242,2.1639030100540295
NA,North Highline,2005,Average household size,2.765605516646998,3.2523429609393673,2.283879723028445
NA,North Seattle,2005,Average household size,2.19549577653294,2.6809136934076343,1.7160049226323828
NA,NW Seattle,2005,Average household size,2.2671990821843027,2.753675743413221,1.785481386763734
NA,QA/Magnolia,2005,Average household size,2.244159324540284,2.7304180893440346,1.7625092185218507
NA,Redmond,2005,Average household size,2.288559281688014,2.775098794855045,1.8068297643196476
NA,Renton-East,2005,Average household size,2.5995050186863256,3.086065327734442,2.1177931756844735
NA,Renton-North,2005,Average household size,2.7206076426177948,3.2073438279767545,2.2388935452967225
NA,Renton-South,2005,Average household size,2.7307782835427594,3.2172522426621124,2.249062989173385
NA,Sammamish,2005,Average household size,2.5024984427824113,2.9890361714762537,2.020785778500752
NA,SE Seattle,2005,Average household size,1.7801055453052097,2.2666825371963952,1.2983023306833505
NA,SeaTac/Tukwila,2005,Average household size,2.5866080459295877,3.0731253877705393,2.104904359364623
NA,Shoreline,2005,Average household size,1.7685995722745744,2.2548565250848647,1.2869520022197705
NA,Snoqualmie/North Bend/Skykomish,2005,Average household size,2.4962785735134485,2.9828375850739848,2.0145759186832177
NA,Vashon Island,2005,Average household size,2.502229397404728,2.98887323579683,2.020492676669547
NA,West Seattle,2005,Average household size,1.967862070284426,2.4543125914584665,1.486128142278013
NA,Auburn-North,2006,Average household size,2.442147300895894,2.924295396318437,1.9682862734031976
NA,Auburn-South,2006,Average household size,2.31258067382747,2.7948420977721002,1.8386957621827682
NA,Ballard,2006,Average household size,2.31451922125344,2.7966450894472556,1.840702159743596
NA,Beacon/Gtown/S.Park,2006,Average household size,2.0804743079251407,2.562532867914853,1.6065926776879336
NA,Bear Creek/Carnation/Duvall,2006,Average household size,2.344975853514885,2.826953264309227,1.8711449964537963
NA,Bellevue-Central,2006,Average household size,2.70429441179211,3.1865660381312564,2.230442858548485
NA,Bellevue-NE,2006,Average household size,2.363229843759561,2.845487340963227,1.8893937377095935
NA,Bellevue-South,2006,Average household size,3.0349401128558005,3.517280651418787,2.5610954979857787
NA,Bellevue-West,2006,Average household size,2.1764156676194135,2.6587709570943767,1.7025750048356838
NA,Black Diamond/Enumclaw/SE County,2006,Average household size,2.346109487119846,2.8281789835547713,1.8722694468569396
NA,Bothell/Woodinville,2006,Average household size,1.6207750123740723,2.1028297926898682,1.1468510129345715
NA,Burien,2006,Average household size,2.5548119797734317,3.0369570898090674,2.0809739996024086
NA,Capitol Hill/E.lake,2006,Average household size,2.1852285695293174,2.6673104988575957,1.7113575181850116
NA,Central Seattle,2006,Average household size,2.1168776919222543,2.5981655419910927,1.6449359604525486
NA,Covington/Maple Valley,2006,Average household size,2.544060792976863,3.026239297011233,2.0702461193682855
NA,Delridge,2006,Average household size,1.975776545465587,2.4579257790888827,1.501856380480323
NA,Des Moines/Normandy Park,2006,Average household size,2.603784340281647,3.0860937844089245,2.129955305998713
