GEOID,Year,variable,mean,up,low
SE Seattle,2000,Prevalence of 2-person household among renters,0.26230681422371105,0.2725652345507169,0.25233396139787145
SeaTac/Tukwila,2000,Prevalence of 2-person household among renters,0.2653033094916276,0.2755992449312409,0.2552730201793786
Shoreline,2000,Prevalence of 2-person household among renters,0.3031092736979887,0.3143333778844174,0.29213380143946055
Snoqualmie/North Bend/Skykomish,2000,Prevalence of 2-person household among renters,0.30648564518752364,0.3176262337346372,0.2955567301988417
Vashon Island,2000,Prevalence of 2-person household among renters,0.29432257452813343,0.30523971090048435,0.28363649661224644
West Seattle,2000,Prevalence of 2-person household among renters,0.3210136777453822,0.3325525951693367,0.3096230808581533
Auburn-North,2001,Prevalence of 2-person household among renters,0.2732564899251072,0.31204189848038444,0.23786022730326742
Auburn-South,2001,Prevalence of 2-person household among renters,0.27140422874823367,0.3100620159876021,0.23615868773239965
Ballard,2001,Prevalence of 2-person household among renters,0.3451014533803326,0.38868589397289943,0.30431214048214733
Beacon/Gtown/S.Park,2001,Prevalence of 2-person household among renters,0.25331553563252035,0.2904466376852151,0.21975835488158377
Bear Creek/Carnation/Duvall,2001,Prevalence of 2-person household among renters,0.3056462792541902,0.34683999717515884,0.267642183094783
Bellevue-Central,2001,Prevalence of 2-person household among renters,0.3095805111773017,0.3511004232052333,0.2712522604512567
Bellevue-NE,2001,Prevalence of 2-person household among renters,0.3197670650151387,0.3618969499994547,0.280720054413772
Bellevue-South,2001,Prevalence of 2-person household among renters,0.31915659605414415,0.36123991642791015,0.2801661833242145
Bellevue-West,2001,Prevalence of 2-person household among renters,0.3304615478240026,0.37318479600825355,0.2906212354464786
Black Diamond/Enumclaw/SE County,2001,Prevalence of 2-person household among renters,0.2667897729489535,0.30504834706332823,0.2319863331679017
Bothell/Woodinville,2001,Prevalence of 2-person household among renters,0.2959323846249776,0.3364598501387688,0.25865752125364067
Burien,2001,Prevalence of 2-person household among renters,0.24667002806043142,0.28320581043127624,0.21372778290466443
Capitol Hill/E.lake,2001,Prevalence of 2-person household among renters,0.31869046035090326,0.36073903894591136,0.2796450743157883
Central Seattle,2001,Prevalence of 2-person household among renters,0.2941140365256863,0.33449647031561475,0.25691162293325637
Covington/Maple Valley,2001,Prevalence of 2-person household among renters,0.28117967781029324,0.3205868163932663,0.2451464884581695
Delridge,2001,Prevalence of 2-person household among renters,0.30144255576683165,0.34238628127249154,0.26371414141430205
Des Moines/Normandy Park,2001,Prevalence of 2-person household among renters,0.2800488143442417,0.3193720377551065,0.24404441706590366
Downtown,2001,Prevalence of 2-person household among renters,0.22478072562344026,0.2592417256257866,0.1939937746634965
East Federal Way,2001,Prevalence of 2-person household among renters,0.26780852313428544,0.30615536195038595,0.23290793127898748
Fairwood,2001,Prevalence of 2-person household among renters,0.3101273673105451,0.3515987630672961,0.27175690718629036
Fed Way-Central/Military Rd,2001,Prevalence of 2-person household among renters,0.2792740814430733,0.31858061581555464,0.2433501591498356
Fed Way-Dash Point/Woodmont,2001,Prevalence of 2-person household among renters,0.27408149858049996,0.31294920243200797,0.2386195416825749
Fremont/Greenlake,2001,Prevalence of 2-person household among renters,0.33198154181765405,0.3748335909493845,0.29205105004125564
Issaquah,2001,Prevalence of 2-person household among renters,0.3183544116683908,0.36037909991303746,0.2793893923618293
Kenmore/LFP,2001,Prevalence of 2-person household among renters,0.31113945795221093,0.35271420435604905,0.2726766197717178
Kent-East,2001,Prevalence of 2-person household among renters,0.27587610990197614,0.31489378981946026,0.2402655784488164
Kent-SE,2001,Prevalence of 2-person household among renters,0.26186749723255176,0.2997232504080603,0.22750192641883304
Kent-West,2001,Prevalence of 2-person household among renters,0.2607424342875546,0.29850764117313267,0.226491563533762
Kirkland,2001,Prevalence of 2-person household among renters,0.342706945934212,0.38611118300704306,0.3020517041507018
Kirkland North,2001,Prevalence of 2-person household among renters,0.31608281260588245,0.35796502445613954,0.2773007398596408
Mercer Isle/Pt Cities,2001,Prevalence of 2-person household among renters,0.292713233676511,0.33299721565481943,0.2557137041723908
NE Seattle,2001,Prevalence of 2-person household among renters,0.30827291525672307,0.34969579011207175,0.27006507516888417
Newcastle/Four Creeks,2001,Prevalence of 2-person household among renters,0.32593349358970763,0.36835894583456724,0.28640990107577907
North Highline,2001,Prevalence of 2-person household among renters,0.2716312845871917,0.3102981683530881,0.23639158112291087
North Seattle,2001,Prevalence of 2-person household among renters,0.3165220638898166,0.35843777021614176,0.27768055647550005
NW Seattle,2001,Prevalence of 2-person household among renters,0.32007816873798556,0.36223161874535525,0.28098762622132467
QA/Magnolia,2001,Prevalence of 2-person household among renters,0.3207500900916406,0.36293426928458755,0.2815830826843188
Redmond,2001,Prevalence of 2-person household among renters,0.33632882580592205,0.3794133438970405,0.29609928309130834
Renton-East,2001,Prevalence of 2-person household among renters,0.28902965248855184,0.32906863566998684,0.2523309774328381
Renton-North,2001,Prevalence of 2-person household among renters,0.27569151105379097,0.3147358763093421,0.24012136373283222
Renton-South,2001,Prevalence of 2-person household among renters,0.2853927894264674,0.3251196885665502,0.24895722041928414
Sammamish,2001,Prevalence of 2-person household among renters,0.2968265035017556,0.33744216971897356,0.2595208745179182
SE Seattle,2001,Prevalence of 2-person household among renters,0.2574489843901229,0.29491934902860867,0.2234889136939027
SeaTac/Tukwila,2001,Prevalence of 2-person household among renters,0.2603486737847902,0.298063145961545,0.2261113844445689
Shoreline,2001,Prevalence of 2-person household among renters,0.2977611566451747,0.33843979443866984,0.2603343449089936
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 2-person household among renters,0.30109285822772347,0.34195218052548587,0.263424201224112
Vashon Island,2001,Prevalence of 2-person household among renters,0.28899875477675097,0.32898377769431314,0.252318444237852
West Seattle,2001,Prevalence of 2-person household among renters,0.3154568371554225,0.3572907916856972,0.27662951509817996
Auburn-North,2002,Prevalence of 2-person household among renters,0.2746164672827784,0.31229558063566554,0.23992875710000178
Auburn-South,2002,Prevalence of 2-person household among renters,0.27275846124690434,0.31031543778376425,0.23821808117977925
Ballard,2002,Prevalence of 2-person household among renters,0.3466484741288014,0.388966607960332,0.30671786270711204
Beacon/Gtown/S.Park,2002,Prevalence of 2-person household among renters,0.2546110263480492,0.2906879546035511,0.22170214664843776
Bear Creek/Carnation/Duvall,2002,Prevalence of 2-person household among renters,0.3070993293010513,0.3471096215697841,0.26986537891232315
Bellevue-Central,2002,Prevalence of 2-person household among renters,0.31104394353838105,0.351368196242099,0.2734957904499157
Bellevue-NE,2002,Prevalence of 2-person household among renters,0.32125618334904527,0.3621680950666269,0.28301012971643813
Bellevue-South,2002,Prevalence of 2-person household among renters,0.32064421791532044,0.3615141707423606,0.2824499371260652
Bellevue-West,2002,Prevalence of 2-person household among renters,0.331976153800836,0.37346124274518244,0.29297329127735044
Black Diamond/Enumclaw/SE County,2002,Prevalence of 2-person household among renters,0.26812944300390534,0.3052995335186602,0.23401161765804632
Bothell/Woodinville,2002,Prevalence of 2-person household among renters,0.29735906318109123,0.33672523044886676,0.2608358298667745
Burien,2002,Prevalence of 2-person household among renters,0.2479428311437107,0.2834447123907397,0.215633977081752
Capitol Hill/E.lake,2002,Prevalence of 2-person household among renters,0.3201769411479691,0.36101014347938043,0.2819484252707673
Central Seattle,2002,Prevalence of 2-person household among renters,0.2955356160071658,0.3347589413572196,0.25909614802224107
Covington/Maple Valley,2002,Prevalence of 2-person household among renters,0.2825637196702967,0.3208446436463479,0.24724724108770327
Delridge,2002,Prevalence of 2-person household among renters,0.30288437256166517,0.34265190532204415,0.265929976492019
Des Moines/Normandy Park,2002,Prevalence of 2-person household among renters,0.2814295046020591,0.3196296545215038,0.24615261046957984
Downtown,2002,Prevalence of 2-person household among renters,0.22597446766631873,0.25946571526969214,0.19576107312576566
East Federal Way,2002,Prevalence of 2-person household among renters,0.26915139923148224,0.3064061661683519,0.23494346135890626
Fairwood,2002,Prevalence of 2-person household among renters,0.31159214596271556,0.3518701309324258,0.27401367098356433
Fed Way-Central/Military Rd,2002,Prevalence of 2-person household among renters,0.28065247449069625,0.31883767611073804,0.2454499732991993
Fed Way-Dash Point/Woodmont,2002,Prevalence of 2-person household among renters,0.27544403156644875,0.3132032942403883,0.2406912201180156
Fremont/Greenlake,2002,Prevalence of 2-person household among renters,0.33349965897195305,0.37510867193336983,0.2944056435686729
Issaquah,2002,Prevalence of 2-person household among renters,0.3198400604556659,0.3606514370404576,0.28167752035209115
Kenmore/LFP,2002,Prevalence of 2-person household among renters,0.31260689293380833,0.3529833738298533,0.2749371908639593
Kent-East,2002,Prevalence of 2-person household among renters,0.27724415050421636,0.3151477864199761,0.2423451475005262
Kent-SE,2002,Prevalence of 2-person household among renters,0.2631913186417691,0.2999704183683889,0.22950200836089363
Kent-West,2002,Prevalence of 2-person household among renters,0.2620625607598919,0.2987530479340313,0.22848351110325127
Kirkland,2002,Prevalence of 2-person household among renters,0.34424882528177897,0.386391288904721,0.30445849167487615
Kirkland North,2002,Prevalence of 2-person household among renters,0.3175627780472642,0.3582367558600293,0.2795750009987046
Mercer Isle/Pt Cities,2002,Prevalence of 2-person household among renters,0.29413085617763807,0.33326147990281724,0.2578738759045823
NE Seattle,2002,Prevalence of 2-person household among renters,0.30973291056878416,0.3499627192077448,0.27229813415801735
Newcastle/Four Creeks,2002,Prevalence of 2-person household among renters,0.3274374742197978,0.3686367704698088,0.2887395565220127
North Highline,2002,Prevalence of 2-person household among renters,0.2729862042885203,0.31055113733167333,0.23844696786118588
North Seattle,2002,Prevalence of 2-person household among renters,0.31800313844426426,0.35870835285673064,0.27996232529477666
NW Seattle,2002,Prevalence of 2-person household among renters,0.32156808108935564,0.3625043434782294,0.28328106711671747
QA/Magnolia,2002,Prevalence of 2-person household among renters,0.32224164659758614,0.3632071138303833,0.2838908981393113
Redmond,2002,Prevalence of 2-person household among renters,0.33785677700489225,0.3796912850201361,0.29847505133717606
Renton-East,2002,Prevalence of 2-person household among renters,0.29043676406175906,0.32932998998292834,0.25447291966245367
Renton-North,2002,Prevalence of 2-person household among renters,0.2770589771310587,0.3149881664468438,0.24218710408607874
Renton-South,2002,Prevalence of 2-person household among renters,0.2867893110500351,0.32537891535239893,0.251090932745885
Sammamish,2002,Prevalence of 2-person household among renters,0.29825563622856244,0.3377062293012206,0.26169379710636115
SE Seattle,2002,Prevalence of 2-person household among renters,0.2587582831373734,0.2951646875471079,0.2254611849803599
SeaTac/Tukwila,2002,Prevalence of 2-person household among renters,0.2616675072710085,0.29830921436491314,0.22810637318624924
Shoreline,2002,Prevalence of 2-person household among renters,0.29919291445284757,0.33870450571017263,0.26252287621765713
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 2-person household among renters,0.30253368834583344,0.3422188032897746,0.2656303166308391
Vashon Island,2002,Prevalence of 2-person household among renters,0.29040575938562124,0.3292511290363438,0.2544561102506091
West Seattle,2002,Prevalence of 2-person household among renters,0.3169352446632904,0.3575624398640799,0.27892107661794285
Auburn-North,2003,Prevalence of 2-person household among renters,0.2736339458378138,0.31283130726915886,0.23804617013797577
Auburn-South,2003,Prevalence of 2-person household among renters,0.27178012244447003,0.3108483847970543,0.2363443505913317
Ballard,2003,Prevalence of 2-person household among renters,0.34553107247851467,0.3895580375555578,0.304528075957355
Beacon/Gtown/S.Park,2003,Prevalence of 2-person household among renters,0.25367515810784036,0.29120322727615644,0.219930081620028
Bear Creek/Carnation/Duvall,2003,Prevalence of 2-person household among renters,0.3060496719152247,0.34767300621933717,0.26783913461358905
Bellevue-Central,2003,Prevalence of 2-person household among renters,0.30998687662231017,0.35193734903255797,0.2714513413701178
Bellevue-NE,2003,Prevalence of 2-person household among renters,0.3201805311922916,0.3627444885849156,0.28092365389320934
Bellevue-South,2003,Prevalence of 2-person household among renters,0.3195696462785428,0.36208752930511384,0.28036878374702434
Bellevue-West,2003,Prevalence of 2-person household among renters,0.33088200521753236,0.3740443291851205,0.29083343759677677
Black Diamond/Enumclaw/SE County,2003,Prevalence of 2-person household among renters,0.26716161796248145,0.30582774970138804,0.23216632490401298
Bothell/Woodinville,2003,Prevalence of 2-person household among renters,0.29632845111372486,0.3372812689066062,0.2588503462507774
Burien,2003,Prevalence of 2-person household among renters,0.24702336307191985,0.28395160962560534,0.2138963100793974
Capitol Hill/E.lake,2003,Prevalence of 2-person household among renters,0.3191030939593299,0.3615864535548665,0.2798549772954194
Central Seattle,2003,Prevalence of 2-person household among renters,0.29450856115615665,0.33531506542646394,0.25711244994585325
Covington/Maple Valley,2003,Prevalence of 2-person household among renters,0.2815638611933397,0.3213869619919688,0.24533326539527447
Delridge,2003,Prevalence of 2-person household among renters,0.3018428416407124,0.3432128442392069,0.2639150829921005
Des Moines/Normandy Park,2003,Prevalence of 2-person household among renters,0.2804320065283076,0.3201713163119122,0.24423616085763644
Downtown,2003,Prevalence of 2-person household among renters,0.22511215331509982,0.2599468146965618,0.19414739320797356
East Federal Way,2003,Prevalence of 2-person household among renters,0.2681812499711949,0.3069359990326059,0.2330903806792914
Fairwood,2003,Prevalence of 2-person household among renters,0.3105339653819613,0.3524366710484273,0.27196062011497857
Fed Way-Central/Military Rd,2003,Prevalence of 2-person household among renters,0.27965673545919156,0.3193783623662063,0.2435394517491183
Fed Way-Dash Point/Woodmont,2003,Prevalence of 2-person household among renters,0.27445969810365917,0.3137394055917819,0.2388058498355581
Fremont/Greenlake,2003,Prevalence of 2-person household among renters,0.33240304928730174,0.37569376302939184,0.29226281622473427
Issaquah,2003,Prevalence of 2-person household among renters,0.31876687828267497,0.3612259661471192,0.27959349696000635
Kenmore/LFP,2003,Prevalence of 2-person household among renters,0.31154684234522617,0.35355363766735487,0.2728789365143013
Kent-East,2003,Prevalence of 2-person household among renters,0.27625584873299386,0.3156865188571601,0.24045186623211465
Kent-SE,2003,Prevalence of 2-person household among renters,0.2622349374032473,0.30049457085134845,0.22768025473904038
Kent-West,2003,Prevalence of 2-person household among renters,0.2611088703800191,0.29927672260389626,0.22666903163982205
Kirkland,2003,Prevalence of 2-person household among renters,0.34313500855245826,0.3869819204191012,0.30226958644783114
Kirkland North,2003,Prevalence of 2-person household among renters,0.31649370331999266,0.35880934979576234,0.27750296134424146
Mercer Isle/Pt Cities,2003,Prevalence of 2-person household among renters,0.29310677395983653,0.33381395233196764,0.25590513623352334
NE Seattle,2003,Prevalence of 2-person household among renters,0.3086783309281414,0.35053057947721894,0.27026263384488014
Newcastle/Four Creeks,2003,Prevalence of 2-person household among renters,0.32635093332955617,0.3692149079966756,0.2866208527751087
North Highline,2003,Prevalence of 2-person household among renters,0.2720073695062193,0.31108464344916514,0.23657555374747433
North Seattle,2003,Prevalence of 2-person household among renters,0.3169332522835767,0.35928253371146257,0.27788420072603787
NW Seattle,2003,Prevalence of 2-person household among renters,0.32049186038957306,0.36308034135205713,0.28119146586265564
QA/Magnolia,2003,Prevalence of 2-person household among renters,0.32116418592937535,0.3637838792924746,0.28179107500665107
Redmond,2003,Prevalence of 2-person household among renters,0.33675304943854184,0.3802782497880854,0.29631338449641736
Renton-East,2003,Prevalence of 2-person household among renters,0.28942029595315466,0.32987981014770423,0.25252162282360513
Renton-North,2003,Prevalence of 2-person household among renters,0.27607119186032175,0.31552748822648796,0.24030331929480594
Renton-South,2003,Prevalence of 2-person household among renters,0.2857803723437872,0.3259265306473038,0.24915000910266075
Sammamish,2003,Prevalence of 2-person household among renters,0.29722330975726136,0.33826351622606166,0.2597117338930497
SE Seattle,2003,Prevalence of 2-person household among renters,0.25781240625978225,0.29568383341946747,0.22366363903305903
SeaTac/Tukwila,2003,Prevalence of 2-person household among renters,0.26071470452561457,0.29883217499680675,0.22628977002007575
Shoreline,2003,Prevalence of 2-person household among renters,0.29815865625973936,0.3392632709528839,0.2605283052494689
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 2-person household among renters,0.30149281515514265,0.3427793632057719,0.26362055309840415
Vashon Island,2003,Prevalence of 2-person household among renters,0.2893893181637666,0.32979641237271107,0.2525076328212277
West Seattle,2003,Prevalence of 2-person household among renters,0.3158672008565143,0.35813434338369926,0.27684044023562704
Auburn-North,2004,Prevalence of 2-person household among renters,0.2740947102275758,0.31259045513585665,0.23902757724887433
Auburn-South,2004,Prevalence of 2-person household among renters,0.2722389279252444,0.3106091261749148,0.2373211607923219
Ballard,2004,Prevalence of 2-person household among renters,0.3460552605918015,0.3892939516202662,0.30567453047872584
Beacon/Gtown/S.Park,2004,Prevalence of 2-person household among renters,0.25411403539858635,0.29097222212767965,0.22085740924187594
Bear Creek/Carnation/Duvall,2004,Prevalence of 2-person household among renters,0.3065419983716088,0.3474219772840496,0.26889625585409965
Bellevue-Central,2004,Prevalence of 2-person household among renters,0.3104827099844304,0.3516825557882489,0.27252079968765774
Bellevue-NE,2004,Prevalence of 2-person household among renters,0.3206850857327461,0.36248698627935066,0.28201589870281096
Bellevue-South,2004,Prevalence of 2-person household among renters,0.32007369233687394,0.36183255837469924,0.28145724632401803
Bellevue-West,2004,Prevalence of 2-person household among renters,0.33139522088307116,0.3737831150747253,0.2919493431151649
Black Diamond/Enumclaw/SE County,2004,Prevalence of 2-person household among renters,0.26761549472010066,0.3055913123158979,0.233128883261213
Bothell/Woodinville,2004,Prevalence of 2-person household among renters,0.2968118485833777,0.3370326455323102,0.25988521163238953
Burien,2004,Prevalence of 2-person household among renters,0.24745455783621256,0.2837243592051169,0.2148050346058993
Capitol Hill/E.lake,2004,Prevalence of 2-person household among renters,0.31960675425702784,0.3613268304625158,0.28094795114460197
Central Seattle,2004,Prevalence of 2-person household among renters,0.2949902199797435,0.3350637242873928,0.2581483939210106
Covington/Maple Valley,2004,Prevalence of 2-person household among renters,0.28203278776369023,0.32114474970767015,0.24633298661958733
Delridge,2004,Prevalence of 2-person household among renters,0.3023313425856994,0.34296117186880754,0.26496881383542153
Des Moines/Normandy Park,2004,Prevalence of 2-person household among renters,0.2808997931778293,0.3199276630099988,0.2452358808880259
Downtown,2004,Prevalence of 2-person household among renters,0.22551654113301686,0.2597304589529029,0.1949914636990461
East Federal Way,2004,Prevalence of 2-person household among renters,0.2686362138718737,0.3066983378490428,0.2340571569404416
Fairwood,2004,Prevalence of 2-person household among renters,0.31103027151791424,0.3521832353063978,0.2730313603674911
Fed Way-Central/Military Rd,2004,Prevalence of 2-person household among renters,0.2801237359037994,0.3191356862726153,0.24453743623687496
Fed Way-Dash Point/Woodmont,2004,Prevalence of 2-person household among renters,0.2749213244934349,0.31349867726848013,0.2397900134229633
Fremont/Greenlake,2004,Prevalence of 2-person household among renters,0.3329174385739272,0.37543161535510694,0.2933831000450044
Issaquah,2004,Prevalence of 2-person household among renters,0.31927026497745176,0.36096915592510065,0.2806822950962866
Kenmore/LFP,2004,Prevalence of 2-person household among renters,0.3120440463388512,0.35329762375119733,0.2739520958701177
Kent-East,2004,Prevalence of 2-person household among renters,0.27671934045081353,0.31544462953700336,0.24144027252997335
Kent-SE,2004,Prevalence of 2-person household among renters,0.262683432165819,0.3002593737689862,0.22863090403408584
Kent-West,2004,Prevalence of 2-person household among renters,0.2615561160710945,0.29904148258729185,0.2276175517741425
Kirkland,2004,Prevalence of 2-person household among renters,0.3436574692949708,0.38671726366124265,0.3034115626200864
Kirkland North,2004,Prevalence of 2-person household among renters,0.3169951557296534,0.3585537264661137,0.27858564807783887
Mercer Isle/Pt Cities,2004,Prevalence of 2-person household among renters,0.2935870893881429,0.3335674963321921,0.25693227129222374
NE Seattle,2004,Prevalence of 2-person household among renters,0.3091729977006181,0.35027671640776514,0.2713290828322452
Newcastle/Four Creeks,2004,Prevalence of 2-person household among renters,0.326860547344168,0.368956265229476,0.2877251405597635
North Highline,2004,Prevalence of 2-person household among renters,0.27246641346820194,0.3108455495778346,0.2375521831649613
North Seattle,2004,Prevalence of 2-person household among renters,0.31743508115915287,0.35902548806606405,0.2789690505553715
NW Seattle,2004,Prevalence of 2-person household among renters,0.3209966845197031,0.36282297584709977,0.28228363123914185
QA/Magnolia,2004,Prevalence of 2-person household among renters,0.3216695676461836,0.3635251396376444,0.2828868781403477
Redmond,2004,Prevalence of 2-person household among renters,0.3372707770496501,0.3800154481092459,0.29744199610900995
Renton-East,2004,Prevalence of 2-person household among renters,0.28989703500139147,0.3296341841477816,0.25354142596467194
Renton-North,2004,Prevalence of 2-person household among renters,0.2765344839973219,0.3152860834232699,0.24129020261435932
Renton-South,2004,Prevalence of 2-person household among renters,0.28625353345572946,0.32568045650462407,0.25016196906877775
Sammamish,2004,Prevalence of 2-person household among renters,0.2977075262880527,0.3380151203565828,0.2607487616065216
SE Seattle,2004,Prevalence of 2-person household among renters,0.25825599038823116,0.2954510247712376,0.22460144330272888
SeaTac/Tukwila,2004,Prevalence of 2-person household among renters,0.26116152254452396,0.2985971244259997,0.22723660694430944
Shoreline,2004,Prevalence of 2-person household among renters,0.2986437571442516,0.3390129479677295,0.2615685538054861
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 2-person household among renters,0.3019810084136755,0.34252876010051275,0.26466886344663637
Vashon Island,2004,Prevalence of 2-person household among renters,0.2898660337363218,0.3295548398582298,0.25352218733267934
West Seattle,2004,Prevalence of 2-person household among renters,0.31636812861734426,0.3578767412553927,0.27792751480186945
Auburn-North,2005,Prevalence of 2-person household among renters,0.27386930039255886,0.3128434829562183,0.23833729855050312
Auburn-South,2005,Prevalence of 2-person household among renters,0.27201448630810277,0.3108601958388291,0.23663447081352176
Ballard,2005,Prevalence of 2-person household among renters,0.34579881991919603,0.3895709640124792,0.3048682424029738
Beacon/Gtown/S.Park,2005,Prevalence of 2-person household among renters,0.2538993322406955,0.29121535299506707,0.2202041787757373
Bear Creek/Carnation/Duvall,2005,Prevalence of 2-person household among renters,0.30630115645184985,0.3476855770711293,0.2681530128658637
Bellevue-Central,2005,Prevalence of 2-person household among renters,0.3102401212744339,0.351950444302803,0.27176758399609846
Bellevue-NE,2005,Prevalence of 2-person household among renters,0.32043824668233034,0.36275753791650905,0.28124709796890773
Bellevue-South,2005,Prevalence of 2-person household among renters,0.3198271063539322,0.3621001348736625,0.28069193887508065
Bellevue-West,2005,Prevalence of 2-person household among renters,0.3311441716474885,0.3740569950518195,0.29116517503050005
Black Diamond/Enumclaw/SE County,2005,Prevalence of 2-person household among renters,0.26739346011536863,0.30583986505266825,0.23245174159667376
Bothell/Woodinville,2005,Prevalence of 2-person household among renters,0.29657535732107443,0.33729415974554505,0.25915706064027877
Burien,2005,Prevalence of 2-person household among renters,0.2472436066953506,0.28396353579904404,0.21416499165235547
Capitol Hill/E.lake,2005,Prevalence of 2-person household among renters,0.3193603765698202,0.3615990435630908,0.2801796504587677
Central Seattle,2005,Prevalence of 2-person household among renters,0.2947545942623315,0.3353274016695827,0.25742031380665564
Covington/Maple Valley,2005,Prevalence of 2-person household among renters,0.2818033863040812,0.32139925104848766,0.24562983696350582
Delridge,2005,Prevalence of 2-person household among renters,0.30209237986997745,0.3432251026191334,0.2642279321527774
Des Moines/Normandy Park,2005,Prevalence of 2-person household among renters,0.28067096649008827,0.32018314641853723,0.24453346253381145
Downtown,2005,Prevalence of 2-person household among renters,0.2253186548238407,0.2599595586782718,0.19439525230033222
East Federal Way,2005,Prevalence of 2-person household among renters,0.2684136546187464,0.3069479021118388,0.23337726105071843
