GEOID,Year,variable,mean,up,low
Sammamish,2000,Prevalence of 4+-person household among renters,0.050250178740203294,0.05541947915085657,0.04553576797795835
SE Seattle,2000,Prevalence of 4+-person household among renters,0.06324103016580199,0.06967234661400634,0.05735613653339308
SeaTac/Tukwila,2000,Prevalence of 4+-person household among renters,0.0560418141673317,0.06177851392194299,0.050805986973742855
Shoreline,2000,Prevalence of 4+-person household among renters,0.039975949646949525,0.04416786774746162,0.03616262278793865
Snoqualmie/North Bend/Skykomish,2000,Prevalence of 4+-person household among renters,0.0550689910447001,0.060701897299160916,0.049927831187935694
Vashon Island,2000,Prevalence of 4+-person household among renters,0.037423731377888084,0.04135796105674496,0.03385090415749433
West Seattle,2000,Prevalence of 4+-person household among renters,0.0160849766320424,0.017830137873370816,0.014515765233505788
Auburn-North,2001,Prevalence of 4+-person household among renters,0.05439897364373142,0.08041068913110289,0.03750610901137899
Auburn-South,2001,Prevalence of 4+-person household among renters,0.06722424393364113,0.09872572843104838,0.046544159113645005
Ballard,2001,Prevalence of 4+-person household among renters,0.017334068042593746,0.026123214736177996,0.01180543517156038
Beacon/Gtown/S.Park,2001,Prevalence of 4+-person household among renters,0.0686693904975245,0.1007482637887311,0.047575192325605614
Bear Creek/Carnation/Duvall,2001,Prevalence of 4+-person household among renters,0.060386475045117245,0.08896751196683322,0.041717832753640785
Bellevue-Central,2001,Prevalence of 4+-person household among renters,0.04397004689226661,0.0653396104586449,0.030211262603247788
Bellevue-NE,2001,Prevalence of 4+-person household among renters,0.045559440998938,0.06764778764848392,0.03132087684300112
Bellevue-South,2001,Prevalence of 4+-person household among renters,0.05997505577048585,0.08834302012448485,0.04143194742335319
Bellevue-West,2001,Prevalence of 4+-person household among renters,0.02904586564354803,0.04351100371046471,0.019857828029131486
Black Diamond/Enumclaw/SE County,2001,Prevalence of 4+-person household among renters,0.0632627793436502,0.09309029891419994,0.04374406875920717
Bothell/Woodinville,2001,Prevalence of 4+-person household among renters,0.040331249590490954,0.06005885978618095,0.02767512487099553
Burien,2001,Prevalence of 4+-person household among renters,0.058717629294505816,0.08660882976385886,0.04053963213127084
Capitol Hill/E.lake,2001,Prevalence of 4+-person household among renters,0.00842762422976647,0.012761725842839017,0.005722965789031726
Central Seattle,2001,Prevalence of 4+-person household among renters,0.03287867887045978,0.049140679041944614,0.022507979122547584
Covington/Maple Valley,2001,Prevalence of 4+-person household among renters,0.07953404987899458,0.11603697976014529,0.05530200245067517
Delridge,2001,Prevalence of 4+-person household among renters,0.05819842705882176,0.08586586690228327,0.04017265472028846
Des Moines/Normandy Park,2001,Prevalence of 4+-person household among renters,0.05115636586714763,0.07575413782653634,0.035230561705255695
Downtown,2001,Prevalence of 4+-person household among renters,0.004683548966392678,0.007107436738538535,0.003176174023316942
East Federal Way,2001,Prevalence of 4+-person household among renters,0.07145003931169785,0.1046917866480089,0.04954623408268588
Fairwood,2001,Prevalence of 4+-person household among renters,0.0581617598737,0.08579880902570733,0.04014926567638521
Fed Way-Central/Military Rd,2001,Prevalence of 4+-person household among renters,0.05789891877538571,0.08544220441944524,0.039962090537915516
Fed Way-Dash Point/Woodmont,2001,Prevalence of 4+-person household among renters,0.06866600071332231,0.1007545818082478,0.04756775525988022
Fremont/Greenlake,2001,Prevalence of 4+-person household among renters,0.019683778691279907,0.029624329916410758,0.013417301901794083
Issaquah,2001,Prevalence of 4+-person household among renters,0.03086343552628188,0.04618121908634691,0.02111277581159102
Kenmore/LFP,2001,Prevalence of 4+-person household among renters,0.04373621667165453,0.06499121472805239,0.030049510362191268
Kent-East,2001,Prevalence of 4+-person household among renters,0.07539175742864701,0.11024014485535881,0.05234578529072261
Kent-SE,2001,Prevalence of 4+-person household among renters,0.062416496643110525,0.0918856924640724,0.04314943307048632
Kent-West,2001,Prevalence of 4+-person household among renters,0.05727979909337471,0.08454292609639018,0.039531433260336965
Kirkland,2001,Prevalence of 4+-person household among renters,0.029155548801899467,0.043666795164614,0.01993447469410074
Kirkland North,2001,Prevalence of 4+-person household among renters,0.04747646554759927,0.07042744598946077,0.03265836432495994
Mercer Isle/Pt Cities,2001,Prevalence of 4+-person household among renters,0.03868349896354714,0.05765439918488301,0.026530888512735
NE Seattle,2001,Prevalence of 4+-person household among renters,0.031030544983868483,0.04642720844584824,0.021229521324444327
Newcastle/Four Creeks,2001,Prevalence of 4+-person household among renters,0.050143522648497516,0.07427901027378483,0.03452521561801364
North Highline,2001,Prevalence of 4+-person household among renters,0.06495832227882913,0.09549595427892654,0.044945059613923574
North Seattle,2001,Prevalence of 4+-person household among renters,0.02826969353353103,0.04235817475411225,0.019323127546022018
NW Seattle,2001,Prevalence of 4+-person household among renters,0.02578437484757128,0.03868684259559757,0.017609384210114605
QA/Magnolia,2001,Prevalence of 4+-person household among renters,0.010837111288965624,0.016387202408327178,0.0073654244948298956
Redmond,2001,Prevalence of 4+-person household among renters,0.03356867810816213,0.05016095293749979,0.022984290796524223
Renton-East,2001,Prevalence of 4+-person household among renters,0.04769103831512368,0.07073765560496065,0.03280837726103679
Renton-North,2001,Prevalence of 4+-person household among renters,0.03896048905938096,0.05806449817422941,0.026723268940615465
Renton-South,2001,Prevalence of 4+-person household among renters,0.054672244851743004,0.08079873494376025,0.03770047660723189
Sammamish,2001,Prevalence of 4+-person household among renters,0.05516042651708338,0.08145577107633162,0.03804395538763232
SE Seattle,2001,Prevalence of 4+-person household among renters,0.06932465071497032,0.10169417264458493,0.048037340989966065
SeaTac/Tukwila,2001,Prevalence of 4+-person household among renters,0.06148959898655544,0.09055582795839702,0.04249778411109351
Shoreline,2001,Prevalence of 4+-person household among renters,0.0439288809065021,0.06528904715903475,0.030179733989704447
Snoqualmie/North Bend/Skykomish,2001,Prevalence of 4+-person household among renters,0.06042184264742802,0.08900785000101528,0.04174731265651674
Vashon Island,2001,Prevalence of 4+-person household among renters,0.04113549379353916,0.06121474512223309,0.028235308515169116
West Seattle,2001,Prevalence of 4+-person household among renters,0.01771908697114989,0.026703836473067028,0.012067421440024474
Auburn-North,2002,Prevalence of 4+-person household among renters,0.05282659074891396,0.07548029377235647,0.03760866377658371
Auburn-South,2002,Prevalence of 4+-person household among renters,0.06530663109337893,0.09279474875455093,0.04666891563895367
Ballard,2002,Prevalence of 4+-person household among renters,0.016813942310660003,0.02443394058851106,0.011838970389832441
Beacon/Gtown/S.Park,2002,Prevalence of 4+-person household among renters,0.06671291737603616,0.09473871681130391,0.04769846780960874
Bear Creek/Carnation/Duvall,2002,Prevalence of 4+-person household among renters,0.05865161014935591,0.0835751679609315,0.0418301360067994
Bellevue-Central,2002,Prevalence of 4+-person household among renters,0.042685416705227304,0.061277281735833806,0.03029405792663993
Bellevue-NE,2002,Prevalence of 4+-person household among renters,0.04423039084785742,0.06345185542087366,0.03140694010743755
Bellevue-South,2002,Prevalence of 4+-person household among renters,0.058251065863379324,0.0829961214317679,0.041541035539032115
Bellevue-West,2002,Prevalence of 4+-person household among renters,0.028184534503331592,0.040735916750578936,0.019914687756136456
Black Diamond/Enumclaw/SE County,2002,Prevalence of 4+-person household among renters,0.061450779290458356,0.08746120671176809,0.04386284755334798
Bothell/Woodinville,2002,Prevalence of 4+-person household among renters,0.03914865950349829,0.05629877121456112,0.02775223118973643
Burien,2002,Prevalence of 4+-person household among renters,0.057027763721840166,0.0813423555573098,0.040649299807003395
Capitol Hill/E.lake,2002,Prevalence of 4+-person household among renters,0.008172525291332043,0.011923165898735587,0.005739511482305822
Central Seattle,2002,Prevalence of 4+-person household among renters,0.03190721138278344,0.046040397208211827,0.022570365544794753
Covington/Maple Valley,2002,Prevalence of 4+-person household among renters,0.07729416400631542,0.1092035515133354,0.05544755136488201
Delridge,2002,Prevalence of 4+-person household among renters,0.05652276316764104,0.08064007670220286,0.04028203993046512
Des Moines/Normandy Park,2002,Prevalence of 4+-person household among renters,0.049672765932831854,0.07108564853790292,0.035327663110050284
Downtown,2002,Prevalence of 4+-person household among renters,0.004541268874297258,0.0066367323785729605,0.0031853981128673855
East Federal Way,2002,Prevalence of 4+-person household among renters,0.06942073138728852,0.09844905179749977,0.049677145589259904
Fairwood,2002,Prevalence of 4+-person household among renters,0.056487077241561594,0.08057184553591057,0.04025880465399844
Fed Way-Central/Military Rd,2002,Prevalence of 4+-person household among renters,0.05623130441319062,0.08023554570489033,0.04007014430724045
Fed Way-Dash Point/Woodmont,2002,Prevalence of 4+-person household among renters,0.06671015686158557,0.09471861294347761,0.04769454654782015
Fremont/Greenlake,2002,Prevalence of 4+-person household among renters,0.019094490323197526,0.02771559565622664,0.01345530729904244
Issaquah,2002,Prevalence of 4+-person household among renters,0.029949855167370983,0.043245183672749266,0.021172511446695835
Kenmore/LFP,2002,Prevalence of 4+-person household among renters,0.04245813925264792,0.060949327590011246,0.03013190475682028
Kent-East,2002,Prevalence of 4+-person household among renters,0.07325942477959888,0.10370591313393057,0.05248399796038719
Kent-SE,2002,Prevalence of 4+-person household among renters,0.06062719268460909,0.08632206902043515,0.043266431219745875
Kent-West,2002,Prevalence of 4+-person household among renters,0.05562904502507621,0.07938279244369344,0.03963945190116218
Kirkland,2002,Prevalence of 4+-person household among renters,0.028290978170009074,0.04088575478029358,0.019990964647973283
Kirkland North,2002,Prevalence of 4+-person household among renters,0.046094254146789984,0.06607230775812654,0.03274804338111186
Mercer Isle/Pt Cities,2002,Prevalence of 4+-person household among renters,0.03754723788871656,0.05403737750298656,0.026604888717353125
NE Seattle,2002,Prevalence of 4+-person household among renters,0.030111968578664782,0.04348906720181397,0.021288571808717394
Newcastle/Four Creeks,2002,Prevalence of 4+-person household among renters,0.04868768426480442,0.06969873975504201,0.03462041419599345
North Highline,2002,Prevalence of 4+-person household among renters,0.06310096071251779,0.08974966435454547,0.04506513915704918
North Seattle,2002,Prevalence of 4+-person household among renters,0.027430703189571554,0.039658619826526145,0.019378027867904272
NW Seattle,2002,Prevalence of 4+-person household among renters,0.025017180397177752,0.036214319985399174,0.01765919560693678
QA/Magnolia,2002,Prevalence of 4+-person household among renters,0.010509799384439899,0.015317534439511197,0.007386344008080945
Redmond,2002,Prevalence of 4+-person household among renters,0.03257766992543651,0.04698718989589148,0.02304904804002832
Renton-East,2002,Prevalence of 4+-person household among renters,0.04630295003762833,0.06636136041682118,0.032898132135800735
Renton-North,2002,Prevalence of 4+-person household among renters,0.037816420035858604,0.05442085831170939,0.02679805919492402
Renton-South,2002,Prevalence of 4+-person household among renters,0.05309238198684712,0.0758512584601659,0.03780322758526493
Sammamish,2002,Prevalence of 4+-person household among renters,0.05356706634863432,0.07648337853441738,0.03814566368711986
SE Seattle,2002,Prevalence of 4+-person household among renters,0.06735152934517802,0.0956186909106335,0.04816494643709103
SeaTac/Tukwila,2002,Prevalence of 4+-person household among renters,0.059725241979044906,0.08507156915572338,0.04261277220867422
Shoreline,2002,Prevalence of 4+-person household among renters,0.04264545438198408,0.06122987351641888,0.0302631113829663
Snoqualmie/North Bend/Skykomish,2002,Prevalence of 4+-person household among renters,0.0586860334574813,0.08361017751911393,0.04185949600670637
Vashon Island,2002,Prevalence of 4+-person household among renters,0.0399302207612108,0.057392735677322296,0.02831302547635122
West Seattle,2002,Prevalence of 4+-person household among renters,0.017187715744807482,0.024968663857057493,0.012102239188607745
Auburn-North,2003,Prevalence of 4+-person household among renters,0.05409171363707266,0.08010714387988621,0.03710896972484245
Auburn-South,2003,Prevalence of 4+-person household among renters,0.06684964790949766,0.09836094589617736,0.046055284065069015
Ballard,2003,Prevalence of 4+-person household among renters,0.01723234271752274,0.026018388233546123,0.01167699626694899
Beacon/Gtown/S.Park,2003,Prevalence of 4+-person household among renters,0.06828725415295481,0.10037746672975079,0.04707367900263089
Bear Creek/Carnation/Duvall,2003,Prevalence of 4+-person household among renters,0.0600475170765276,0.08863671238750666,0.04127686619704779
Bellevue-Central,2003,Prevalence of 4+-person household among renters,0.04371895943530827,0.06508914283566991,0.029888543121505753
Bellevue-NE,2003,Prevalence of 4+-person household among renters,0.04529969718101431,0.06738797197776979,0.03098639753739285
Bellevue-South,2003,Prevalence of 4+-person household among renters,0.059638227633851015,0.08801439752699666,0.040993436231457084
Bellevue-West,2003,Prevalence of 4+-person household among renters,0.028877451370759588,0.04333932813822405,0.019644062119536256
Black Diamond/Enumclaw/SE County,2003,Prevalence of 4+-person household among renters,0.06290877399300503,0.09274425944278969,0.04328336791730376
Bothell/Woodinville,2003,Prevalence of 4+-person household among renters,0.04010008475361738,0.05982681292470168,0.02737906084572626
Burien,2003,Prevalence of 4+-person household among renters,0.058387463267957906,0.08628417257740137,0.04011085997439321
Capitol Hill/E.lake,2003,Prevalence of 4+-person household among renters,0.008377723774393588,0.012709212162285495,0.00566049536717977
Central Seattle,2003,Prevalence of 4+-person household among renters,0.03268875919695445,0.048949148495343174,0.02226526009467598
Covington/Maple Valley,2003,Prevalence of 4+-person household among renters,0.07909663288740572,0.11561834099100488,0.054724998571674295
Delridge,2003,Prevalence of 4+-person household among renters,0.05787102528964666,0.08554528298977838,0.039747641756235345
Des Moines/Normandy Park,2003,Prevalence of 4+-person household among renters,0.050866438495843304,0.07546625644168396,0.03485653489688669
Downtown,2003,Prevalence of 4+-person household among renters,0.004655716817498978,0.007077756901260576,0.00314151368924883
East Federal Way,2003,Prevalence of 4+-person household among renters,0.07105366949142218,0.10430783327553592,0.049027056655942876
Fairwood,2003,Prevalence of 4+-person household among renters,0.0578345392793258,0.08547770047920088,0.03972484327577674
Fed Way-Central/Military Rd,2003,Prevalence of 4+-person household among renters,0.057573086715208416,0.08512106887292765,0.039539811175061064
Fed Way-Dash Point/Woodmont,2003,Prevalence of 4+-person household among renters,0.06828394953214653,0.10038372212092433,0.04706839627698541
Fremont/Greenlake,2003,Prevalence of 4+-person household among renters,0.0195685388947862,0.02950580222039856,0.013271466277167021
Issaquah,2003,Prevalence of 4+-person household among renters,0.030684812078587247,0.04599962528204794,0.02088584077332495
Kenmore/LFP,2003,Prevalence of 4+-person household among renters,0.0434864023254752,0.06474272768331307,0.029728334702449816
Kent-East,2003,Prevalence of 4+-person household among renters,0.07497529116813326,0.10983976985945748,0.05179879814269637
Kent-SE,2003,Prevalence of 4+-person household among renters,0.06206691711984401,0.09154382191430238,0.04269482324102103
Kent-West,2003,Prevalence of 4+-person household among renters,0.05695724510280706,0.08422573591277582,0.03911352048999842
Kirkland,2003,Prevalence of 4+-person household among renters,0.028986505187794154,0.043494535050527486,0.019719628328598488
Kirkland North,2003,Prevalence of 4+-person household among renters,0.04720633630924191,0.07015859514347388,0.03231003697457449
Mercer Isle/Pt Cities,2003,Prevalence of 4+-person household among renters,0.038461391925367225,0.05743037301611174,0.026246527520533608
NE Seattle,2003,Prevalence of 4+-person household among renters,0.030850960191012924,0.04624535888031684,0.021000299912322315
Newcastle/Four Creeks,2003,Prevalence of 4+-person household among renters,0.049859029457791346,0.07399642258773563,0.03415789625959401
North Highline,2003,Prevalence of 4+-person household among renters,0.06459546884489697,0.09514378925833904,0.044471576617361494
North Seattle,2003,Prevalence of 4+-person household among renters,0.028105642772750423,0.04219176636021811,0.019114671294614752
NW Seattle,2003,Prevalence of 4+-person household among renters,0.025634359668198072,0.038533918163117825,0.017418925844560673
QA/Magnolia,2003,Prevalence of 4+-person household among renters,0.010773097024543708,0.01632017279651685,0.007284918125258634
Redmond,2003,Prevalence of 4+-person household among renters,0.03337493030651782,0.04996475594819381,0.0227374274035831
Renton-East,2003,Prevalence of 4+-person household among renters,0.04741975645149156,0.07046743783382722,0.03245898470241818
Renton-North,2003,Prevalence of 4+-person household among renters,0.03873685894847479,0.057838473543850896,0.026437062023818344
Renton-South,2003,Prevalence of 4+-person household among renters,0.05436353785807757,0.08049463480852946,0.037301050444458646
Sammamish,2003,Prevalence of 4+-person household among renters,0.054849076886127716,0.08115028842417246,0.03764032629350747
SE Seattle,2003,Prevalence of 4+-person household among renters,0.06893921457831911,0.10132347732124684,0.04753273692768921
SeaTac/Tukwila,2003,Prevalence of 4+-person household among renters,0.061144875023632646,0.09022034735944784,0.042049465969187114
Shoreline,2003,Prevalence of 4+-person household among renters,0.043678024096202125,0.06503938247488046,0.029857207573124017
Snoqualmie/North Bend/Skykomish,2003,Prevalence of 4+-person household among renters,0.06008269857988477,0.08867697783302517,0.041306128708337275
Vashon Island,2003,Prevalence of 4+-person household among renters,0.04089991209739613,0.06097872568720295,0.027933226451426506
West Seattle,2003,Prevalence of 4+-person household among renters,0.017615164909316923,0.026595721328343685,0.011936853361572637
Auburn-North,2004,Prevalence of 4+-person household among renters,0.053239423308558007,0.07628582400330228,0.03753059289227543
Auburn-South,2004,Prevalence of 4+-person household among renters,0.06581020445994139,0.09376465008142953,0.04657291936648722
Ballard,2004,Prevalence of 4+-person household among renters,0.016950382172756413,0.02470879742156495,0.011813937714163279
Beacon/Gtown/S.Park,2004,Prevalence of 4+-person household among renters,0.06722650542067322,0.09571985874130193,0.04759991289953973
Bear Creek/Carnation/Duvall,2004,Prevalence of 4+-person household among renters,0.0591071112537708,0.08445677038276855,0.04174325056967035
Bellevue-Central,2004,Prevalence of 4+-person household among renters,0.04302258667282154,0.06194024771217318,0.030230745141190625
Bellevue-NE,2004,Prevalence of 4+-person household among renters,0.04457917879907692,0.06413513505802772,0.031341063287207
Bellevue-South,2004,Prevalence of 4+-person household among renters,0.05870361849353029,0.08387004167755324,0.04145395319078017
Bellevue-West,2004,Prevalence of 4+-person household among renters,0.028410575587973528,0.041188074490404465,0.01987287135632341
Black Diamond/Enumclaw/SE County,2004,Prevalence of 4+-person household among renters,0.06192660493935706,0.08838128407550541,0.04377219597070336
Bothell/Woodinville,2004,Prevalence of 4+-person household among renters,0.03945906481490966,0.05691205643093288,0.027694222515725793
Burien,2004,Prevalence of 4+-person household among renters,0.05747142477527344,0.08220234056778354,0.04056507696616099
Capitol Hill/E.lake,2004,Prevalence of 4+-person household among renters,0.008239428599028624,0.01205924748709797,0.005727301175574201
Central Seattle,2004,Prevalence of 4+-person household among renters,0.03216210175589858,0.04654568070883629,0.02252293098981965
Covington/Maple Valley,2004,Prevalence of 4+-person household among renters,0.0778824323407951,0.110321033484886,0.05533372358520439
Delridge,2004,Prevalence of 4+-person household among renters,0.056962730299515325,0.08149459275693385,0.04019880104141999
Des Moines/Normandy Park,2004,Prevalence of 4+-person household among renters,0.05006225084730733,0.07184752963228387,0.03525429094519416
Downtown,2004,Prevalence of 4+-person household among renters,0.004578585473252595,0.006713062110105953,0.003178617561365453
East Federal Way,2004,Prevalence of 4+-person household among renters,0.06995364895351376,0.09947027832924703,0.04957496163582892
Fairwood,2004,Prevalence of 4+-person household among renters,0.05692680019329947,0.08142610143845216,0.04017520926826924
Fed Way-Central/Military Rd,2004,Prevalence of 4+-person household among renters,0.05666916050985434,0.08108642493790148,0.03998733402019838
Fed Way-Dash Point/Woodmont,2004,Prevalence of 4+-person household among renters,0.06722378059297653,0.09570591132842268,0.047596274265284205
Fremont/Greenlake,2004,Prevalence of 4+-person household among renters,0.019249059451731866,0.028025895449564533,0.013426783406624818
Issaquah,2004,Prevalence of 4+-person household among renters,0.030189616837486506,0.04372386647891077,0.021127896988989654
Kenmore/LFP,2004,Prevalence of 4+-person household among renters,0.04279360458409836,0.06160904618809474,0.030068765431697248
Kent-East,2004,Prevalence of 4+-person household among renters,0.07381947795512689,0.10477603416280488,0.052376268152652825
Kent-SE,2004,Prevalence of 4+-person household among renters,0.06109705918524578,0.08723174320091946,0.043177123839675695
Kent-West,2004,Prevalence of 4+-person household among renters,0.05606247530830141,0.08022612151576873,0.039557285149955046
Kirkland,2004,Prevalence of 4+-person household among renters,0.028517845336286037,0.04133851282193357,0.01994884516168535
Kirkland North,2004,Prevalence of 4+-person household among renters,0.046457041207016166,0.06678230335858773,0.03267956583602572
Mercer Isle/Pt Cities,2004,Prevalence of 4+-person household among renters,0.037845435749906745,0.05462641477309338,0.026549154830253822
NE Seattle,2004,Prevalence of 4+-person household among renters,0.030352960951616288,0.04396746798667166,0.021243793431877746
Newcastle/Four Creeks,2004,Prevalence of 4+-person household among renters,0.049069824646838595,0.07044536840615206,0.034548154991189246
North Highline,2004,Prevalence of 4+-person household among renters,0.06358866979825498,0.09069029476326917,0.04497226391658718
North Seattle,2004,Prevalence of 4+-person household among renters,0.02765086429939889,0.04009873430927366,0.019337243825704793
NW Seattle,2004,Prevalence of 4+-person household among renters,0.025218474495925722,0.03661692902047766,0.017621982366214085
QA/Magnolia,2004,Prevalence of 4+-person household among renters,0.010595624782548784,0.015490948902767247,0.007370605644447479
Redmond,2004,Prevalence of 4+-person household among renters,0.032837756203293274,0.04750455109959519,0.02300060632580267
Renton-East,2004,Prevalence of 4+-person household among renters,0.04666731228323091,0.06707540828244836,0.03282948529943149
Renton-North,2004,Prevalence of 4+-person household among renters,0.038116665151541725,0.05501404107706674,0.026741971033279074
Renton-South,2004,Prevalence of 4+-person household among renters,0.053507177290246025,0.0766599244797895,0.03772474028709235
Sammamish,2004,Prevalence of 4+-person household among renters,0.053985329427527345,0.07729588056017504,0.038065522189194685
SE Seattle,2004,Prevalence of 4+-person household among renters,0.06786972973841467,0.09661516721984487,0.04806650084399181
SeaTac/Tukwila,2004,Prevalence of 4+-person household among renters,0.06018855205342832,0.08596969778581934,0.042524878401407847
Shoreline,2004,Prevalence of 4+-person household among renters,0.04298232579052436,0.061892517300350065,0.030199914061784038
Snoqualmie/North Bend/Skykomish,2004,Prevalence of 4+-person household among renters,0.0591417878922584,0.084492445998577,0.041772595682663935
Vashon Island,2004,Prevalence of 4+-person household among renters,0.0402465537919867,0.058016310424394264,0.028253507626338194
West Seattle,2004,Prevalence of 4+-person household among renters,0.017327145482194547,0.025250967195304987,0.012076634322120732
Auburn-North,2005,Prevalence of 4+-person household among renters,0.053855896795786604,0.07959051255512734,0.036927352993619815
Auburn-South,2005,Prevalence of 4+-person household among renters,0.06656212485427634,0.09773991763551275,0.04583167265050418
Ballard,2005,Prevalence of 4+-person household among renters,0.017154314874227573,0.025841045776975675,0.01161823021435315
Beacon/Gtown/S.Park,2005,Prevalence of 4+-person household among renters,0.06799399859970925,0.09974740751261892,0.04684414620529452
Bear Creek/Carnation/Duvall,2005,Prevalence of 4+-person household among renters,0.05978737690651549,0.08807169935404596,0.04107506725019688
Bellevue-Central,2005,Prevalence of 4+-person household among renters,0.04352628428265228,0.06466315885672605,0.02974091210766867
Bellevue-NE,2005,Prevalence of 4+-person household among renters,0.045100379913090495,0.06694800177264935,0.0308332755624669
Bellevue-South,2005,Prevalence of 4+-person household among renters,0.059379712550325134,0.0874532817956821,0.04079275946493669
Bellevue-West,2005,Prevalence of 4+-person household among renters,0.02874822642150188,0.043048375927999455,0.01954628304489833
Black Diamond/Enumclaw/SE County,2005,Prevalence of 4+-person household among renters,0.06263706181448561,0.09215484244478492,0.043072566601400075
Bothell/Woodinville,2005,Prevalence of 4+-person household among renters,0.03992271061497681,0.05943275647067847,0.027243647074357263
Burien,2005,Prevalence of 4+-person household among renters,0.0581340862798158,0.08573246099795502,0.0399146959811553
Capitol Hill/E.lake,2005,Prevalence of 4+-person household among renters,0.008339449224982672,0.012621132787250017,0.0056319193099904265
Central Seattle,2005,Prevalence of 4+-person household among renters,0.03254305358476788,0.048623833004444714,0.022154166363171544
